experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,552.8549999951338,0.0592705139689221,1506.3269999870954,0.021753576746802467
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,501.93100000228696,0.06528387367955096,744.4590000034168,0.0440158558091844
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,538.0180000145174,0.0609050254807754,739.0789999988101,0.04433626175287453
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,506.1360000127024,0.06474149240357853,698.5410000197589,0.046909200747090186
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,476.07499999458014,0.06882949115238784,826.7019999834702,0.03963701551545199
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,445.3189999935603,0.07358320664618814,818.8290000248344,0.04001812344092133
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,479.6239999791396,0.06832018414721779,705.001999989463,0.04647930076863577
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,576.7760000026101,0.056812350028176826,691.0269999877983,0.04741927594808683
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,479.73100001286184,0.06830494589493169,774.5119999924555,0.04230793067159604
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,479.51800002010714,0.06833528668084612,798.5089999920092,0.04103648174325889
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,445.89999998834173,0.07348732899945444,1003.016999987949,0.03266943631104328
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,640.39699998375,0.051168259690210105,914.0479999985018,0.03584932082347284
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,549.5139999993626,0.05963087382675967,909.1750000038701,0.03604146616422638
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,588.1570000099146,0.0557130154014109,820.0439999939135,0.03995883147763194
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,505.30799998682596,0.06484757811246666,825.6850000236682,0.03968583660725423
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,471.64600002247425,0.0694758356870165,1010.1249999934225,0.032439549560909164
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,580.6439999958002,0.05643389064596725,868.7629999997171,0.037717996737902826
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,500.2569999987827,0.06550233180161344,804.8739999821919,0.04071196237016601
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,630.4609999858712,0.051974666158151474,743.9409999960844,0.04404650368802427
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allgather,615.1419999866903,0.05326900130491658,938.5319999921649,0.0349140998924635
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,2,1024,Allgather,491.89500001034503,0.13323168562116247,748.0749999899672,0.08760618922017036
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,2,1024,Allgather,528.6760000160484,0.12396250254978587,802.0120000082898,0.08171448806167814
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,2,1024,Allgather,499.50599998282996,0.1312016272121911,908.6450000097557,0.07212497730059195
u280_dual_path_allgather,xilinx_u280_xdma_201920_3,4,2,6,2,1024,Allgather,538.7230000053478,0.12165064420741167,727.5429999822336,0.090078524570507
