alveo4b, bytes:16777216, num_elements:4194304, num_trials:1000
alveo3b, bytes:16777216, num_elements:4194304, num_trials:1000
alveo3c, bytes:16777216, num_elements:4194304, num_trials:1000
iteration:0, time[s]:0.028853
iteration:1, time[s]:0.013487
iteration:2, time[s]:0.011291
iteration:3, time[s]:0.012395
iteration:4, time[s]:0.012219
iteration:5, time[s]:0.012219
iteration:6, time[s]:0.014411
iteration:7, time[s]:0.013382
iteration:8, time[s]:0.014726
iteration:9, time[s]:0.018631
iteration:10, time[s]:0.017304
iteration:11, time[s]:0.017318
iteration:12, time[s]:0.016461
iteration:13, time[s]:0.016436
iteration:14, time[s]:0.018649
iteration:15, time[s]:0.016034
iteration:16, time[s]:0.018168
iteration:17, time[s]:0.017936
iteration:18, time[s]:0.015869
iteration:19, time[s]:0.015306
iteration:20, time[s]:0.013203
iteration:21, time[s]:0.017251
iteration:22, time[s]:0.021263
iteration:23, time[s]:0.022721
iteration:24, time[s]:0.025457
iteration:25, time[s]:0.019456
iteration:26, time[s]:0.012992
iteration:27, time[s]:0.014020
iteration:28, time[s]:0.014913
iteration:29, time[s]:0.015795
iteration:30, time[s]:0.014669
iteration:31, time[s]:0.016072
iteration:32, time[s]:0.018515
iteration:33, time[s]:0.015005
iteration:34, time[s]:0.015891
iteration:35, time[s]:0.014502
iteration:36, time[s]:0.013285
iteration:37, time[s]:0.014252
iteration:38, time[s]:0.016644
iteration:39, time[s]:0.017121
iteration:40, time[s]:0.016106
iteration:41, time[s]:0.016078
iteration:42, time[s]:0.016078
iteration:43, time[s]:0.016042
iteration:44, time[s]:0.016058
iteration:45, time[s]:0.016273
iteration:46, time[s]:0.016196
iteration:47, time[s]:0.015032
iteration:48, time[s]:0.014386
iteration:49, time[s]:0.014159
iteration:50, time[s]:0.018108
iteration:51, time[s]:0.017030
iteration:52, time[s]:0.017032
iteration:53, time[s]:0.014102
iteration:54, time[s]:0.014455
iteration:55, time[s]:0.014034
iteration:56, time[s]:0.014578
iteration:57, time[s]:0.013615
iteration:58, time[s]:0.016265
iteration:59, time[s]:0.017006
iteration:60, time[s]:0.017077
iteration:61, time[s]:0.021816
iteration:62, time[s]:0.022759
iteration:63, time[s]:0.022052
iteration:64, time[s]:0.018995
iteration:65, time[s]:0.014184
iteration:66, time[s]:0.012245
iteration:67, time[s]:0.014205
iteration:68, time[s]:0.018999
iteration:69, time[s]:0.017131
iteration:70, time[s]:0.013222
iteration:71, time[s]:0.012827
iteration:72, time[s]:0.012115
iteration:73, time[s]:0.014416
iteration:74, time[s]:0.015040
iteration:75, time[s]:0.013502
iteration:76, time[s]:0.014777
iteration:77, time[s]:0.015932
iteration:78, time[s]:0.019739
iteration:79, time[s]:0.018240
iteration:80, time[s]:0.012978
iteration:81, time[s]:0.011945
iteration:82, time[s]:0.013684
iteration:83, time[s]:0.017774
iteration:84, time[s]:0.020338
iteration:85, time[s]:0.020514
iteration:86, time[s]:0.019076
iteration:87, time[s]:0.016614
iteration:88, time[s]:0.020431
iteration:89, time[s]:0.016226
iteration:90, time[s]:0.014735
iteration:91, time[s]:0.018072
iteration:92, time[s]:0.021974
iteration:93, time[s]:0.022535
iteration:94, time[s]:0.023719
iteration:95, time[s]:0.023464
iteration:96, time[s]:0.024742
iteration:97, time[s]:0.024174
iteration:98, time[s]:0.023932
iteration:99, time[s]:0.020346
iteration:100, time[s]:0.015660
iteration:101, time[s]:0.016224
iteration:102, time[s]:0.016295
iteration:103, time[s]:0.014949
iteration:104, time[s]:0.013956
iteration:105, time[s]:0.014148
iteration:106, time[s]:0.013122
iteration:107, time[s]:0.013575
iteration:108, time[s]:0.012545
iteration:109, time[s]:0.014620
iteration:110, time[s]:0.013825
iteration:111, time[s]:0.017359
iteration:112, time[s]:0.014323
iteration:113, time[s]:0.015704
iteration:114, time[s]:0.020633
iteration:115, time[s]:0.020522
iteration:116, time[s]:0.021123
iteration:117, time[s]:0.017468
iteration:118, time[s]:0.015083
iteration:119, time[s]:0.015720
iteration:120, time[s]:0.018772
iteration:121, time[s]:0.017726
iteration:122, time[s]:0.014992
iteration:123, time[s]:0.014199
iteration:124, time[s]:0.017788
iteration:125, time[s]:0.015035
iteration:126, time[s]:0.012755
iteration:127, time[s]:0.012935
iteration:128, time[s]:0.014453
iteration:129, time[s]:0.014888
iteration:130, time[s]:0.016900
iteration:131, time[s]:0.019650
iteration:132, time[s]:0.021919
iteration:133, time[s]:0.018710
iteration:134, time[s]:0.013797
iteration:135, time[s]:0.014669
iteration:136, time[s]:0.013898
iteration:137, time[s]:0.013332
iteration:138, time[s]:0.013201
iteration:139, time[s]:0.014635
iteration:140, time[s]:0.015672
iteration:141, time[s]:0.014662
iteration:142, time[s]:0.014858
iteration:143, time[s]:0.019592
iteration:144, time[s]:0.022350
iteration:145, time[s]:0.022503
iteration:146, time[s]:0.022699
iteration:147, time[s]:0.017845
iteration:148, time[s]:0.017528
iteration:149, time[s]:0.018067
iteration:150, time[s]:0.017280
iteration:151, time[s]:0.015606
iteration:152, time[s]:0.015505
iteration:153, time[s]:0.015507
iteration:154, time[s]:0.014434
iteration:155, time[s]:0.014813
iteration:156, time[s]:0.015172
iteration:157, time[s]:0.017261
iteration:158, time[s]:0.022133
iteration:159, time[s]:0.017733
iteration:160, time[s]:0.016956
iteration:161, time[s]:0.017675
iteration:162, time[s]:0.016630
iteration:163, time[s]:0.021152
iteration:164, time[s]:0.020858
iteration:165, time[s]:0.019458
iteration:166, time[s]:0.017754
iteration:167, time[s]:0.017225
iteration:168, time[s]:0.017673
iteration:169, time[s]:0.017814
iteration:170, time[s]:0.014022
iteration:171, time[s]:0.012936
iteration:172, time[s]:0.013562
iteration:173, time[s]:0.014086
iteration:174, time[s]:0.012841
iteration:175, time[s]:0.012718
iteration:176, time[s]:0.013276
iteration:177, time[s]:0.013170
iteration:178, time[s]:0.013945
iteration:179, time[s]:0.013494
iteration:180, time[s]:0.012735
iteration:181, time[s]:0.013775
iteration:182, time[s]:0.013845
iteration:183, time[s]:0.014977
iteration:184, time[s]:0.014755
iteration:185, time[s]:0.014222
iteration:186, time[s]:0.013579
iteration:187, time[s]:0.015208
iteration:188, time[s]:0.013014
iteration:189, time[s]:0.013397
iteration:190, time[s]:0.014533
iteration:191, time[s]:0.013231
iteration:192, time[s]:0.013537
iteration:193, time[s]:0.017225
iteration:194, time[s]:0.016308
iteration:195, time[s]:0.016289
iteration:196, time[s]:0.016289
iteration:197, time[s]:0.016354
iteration:198, time[s]:0.018202
iteration:199, time[s]:0.016720
iteration:200, time[s]:0.016286
iteration:201, time[s]:0.016351
iteration:202, time[s]:0.016317
