XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
alveo4b
alveo3b
alveo3c
alveo4c
alveo2a
alveo1a
alveo1b
alveo2b
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:16777216, num_elements:4194304, num_trials:200
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:16777216, num_elements:4194304, num_trials:200
alveo4b, device on u280. Finished loading bitstream
alveo4b, bytes:16777216, num_elements:4194304, num_trials:200
alveo3c, device on u280. Finished loading bitstream
alveo3c, bytes:16777216, num_elements:4194304, num_trials:200
Start Bcast test:
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:16777216, num_elements:4194304, num_trials:200
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:16777216, num_elements:4194304, num_trials:200
alveo1b, device on u250. Finished loading bitstream
alveo1b, bytes:16777216, num_elements:4194304, num_trials:200
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:16777216, num_elements:4194304, num_trials:200
iteration:0, F2F_time[s]:0.027209, H2H_time:0.020490, sync_time:0.006720
iteration:1, F2F_time[s]:0.023444, H2H_time:0.016776, sync_time:0.006667
iteration:2, F2F_time[s]:0.022618, H2H_time:0.015914, sync_time:0.006704
iteration:3, F2F_time[s]:0.023643, H2H_time:0.017029, sync_time:0.006614
iteration:4, F2F_time[s]:0.024547, H2H_time:0.017819, sync_time:0.006728
iteration:5, F2F_time[s]:0.026007, H2H_time:0.019168, sync_time:0.006839
iteration:6, F2F_time[s]:0.034878, H2H_time:0.028081, sync_time:0.006798
iteration:7, F2F_time[s]:0.025646, H2H_time:0.019051, sync_time:0.006595
iteration:8, F2F_time[s]:0.036970, H2H_time:0.030258, sync_time:0.006712
iteration:9, F2F_time[s]:0.025341, H2H_time:0.018724, sync_time:0.006617
iteration:10, F2F_time[s]:0.025407, H2H_time:0.018764, sync_time:0.006643
iteration:11, F2F_time[s]:0.024383, H2H_time:0.017692, sync_time:0.006691
iteration:12, F2F_time[s]:0.024199, H2H_time:0.017474, sync_time:0.006725
iteration:13, F2F_time[s]:0.025360, H2H_time:0.018737, sync_time:0.006624
iteration:14, F2F_time[s]:0.024930, H2H_time:0.018093, sync_time:0.006837
iteration:15, F2F_time[s]:0.024759, H2H_time:0.017898, sync_time:0.006861
iteration:16, F2F_time[s]:0.024801, H2H_time:0.018179, sync_time:0.006622
iteration:17, F2F_time[s]:0.024425, H2H_time:0.017769, sync_time:0.006656
iteration:18, F2F_time[s]:0.024299, H2H_time:0.017614, sync_time:0.006684
iteration:19, F2F_time[s]:0.025050, H2H_time:0.018204, sync_time:0.006846
iteration:20, F2F_time[s]:0.024991, H2H_time:0.018275, sync_time:0.006717
iteration:21, F2F_time[s]:0.025591, H2H_time:0.019016, sync_time:0.006575
iteration:22, F2F_time[s]:0.027088, H2H_time:0.020506, sync_time:0.006582
iteration:23, F2F_time[s]:0.025586, H2H_time:0.018933, sync_time:0.006653
iteration:24, F2F_time[s]:0.026553, H2H_time:0.019448, sync_time:0.007105
iteration:25, F2F_time[s]:0.026028, H2H_time:0.019429, sync_time:0.006599
iteration:26, F2F_time[s]:0.026119, H2H_time:0.019525, sync_time:0.006594
iteration:27, F2F_time[s]:0.025490, H2H_time:0.018909, sync_time:0.006581
iteration:28, F2F_time[s]:0.025752, H2H_time:0.019118, sync_time:0.006633
iteration:29, F2F_time[s]:0.025043, H2H_time:0.018266, sync_time:0.006777
iteration:30, F2F_time[s]:0.024605, H2H_time:0.017885, sync_time:0.006720
iteration:31, F2F_time[s]:0.025425, H2H_time:0.018853, sync_time:0.006572
iteration:32, F2F_time[s]:0.025224, H2H_time:0.018581, sync_time:0.006642
iteration:33, F2F_time[s]:0.024976, H2H_time:0.018230, sync_time:0.006747
iteration:34, F2F_time[s]:0.024499, H2H_time:0.017687, sync_time:0.006813
iteration:35, F2F_time[s]:0.023788, H2H_time:0.017138, sync_time:0.006650
iteration:36, F2F_time[s]:0.024665, H2H_time:0.018039, sync_time:0.006626
iteration:37, F2F_time[s]:0.024741, H2H_time:0.018164, sync_time:0.006577
iteration:38, F2F_time[s]:0.024780, H2H_time:0.018146, sync_time:0.006634
iteration:39, F2F_time[s]:0.025981, H2H_time:0.019188, sync_time:0.006793
iteration:40, F2F_time[s]:0.025084, H2H_time:0.018520, sync_time:0.006563
iteration:41, F2F_time[s]:0.024355, H2H_time:0.017572, sync_time:0.006783
iteration:42, F2F_time[s]:0.024135, H2H_time:0.017340, sync_time:0.006794
iteration:43, F2F_time[s]:0.024513, H2H_time:0.017719, sync_time:0.006794
iteration:44, F2F_time[s]:0.024655, H2H_time:0.018079, sync_time:0.006576
iteration:45, F2F_time[s]:0.024399, H2H_time:0.017749, sync_time:0.006649
iteration:46, F2F_time[s]:0.024229, H2H_time:0.017577, sync_time:0.006651
iteration:47, F2F_time[s]:0.026066, H2H_time:0.019469, sync_time:0.006596
iteration:48, F2F_time[s]:0.025060, H2H_time:0.018524, sync_time:0.006536
iteration:49, F2F_time[s]:0.025012, H2H_time:0.018451, sync_time:0.006560
iteration:50, F2F_time[s]:0.024703, H2H_time:0.017966, sync_time:0.006738
iteration:51, F2F_time[s]:0.024423, H2H_time:0.017779, sync_time:0.006644
iteration:52, F2F_time[s]:0.024466, H2H_time:0.017842, sync_time:0.006624
iteration:53, F2F_time[s]:0.023997, H2H_time:0.017398, sync_time:0.006599
iteration:54, F2F_time[s]:0.024908, H2H_time:0.018295, sync_time:0.006613
iteration:55, F2F_time[s]:0.025255, H2H_time:0.018442, sync_time:0.006812
iteration:56, F2F_time[s]:0.024469, H2H_time:0.017799, sync_time:0.006671
iteration:57, F2F_time[s]:0.025594, H2H_time:0.018966, sync_time:0.006628
iteration:58, F2F_time[s]:0.024629, H2H_time:0.017867, sync_time:0.006762
iteration:59, F2F_time[s]:0.026027, H2H_time:0.019428, sync_time:0.006599
iteration:60, F2F_time[s]:0.024918, H2H_time:0.018393, sync_time:0.006525
iteration:61, F2F_time[s]:0.025336, H2H_time:0.018436, sync_time:0.006900
iteration:62, F2F_time[s]:0.026021, H2H_time:0.019426, sync_time:0.006595
