alveo1a, bytes:2048, num_elements:512, num_trials:100
alveo4c, bytes:2048, num_elements:512, num_trials:100
alveo3c, bytes:2048, num_elements:512, num_trials:100
alveo3b, bytes:2048, num_elements:512, num_trials:100
alveo4b, bytes:2048, num_elements:512, num_trials:100
alveo1b, bytes:2048, num_elements:512, num_trials:100
alveo2b, bytes:2048, num_elements:512, num_trials:100
alveo2a, bytes:2048, num_elements:512, num_trials:100
iteration:0, time[s]:0.000738
iteration:1, time[s]:0.000184
iteration:2, time[s]:0.000205
iteration:3, time[s]:0.000206
iteration:4, time[s]:0.000204
iteration:5, time[s]:0.000212
iteration:6, time[s]:0.000203
iteration:7, time[s]:0.000196
iteration:8, time[s]:0.000202
iteration:9, time[s]:0.000198
iteration:10, time[s]:0.000112
iteration:11, time[s]:0.000211
iteration:12, time[s]:0.000102
iteration:13, time[s]:0.000184
iteration:14, time[s]:0.000272
iteration:15, time[s]:0.000248
iteration:16, time[s]:0.000251
iteration:17, time[s]:0.000172
iteration:18, time[s]:0.000195
iteration:19, time[s]:0.000175
iteration:20, time[s]:0.000182
iteration:21, time[s]:0.000260
iteration:22, time[s]:0.000253
iteration:23, time[s]:0.000250
iteration:24, time[s]:0.000242
iteration:25, time[s]:0.000254
iteration:26, time[s]:0.000248
iteration:27, time[s]:0.000089
iteration:28, time[s]:0.000083
iteration:29, time[s]:0.000101
iteration:30, time[s]:0.000092
iteration:31, time[s]:0.000096
iteration:32, time[s]:0.000252
iteration:33, time[s]:0.000089
iteration:34, time[s]:0.000096
iteration:35, time[s]:0.000085
iteration:36, time[s]:0.000092
iteration:37, time[s]:0.000250
iteration:38, time[s]:0.000096
iteration:39, time[s]:0.000097
iteration:40, time[s]:0.000182
iteration:41, time[s]:0.000098
iteration:42, time[s]:0.000100
iteration:43, time[s]:0.000251
iteration:44, time[s]:0.000232
iteration:45, time[s]:0.000100
iteration:46, time[s]:0.000234
iteration:47, time[s]:0.000239
iteration:48, time[s]:0.000237
iteration:49, time[s]:0.000234
iteration:50, time[s]:0.000257
iteration:51, time[s]:0.000092
iteration:52, time[s]:0.000082
iteration:53, time[s]:0.000232
iteration:54, time[s]:0.000274
iteration:55, time[s]:0.000214
iteration:56, time[s]:0.000079
iteration:57, time[s]:0.000081
iteration:58, time[s]:0.000083
iteration:59, time[s]:0.000082
iteration:60, time[s]:0.000092
iteration:61, time[s]:0.000084
iteration:62, time[s]:0.000083
iteration:63, time[s]:0.000086
iteration:64, time[s]:0.000226
iteration:65, time[s]:0.000084
iteration:66, time[s]:0.000078
iteration:67, time[s]:0.000082
iteration:68, time[s]:0.000243
iteration:69, time[s]:0.000085
iteration:70, time[s]:0.000220
iteration:71, time[s]:0.000086
iteration:72, time[s]:0.000082
iteration:73, time[s]:0.000225
iteration:74, time[s]:0.000234
iteration:75, time[s]:0.000238
iteration:76, time[s]:0.000086
iteration:77, time[s]:0.000085
iteration:78, time[s]:0.000229
iteration:79, time[s]:0.000212
iteration:80, time[s]:0.000233
iteration:81, time[s]:0.000115
iteration:82, time[s]:0.000223
iteration:83, time[s]:0.000095
iteration:84, time[s]:0.000228
iteration:85, time[s]:0.000226
iteration:86, time[s]:0.000084
iteration:87, time[s]:0.000225
iteration:88, time[s]:0.000085
iteration:89, time[s]:0.000091
iteration:90, time[s]:0.000229
iteration:91, time[s]:0.000222
iteration:92, time[s]:0.000085
iteration:93, time[s]:0.000227
iteration:94, time[s]:0.000088
iteration:95, time[s]:0.000200
iteration:96, time[s]:0.000077
iteration:97, time[s]:0.000071
iteration:98, time[s]:0.000080
iteration:99, time[s]:0.000076
iteration:100, time[s]:0.000076
Data size = 2048, Trials = 100
Avg MPI_Bcast time [us]= *161.952160, throughput [Gbps] = 0.708160
