alveo4b, bytes:4194304, num_elements:1048576, num_trials:1000
alveo4c, bytes:4194304, num_elements:1048576, num_trials:1000
alveo3c, bytes:4194304, num_elements:1048576, num_trials:1000
alveo3b, bytes:4194304, num_elements:1048576, num_trials:1000
iteration:0, time[s]:0.010058
iteration:1, time[s]:0.006631
iteration:2, time[s]:0.005447
iteration:3, time[s]:0.004644
iteration:4, time[s]:0.004643
iteration:5, time[s]:0.005004
iteration:6, time[s]:0.004342
iteration:7, time[s]:0.004439
iteration:8, time[s]:0.004847
iteration:9, time[s]:0.004589
iteration:10, time[s]:0.005123
iteration:11, time[s]:0.005262
iteration:12, time[s]:0.007242
iteration:13, time[s]:0.005479
iteration:14, time[s]:0.005861
iteration:15, time[s]:0.006002
iteration:16, time[s]:0.005418
iteration:17, time[s]:0.005716
iteration:18, time[s]:0.005649
iteration:19, time[s]:0.007093
iteration:20, time[s]:0.005887
iteration:21, time[s]:0.006171
iteration:22, time[s]:0.006801
iteration:23, time[s]:0.006766
iteration:24, time[s]:0.006894
iteration:25, time[s]:0.006851
iteration:26, time[s]:0.007436
iteration:27, time[s]:0.007272
iteration:28, time[s]:0.007513
iteration:29, time[s]:0.006829
iteration:30, time[s]:0.007046
iteration:31, time[s]:0.007149
iteration:32, time[s]:0.007178
iteration:33, time[s]:0.007050
iteration:34, time[s]:0.007111
iteration:35, time[s]:0.006443
iteration:36, time[s]:0.006396
iteration:37, time[s]:0.007023
iteration:38, time[s]:0.006847
iteration:39, time[s]:0.007327
iteration:40, time[s]:0.007518
iteration:41, time[s]:0.007519
iteration:42, time[s]:0.007350
iteration:43, time[s]:0.006856
iteration:44, time[s]:0.006915
iteration:45, time[s]:0.006804
iteration:46, time[s]:0.006473
iteration:47, time[s]:0.006687
iteration:48, time[s]:0.006637
iteration:49, time[s]:0.006689
iteration:50, time[s]:0.006947
iteration:51, time[s]:0.006976
iteration:52, time[s]:0.006744
iteration:53, time[s]:0.007296
iteration:54, time[s]:0.007045
iteration:55, time[s]:0.006736
iteration:56, time[s]:0.006765
iteration:57, time[s]:0.007238
iteration:58, time[s]:0.007021
iteration:59, time[s]:0.007306
iteration:60, time[s]:0.007350
iteration:61, time[s]:0.006895
iteration:62, time[s]:0.006858
iteration:63, time[s]:0.006959
iteration:64, time[s]:0.007063
iteration:65, time[s]:0.007128
iteration:66, time[s]:0.006993
iteration:67, time[s]:0.006711
iteration:68, time[s]:0.007152
iteration:69, time[s]:0.007180
iteration:70, time[s]:0.006842
iteration:71, time[s]:0.007019
iteration:72, time[s]:0.006960
iteration:73, time[s]:0.007179
iteration:74, time[s]:0.007088
iteration:75, time[s]:0.006816
iteration:76, time[s]:0.007094
iteration:77, time[s]:0.007837
iteration:78, time[s]:0.007062
iteration:79, time[s]:0.006865
iteration:80, time[s]:0.007101
iteration:81, time[s]:0.007163
iteration:82, time[s]:0.007069
iteration:83, time[s]:0.007006
iteration:84, time[s]:0.006872
