alveo1a, bytes:4194304, num_elements:1048576, num_trials:1000
alveo4b, bytes:4194304, num_elements:1048576, num_trials:1000
alveo3c, bytes:4194304, num_elements:1048576, num_trials:1000
alveo3b, bytes:4194304, num_elements:1048576, num_trials:1000
alveo2b, bytes:4194304, num_elements:1048576, num_trials:1000
alveo2a, bytes:4194304, num_elements:1048576, num_trials:1000
alveo1b, bytes:4194304, num_elements:1048576, num_trials:1000
iteration:0, time[s]:0.023693
iteration:1, time[s]:0.009086
iteration:2, time[s]:0.008207
iteration:3, time[s]:0.008254
iteration:4, time[s]:0.007245
iteration:5, time[s]:0.008756
iteration:6, time[s]:0.007336
iteration:7, time[s]:0.007635
iteration:8, time[s]:0.007708
iteration:9, time[s]:0.007449
iteration:10, time[s]:0.007793
iteration:11, time[s]:0.007327
iteration:12, time[s]:0.007331
iteration:13, time[s]:0.007194
iteration:14, time[s]:0.008737
iteration:15, time[s]:0.007365
iteration:16, time[s]:0.007372
iteration:17, time[s]:0.007485
iteration:18, time[s]:0.007742
iteration:19, time[s]:0.007793
iteration:20, time[s]:0.007459
iteration:21, time[s]:0.007091
iteration:22, time[s]:0.007220
iteration:23, time[s]:0.007386
iteration:24, time[s]:0.007595
iteration:25, time[s]:0.007658
iteration:26, time[s]:0.007334
iteration:27, time[s]:0.007399
iteration:28, time[s]:0.007612
iteration:29, time[s]:0.007340
iteration:30, time[s]:0.008228
iteration:31, time[s]:0.007927
iteration:32, time[s]:0.007415
iteration:33, time[s]:0.007330
iteration:34, time[s]:0.007826
iteration:35, time[s]:0.007997
iteration:36, time[s]:0.007677
iteration:37, time[s]:0.007608
iteration:38, time[s]:0.007971
iteration:39, time[s]:0.007687
iteration:40, time[s]:0.007677
iteration:41, time[s]:0.007443
iteration:42, time[s]:0.007787
iteration:43, time[s]:0.007593
iteration:44, time[s]:0.007734
iteration:45, time[s]:0.008883
iteration:46, time[s]:0.008022
iteration:47, time[s]:0.008153
iteration:48, time[s]:0.007818
iteration:49, time[s]:0.007899
iteration:50, time[s]:0.008276
iteration:51, time[s]:0.008261
iteration:52, time[s]:0.007837
iteration:53, time[s]:0.008299
iteration:54, time[s]:0.008298
iteration:55, time[s]:0.007865
iteration:56, time[s]:0.008003
iteration:57, time[s]:0.008659
iteration:58, time[s]:0.008400
iteration:59, time[s]:0.007938
iteration:60, time[s]:0.008560
iteration:61, time[s]:0.008190
iteration:62, time[s]:0.007696
iteration:63, time[s]:0.007749
iteration:64, time[s]:0.008121
iteration:65, time[s]:0.007577
iteration:66, time[s]:0.007889
iteration:67, time[s]:0.009067
iteration:68, time[s]:0.007795
iteration:69, time[s]:0.007363
iteration:70, time[s]:0.007813
iteration:71, time[s]:0.007739
iteration:72, time[s]:0.007640
iteration:73, time[s]:0.007675
iteration:74, time[s]:0.008002
iteration:75, time[s]:0.008077
iteration:76, time[s]:0.007697
iteration:77, time[s]:0.007471
iteration:78, time[s]:0.007889
iteration:79, time[s]:0.008112
iteration:80, time[s]:0.008266
iteration:81, time[s]:0.007777
iteration:82, time[s]:0.008079
iteration:83, time[s]:0.008116
iteration:84, time[s]:0.007761
iteration:85, time[s]:0.007881
iteration:86, time[s]:0.007872
iteration:87, time[s]:0.008034
iteration:88, time[s]:0.008025
iteration:89, time[s]:0.008010
iteration:90, time[s]:0.007967
iteration:91, time[s]:0.007539
iteration:92, time[s]:0.008140
iteration:93, time[s]:0.007868
iteration:94, time[s]:0.008014
iteration:95, time[s]:0.007977
iteration:96, time[s]:0.008053
iteration:97, time[s]:0.007456
iteration:98, time[s]:0.008029
iteration:99, time[s]:0.008092
iteration:100, time[s]:0.008242
iteration:101, time[s]:0.007771
iteration:102, time[s]:0.007627
iteration:103, time[s]:0.008478
iteration:104, time[s]:0.008477
iteration:105, time[s]:0.007849
iteration:106, time[s]:0.008065
iteration:107, time[s]:0.007889
iteration:108, time[s]:0.008113
iteration:109, time[s]:0.008032
iteration:110, time[s]:0.008503
iteration:111, time[s]:0.008261
iteration:112, time[s]:0.007929
iteration:113, time[s]:0.008275
iteration:114, time[s]:0.008226
iteration:115, time[s]:0.008214
iteration:116, time[s]:0.008112
iteration:117, time[s]:0.008031
iteration:118, time[s]:0.008366
iteration:119, time[s]:0.007904
iteration:120, time[s]:0.007609
iteration:121, time[s]:0.007505
iteration:122, time[s]:0.007305
iteration:123, time[s]:0.007610
iteration:124, time[s]:0.007726
iteration:125, time[s]:0.008284
iteration:126, time[s]:0.008098
iteration:127, time[s]:0.007802
iteration:128, time[s]:0.008472
iteration:129, time[s]:0.007626
iteration:130, time[s]:0.007801
iteration:131, time[s]:0.007729
iteration:132, time[s]:0.007693
iteration:133, time[s]:0.007998
iteration:134, time[s]:0.008403
iteration:135, time[s]:0.008191
iteration:136, time[s]:0.008093
iteration:137, time[s]:0.008097
iteration:138, time[s]:0.008263
iteration:139, time[s]:0.007923
iteration:140, time[s]:0.007958
iteration:141, time[s]:0.008056
iteration:142, time[s]:0.007913
iteration:143, time[s]:0.008455
iteration:144, time[s]:0.008350
iteration:145, time[s]:0.008099
iteration:146, time[s]:0.008022
iteration:147, time[s]:0.007999
iteration:148, time[s]:0.009161
iteration:149, time[s]:0.008209
iteration:150, time[s]:0.008206
iteration:151, time[s]:0.008619
iteration:152, time[s]:0.008747
iteration:153, time[s]:0.009135
iteration:154, time[s]:0.007951
iteration:155, time[s]:0.008359
iteration:156, time[s]:0.008368
iteration:157, time[s]:0.008287
iteration:158, time[s]:0.008867
iteration:159, time[s]:0.008170
iteration:160, time[s]:0.007562
iteration:161, time[s]:0.007855
iteration:162, time[s]:0.007920
iteration:163, time[s]:0.007567
iteration:164, time[s]:0.008337
iteration:165, time[s]:0.007670
iteration:166, time[s]:0.008471
iteration:167, time[s]:0.007974
iteration:168, time[s]:0.007802
iteration:169, time[s]:0.008157
iteration:170, time[s]:0.007569
iteration:171, time[s]:0.008102
iteration:172, time[s]:0.008026
iteration:173, time[s]:0.008321
iteration:174, time[s]:0.007722
iteration:175, time[s]:0.008133
iteration:176, time[s]:0.008561
iteration:177, time[s]:0.008330
iteration:178, time[s]:0.008104
iteration:179, time[s]:0.008257
iteration:180, time[s]:0.007984
iteration:181, time[s]:0.008235
iteration:182, time[s]:0.008051
iteration:183, time[s]:0.007491
iteration:184, time[s]:0.007861
iteration:185, time[s]:0.008011
iteration:186, time[s]:0.008031
iteration:187, time[s]:0.008072
iteration:188, time[s]:0.008015
iteration:189, time[s]:0.007839
iteration:190, time[s]:0.007835
iteration:191, time[s]:0.007821
iteration:192, time[s]:0.007592
iteration:193, time[s]:0.009401
iteration:194, time[s]:0.008408
iteration:195, time[s]:0.007743
iteration:196, time[s]:0.008434
iteration:197, time[s]:0.008051
iteration:198, time[s]:0.008225
iteration:199, time[s]:0.007872
iteration:200, time[s]:0.007689
iteration:201, time[s]:0.007951
iteration:202, time[s]:0.008034
iteration:203, time[s]:0.008260
iteration:204, time[s]:0.007668
iteration:205, time[s]:0.008720
iteration:206, time[s]:0.008013
