XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo4c
alveo2a
alveo3b
alveo2b
alveo1a
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:33554432, num_elements:8388608, num_trials:200
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:33554432, num_elements:8388608, num_trials:200
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:33554432, num_elements:8388608, num_trials:200
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:33554432, num_elements:8388608, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:33554432, num_elements:8388608, num_trials:200
Start Bcast test:
iteration:0, F2F_time[s]:0.063357, H2H_time:0.050617, sync_time:0.012740
iteration:1, F2F_time[s]:0.057086, H2H_time:0.044246, sync_time:0.012839
iteration:2, F2F_time[s]:0.056898, H2H_time:0.044031, sync_time:0.012867
iteration:3, F2F_time[s]:0.058256, H2H_time:0.045435, sync_time:0.012821
iteration:4, F2F_time[s]:0.056099, H2H_time:0.043312, sync_time:0.012787
iteration:5, F2F_time[s]:0.057942, H2H_time:0.045082, sync_time:0.012861
iteration:6, F2F_time[s]:0.054827, H2H_time:0.042018, sync_time:0.012809
iteration:7, F2F_time[s]:0.053149, H2H_time:0.040423, sync_time:0.012726
iteration:8, F2F_time[s]:0.053299, H2H_time:0.040446, sync_time:0.012853
iteration:9, F2F_time[s]:0.055298, H2H_time:0.042465, sync_time:0.012833
iteration:10, F2F_time[s]:0.054680, H2H_time:0.041826, sync_time:0.012854
iteration:11, F2F_time[s]:0.055134, H2H_time:0.042339, sync_time:0.012795
iteration:12, F2F_time[s]:0.055430, H2H_time:0.042574, sync_time:0.012856
iteration:13, F2F_time[s]:0.053527, H2H_time:0.040687, sync_time:0.012840
iteration:14, F2F_time[s]:0.053382, H2H_time:0.040588, sync_time:0.012794
iteration:15, F2F_time[s]:0.053649, H2H_time:0.040910, sync_time:0.012739
iteration:16, F2F_time[s]:0.052355, H2H_time:0.039361, sync_time:0.012994
iteration:17, F2F_time[s]:0.053825, H2H_time:0.040954, sync_time:0.012871
iteration:18, F2F_time[s]:0.053463, H2H_time:0.040602, sync_time:0.012862
iteration:19, F2F_time[s]:0.053069, H2H_time:0.040226, sync_time:0.012842
iteration:20, F2F_time[s]:0.054976, H2H_time:0.042123, sync_time:0.012853
iteration:21, F2F_time[s]:0.056736, H2H_time:0.043945, sync_time:0.012790
iteration:22, F2F_time[s]:0.057299, H2H_time:0.044446, sync_time:0.012854
iteration:23, F2F_time[s]:0.056251, H2H_time:0.043390, sync_time:0.012861
iteration:24, F2F_time[s]:0.055464, H2H_time:0.042639, sync_time:0.012825
iteration:25, F2F_time[s]:0.054848, H2H_time:0.042125, sync_time:0.012723
iteration:26, F2F_time[s]:0.054792, H2H_time:0.041972, sync_time:0.012820
iteration:27, F2F_time[s]:0.056197, H2H_time:0.043387, sync_time:0.012810
iteration:28, F2F_time[s]:0.055464, H2H_time:0.042548, sync_time:0.012916
iteration:29, F2F_time[s]:0.054286, H2H_time:0.041556, sync_time:0.012730
iteration:30, F2F_time[s]:0.056308, H2H_time:0.043485, sync_time:0.012823
iteration:31, F2F_time[s]:0.055809, H2H_time:0.043105, sync_time:0.012704
iteration:32, F2F_time[s]:0.057327, H2H_time:0.044507, sync_time:0.012820
iteration:33, F2F_time[s]:0.055778, H2H_time:0.042945, sync_time:0.012833
iteration:34, F2F_time[s]:0.057430, H2H_time:0.044601, sync_time:0.012829
iteration:35, F2F_time[s]:0.056549, H2H_time:0.043722, sync_time:0.012827
iteration:36, F2F_time[s]:0.056665, H2H_time:0.043856, sync_time:0.012809
iteration:37, F2F_time[s]:0.054957, H2H_time:0.042128, sync_time:0.012829
iteration:38, F2F_time[s]:0.057408, H2H_time:0.044557, sync_time:0.012851
iteration:39, F2F_time[s]:0.055658, H2H_time:0.042839, sync_time:0.012819
iteration:40, F2F_time[s]:0.056495, H2H_time:0.043630, sync_time:0.012865
iteration:41, F2F_time[s]:0.055900, H2H_time:0.043182, sync_time:0.012717
iteration:42, F2F_time[s]:0.054843, H2H_time:0.041992, sync_time:0.012851
iteration:43, F2F_time[s]:0.053128, H2H_time:0.040286, sync_time:0.012842
iteration:44, F2F_time[s]:0.053762, H2H_time:0.040908, sync_time:0.012854
iteration:45, F2F_time[s]:0.053111, H2H_time:0.040296, sync_time:0.012814
iteration:46, F2F_time[s]:0.052353, H2H_time:0.039535, sync_time:0.012818
iteration:47, F2F_time[s]:0.052410, H2H_time:0.039599, sync_time:0.012811
iteration:48, F2F_time[s]:0.052118, H2H_time:0.039254, sync_time:0.012864
iteration:49, F2F_time[s]:0.051211, H2H_time:0.038382, sync_time:0.012829
iteration:50, F2F_time[s]:0.051566, H2H_time:0.038738, sync_time:0.012828
iteration:51, F2F_time[s]:0.051805, H2H_time:0.038961, sync_time:0.012844
iteration:52, F2F_time[s]:0.051313, H2H_time:0.038494, sync_time:0.012819
iteration:53, F2F_time[s]:0.052353, H2H_time:0.039572, sync_time:0.012782
iteration:54, F2F_time[s]:0.052161, H2H_time:0.039314, sync_time:0.012847
iteration:55, F2F_time[s]:0.052289, H2H_time:0.039555, sync_time:0.012734
iteration:56, F2F_time[s]:0.054844, H2H_time:0.042012, sync_time:0.012832
iteration:57, F2F_time[s]:0.057484, H2H_time:0.044704, sync_time:0.012779
iteration:58, F2F_time[s]:0.055007, H2H_time:0.042219, sync_time:0.012788
iteration:59, F2F_time[s]:0.052781, H2H_time:0.039957, sync_time:0.012824
iteration:60, F2F_time[s]:0.052057, H2H_time:0.039241, sync_time:0.012816
iteration:61, F2F_time[s]:0.055174, H2H_time:0.042435, sync_time:0.012739
iteration:62, F2F_time[s]:0.053984, H2H_time:0.041195, sync_time:0.012789
iteration:63, F2F_time[s]:0.056369, H2H_time:0.043581, sync_time:0.012789
iteration:64, F2F_time[s]:0.056311, H2H_time:0.043500, sync_time:0.012811
iteration:65, F2F_time[s]:0.054651, H2H_time:0.041857, sync_time:0.012795
iteration:66, F2F_time[s]:0.054454, H2H_time:0.041700, sync_time:0.012753
iteration:67, F2F_time[s]:0.051923, H2H_time:0.039091, sync_time:0.012832
iteration:68, F2F_time[s]:0.053061, H2H_time:0.040244, sync_time:0.012817
iteration:69, F2F_time[s]:0.055154, H2H_time:0.042317, sync_time:0.012837
iteration:70, F2F_time[s]:0.054787, H2H_time:0.042001, sync_time:0.012786
iteration:71, F2F_time[s]:0.054842, H2H_time:0.042012, sync_time:0.012830
iteration:72, F2F_time[s]:0.055364, H2H_time:0.042639, sync_time:0.012726
iteration:73, F2F_time[s]:0.055753, H2H_time:0.042906, sync_time:0.012847
iteration:74, F2F_time[s]:0.056089, H2H_time:0.043249, sync_time:0.012840
iteration:75, F2F_time[s]:0.055401, H2H_time:0.042577, sync_time:0.012823
iteration:76, F2F_time[s]:0.053489, H2H_time:0.040618, sync_time:0.012870
iteration:77, F2F_time[s]:0.053849, H2H_time:0.041079, sync_time:0.012770
iteration:78, F2F_time[s]:0.053789, H2H_time:0.040950, sync_time:0.012838
iteration:79, F2F_time[s]:0.054370, H2H_time:0.041341, sync_time:0.013029
iteration:80, F2F_time[s]:0.056605, H2H_time:0.043770, sync_time:0.012835
iteration:81, F2F_time[s]:0.055371, H2H_time:0.042553, sync_time:0.012818
iteration:82, F2F_time[s]:0.052366, H2H_time:0.039620, sync_time:0.012746
iteration:83, F2F_time[s]:0.053560, H2H_time:0.040734, sync_time:0.012826
iteration:84, F2F_time[s]:0.052438, H2H_time:0.039573, sync_time:0.012865
iteration:85, F2F_time[s]:0.052993, H2H_time:0.040137, sync_time:0.012856
iteration:86, F2F_time[s]:0.054633, H2H_time:0.041823, sync_time:0.012810
iteration:87, F2F_time[s]:0.054813, H2H_time:0.041948, sync_time:0.012865
iteration:88, F2F_time[s]:0.054776, H2H_time:0.041919, sync_time:0.012857
iteration:89, F2F_time[s]:0.055111, H2H_time:0.042404, sync_time:0.012708
iteration:90, F2F_time[s]:0.055285, H2H_time:0.042444, sync_time:0.012841
iteration:91, F2F_time[s]:0.053342, H2H_time:0.040571, sync_time:0.012772
iteration:92, F2F_time[s]:0.055708, H2H_time:0.042892, sync_time:0.012816
iteration:93, F2F_time[s]:0.053265, H2H_time:0.040499, sync_time:0.012767
iteration:94, F2F_time[s]:0.054113, H2H_time:0.041265, sync_time:0.012848
iteration:95, F2F_time[s]:0.054762, H2H_time:0.041941, sync_time:0.012821
iteration:96, F2F_time[s]:0.053179, H2H_time:0.040384, sync_time:0.012795
iteration:97, F2F_time[s]:0.052808, H2H_time:0.039959, sync_time:0.012849
iteration:98, F2F_time[s]:0.053797, H2H_time:0.040955, sync_time:0.012842
iteration:99, F2F_time[s]:0.052592, H2H_time:0.039796, sync_time:0.012796
iteration:100, F2F_time[s]:0.051314, H2H_time:0.038497, sync_time:0.012817
iteration:101, F2F_time[s]:0.050884, H2H_time:0.038102, sync_time:0.012782
iteration:102, F2F_time[s]:0.052653, H2H_time:0.039819, sync_time:0.012834
iteration:103, F2F_time[s]:0.052380, H2H_time:0.039641, sync_time:0.012738
iteration:104, F2F_time[s]:0.053552, H2H_time:0.040834, sync_time:0.012719
iteration:105, F2F_time[s]:0.053884, H2H_time:0.041053, sync_time:0.012831
iteration:106, F2F_time[s]:0.054958, H2H_time:0.042200, sync_time:0.012757
iteration:107, F2F_time[s]:0.056281, H2H_time:0.043439, sync_time:0.012842
iteration:108, F2F_time[s]:0.051562, H2H_time:0.038718, sync_time:0.012845
iteration:109, F2F_time[s]:0.052168, H2H_time:0.039385, sync_time:0.012783
iteration:110, F2F_time[s]:0.053433, H2H_time:0.040601, sync_time:0.012832
iteration:111, F2F_time[s]:0.055080, H2H_time:0.042242, sync_time:0.012838
iteration:112, F2F_time[s]:0.054646, H2H_time:0.041808, sync_time:0.012837
iteration:113, F2F_time[s]:0.054723, H2H_time:0.041870, sync_time:0.012853
iteration:114, F2F_time[s]:0.055132, H2H_time:0.042290, sync_time:0.012842
iteration:115, F2F_time[s]:0.055411, H2H_time:0.042598, sync_time:0.012813
iteration:116, F2F_time[s]:0.055162, H2H_time:0.042342, sync_time:0.012820
