XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo1a
alveo3b
alveo3c
alveo4c
alveo4b
alveo2a
alveo2b
alveo1b
alveo3c, device on u280. Finished loading bitstream
alveo3c, bytes:16777216, num_elements:4194304, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:16777216, num_elements:4194304, num_trials:200
alveo4b, device on u280. Finished loading bitstream
alveo4b, bytes:16777216, num_elements:4194304, num_trials:200
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:16777216, num_elements:4194304, num_trials:200
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:16777216, num_elements:4194304, num_trials:200
Start Scatter test:
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:16777216, num_elements:4194304, num_trials:200
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:16777216, num_elements:4194304, num_trials:200
alveo1b, device on u250. Finished loading bitstream
alveo1b, bytes:16777216, num_elements:4194304, num_trials:200
iteration:0, F2F_time[s]:0.011393, H2H_time:0.007612, sync_time:0.003781
iteration:1, F2F_time[s]:0.007948, H2H_time:0.004159, sync_time:0.003789
iteration:2, F2F_time[s]:0.007379, H2H_time:0.003563, sync_time:0.003816
iteration:3, F2F_time[s]:0.007325, H2H_time:0.003488, sync_time:0.003837
iteration:4, F2F_time[s]:0.007359, H2H_time:0.003580, sync_time:0.003780
iteration:5, F2F_time[s]:0.007009, H2H_time:0.003191, sync_time:0.003818
iteration:6, F2F_time[s]:0.007312, H2H_time:0.003496, sync_time:0.003816
iteration:7, F2F_time[s]:0.007066, H2H_time:0.003232, sync_time:0.003834
iteration:8, F2F_time[s]:0.007127, H2H_time:0.003244, sync_time:0.003883
iteration:9, F2F_time[s]:0.021413, H2H_time:0.017607, sync_time:0.003806
iteration:10, F2F_time[s]:0.007167, H2H_time:0.003277, sync_time:0.003890
iteration:11, F2F_time[s]:0.007386, H2H_time:0.003379, sync_time:0.004007
iteration:12, F2F_time[s]:0.007128, H2H_time:0.003313, sync_time:0.003814
iteration:13, F2F_time[s]:0.007258, H2H_time:0.003434, sync_time:0.003824
iteration:14, F2F_time[s]:0.007401, H2H_time:0.003625, sync_time:0.003776
iteration:15, F2F_time[s]:0.007263, H2H_time:0.003420, sync_time:0.003843
iteration:16, F2F_time[s]:0.007456, H2H_time:0.003756, sync_time:0.003700
iteration:17, F2F_time[s]:0.007294, H2H_time:0.003438, sync_time:0.003856
iteration:18, F2F_time[s]:0.007365, H2H_time:0.003533, sync_time:0.003832
iteration:19, F2F_time[s]:0.007346, H2H_time:0.003521, sync_time:0.003825
iteration:20, F2F_time[s]:0.007419, H2H_time:0.003570, sync_time:0.003848
iteration:21, F2F_time[s]:0.007207, H2H_time:0.003367, sync_time:0.003840
iteration:22, F2F_time[s]:0.007468, H2H_time:0.003655, sync_time:0.003813
iteration:23, F2F_time[s]:0.007126, H2H_time:0.003227, sync_time:0.003898
iteration:24, F2F_time[s]:0.006910, H2H_time:0.003157, sync_time:0.003754
iteration:25, F2F_time[s]:0.007127, H2H_time:0.003390, sync_time:0.003737
iteration:26, F2F_time[s]:0.007376, H2H_time:0.003551, sync_time:0.003826
iteration:27, F2F_time[s]:0.007262, H2H_time:0.003564, sync_time:0.003698
iteration:28, F2F_time[s]:0.007212, H2H_time:0.003423, sync_time:0.003789
iteration:29, F2F_time[s]:0.007165, H2H_time:0.003337, sync_time:0.003828
iteration:30, F2F_time[s]:0.007189, H2H_time:0.003356, sync_time:0.003833
iteration:31, F2F_time[s]:0.007213, H2H_time:0.003375, sync_time:0.003839
iteration:32, F2F_time[s]:0.007018, H2H_time:0.003166, sync_time:0.003853
iteration:33, F2F_time[s]:0.007148, H2H_time:0.003319, sync_time:0.003829
iteration:34, F2F_time[s]:0.007398, H2H_time:0.003610, sync_time:0.003787
iteration:35, F2F_time[s]:0.007153, H2H_time:0.003315, sync_time:0.003838
iteration:36, F2F_time[s]:0.007381, H2H_time:0.003536, sync_time:0.003844
iteration:37, F2F_time[s]:0.007338, H2H_time:0.003471, sync_time:0.003867
iteration:38, F2F_time[s]:0.007256, H2H_time:0.003419, sync_time:0.003837
iteration:39, F2F_time[s]:0.007339, H2H_time:0.003484, sync_time:0.003854
iteration:40, F2F_time[s]:0.007048, H2H_time:0.003258, sync_time:0.003789
iteration:41, F2F_time[s]:0.007271, H2H_time:0.003440, sync_time:0.003831
iteration:42, F2F_time[s]:0.007105, H2H_time:0.003307, sync_time:0.003797
iteration:43, F2F_time[s]:0.007087, H2H_time:0.003259, sync_time:0.003827
iteration:44, F2F_time[s]:0.007338, H2H_time:0.003496, sync_time:0.003842
iteration:45, F2F_time[s]:0.007399, H2H_time:0.003567, sync_time:0.003833
iteration:46, F2F_time[s]:0.007405, H2H_time:0.003571, sync_time:0.003833
iteration:47, F2F_time[s]:0.007352, H2H_time:0.003559, sync_time:0.003792
iteration:48, F2F_time[s]:0.007386, H2H_time:0.003555, sync_time:0.003831
iteration:49, F2F_time[s]:0.007511, H2H_time:0.003647, sync_time:0.003864
iteration:50, F2F_time[s]:0.007202, H2H_time:0.003370, sync_time:0.003832
iteration:51, F2F_time[s]:0.007467, H2H_time:0.003606, sync_time:0.003861
iteration:52, F2F_time[s]:0.007007, H2H_time:0.003200, sync_time:0.003808
iteration:53, F2F_time[s]:0.007490, H2H_time:0.003666, sync_time:0.003824
iteration:54, F2F_time[s]:0.007543, H2H_time:0.003711, sync_time:0.003833
iteration:55, F2F_time[s]:0.007477, H2H_time:0.003597, sync_time:0.003879
iteration:56, F2F_time[s]:0.007040, H2H_time:0.003153, sync_time:0.003888
iteration:57, F2F_time[s]:0.007203, H2H_time:0.003406, sync_time:0.003797
iteration:58, F2F_time[s]:0.007218, H2H_time:0.003358, sync_time:0.003860
iteration:59, F2F_time[s]:0.007321, H2H_time:0.003590, sync_time:0.003731
iteration:60, F2F_time[s]:0.007186, H2H_time:0.003458, sync_time:0.003729
iteration:61, F2F_time[s]:0.007284, H2H_time:0.003399, sync_time:0.003885
iteration:62, F2F_time[s]:0.007168, H2H_time:0.003255, sync_time:0.003913
