XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo1a
alveo4c
alveo2a
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:16777216, num_elements:4194304, num_trials:200
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:16777216, num_elements:4194304, num_trials:200
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:16777216, num_elements:4194304, num_trials:200
Start Scatter test:
iteration:0, F2F_time[s]:0.011345, H2H_time:0.006465, sync_time:0.004880
iteration:1, F2F_time[s]:0.008894, H2H_time:0.003966, sync_time:0.004928
iteration:2, F2F_time[s]:0.008275, H2H_time:0.003344, sync_time:0.004931
iteration:3, F2F_time[s]:0.008236, H2H_time:0.003353, sync_time:0.004883
iteration:4, F2F_time[s]:0.008202, H2H_time:0.003364, sync_time:0.004838
iteration:5, F2F_time[s]:0.008563, H2H_time:0.003622, sync_time:0.004942
iteration:6, F2F_time[s]:0.008072, H2H_time:0.003190, sync_time:0.004883
iteration:7, F2F_time[s]:0.008482, H2H_time:0.003595, sync_time:0.004887
iteration:8, F2F_time[s]:0.007914, H2H_time:0.003109, sync_time:0.004805
iteration:9, F2F_time[s]:0.008398, H2H_time:0.003476, sync_time:0.004923
iteration:10, F2F_time[s]:0.008483, H2H_time:0.003552, sync_time:0.004931
iteration:11, F2F_time[s]:0.008249, H2H_time:0.003267, sync_time:0.004982
iteration:12, F2F_time[s]:0.008243, H2H_time:0.003255, sync_time:0.004988
iteration:13, F2F_time[s]:0.008560, H2H_time:0.003567, sync_time:0.004993
iteration:14, F2F_time[s]:0.008615, H2H_time:0.003583, sync_time:0.005032
iteration:15, F2F_time[s]:0.008249, H2H_time:0.003276, sync_time:0.004974
iteration:16, F2F_time[s]:0.008514, H2H_time:0.003523, sync_time:0.004991
iteration:17, F2F_time[s]:0.009286, H2H_time:0.004424, sync_time:0.004862
iteration:18, F2F_time[s]:0.008237, H2H_time:0.003306, sync_time:0.004931
iteration:19, F2F_time[s]:0.008255, H2H_time:0.003324, sync_time:0.004931
iteration:20, F2F_time[s]:0.008034, H2H_time:0.003107, sync_time:0.004926
iteration:21, F2F_time[s]:0.008340, H2H_time:0.003322, sync_time:0.005018
iteration:22, F2F_time[s]:0.008517, H2H_time:0.003654, sync_time:0.004863
iteration:23, F2F_time[s]:0.008277, H2H_time:0.003320, sync_time:0.004957
iteration:24, F2F_time[s]:0.008394, H2H_time:0.003449, sync_time:0.004945
iteration:25, F2F_time[s]:0.008345, H2H_time:0.003417, sync_time:0.004928
iteration:26, F2F_time[s]:0.008169, H2H_time:0.003202, sync_time:0.004968
iteration:27, F2F_time[s]:0.008269, H2H_time:0.003320, sync_time:0.004949
iteration:28, F2F_time[s]:0.008149, H2H_time:0.003221, sync_time:0.004928
iteration:29, F2F_time[s]:0.008905, H2H_time:0.003897, sync_time:0.005008
iteration:30, F2F_time[s]:0.008595, H2H_time:0.003586, sync_time:0.005009
iteration:31, F2F_time[s]:0.008768, H2H_time:0.003774, sync_time:0.004995
iteration:32, F2F_time[s]:0.008479, H2H_time:0.003621, sync_time:0.004859
iteration:33, F2F_time[s]:0.008908, H2H_time:0.004033, sync_time:0.004876
