XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo1a
alveo4b
alveo3c
alveo3b
alveo4c
alveo2a
alveo2b
alveo4b, device on u280. Finished loading bitstream
alveo4b, bytes:8388608, num_elements:2097152, num_trials:200
alveo3c, device on u280. Finished loading bitstream
alveo3c, bytes:8388608, num_elements:2097152, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:8388608, num_elements:2097152, num_trials:200
Start Scatter test:
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:8388608, num_elements:2097152, num_trials:200
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:8388608, num_elements:2097152, num_trials:200
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:8388608, num_elements:2097152, num_trials:200
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:8388608, num_elements:2097152, num_trials:200
iteration:0, F2F_time[s]:0.007370, H2H_time:0.005076, sync_time:0.002294
iteration:1, F2F_time[s]:0.005109, H2H_time:0.002677, sync_time:0.002433
iteration:2, F2F_time[s]:0.004658, H2H_time:0.002250, sync_time:0.002408
iteration:3, F2F_time[s]:0.004368, H2H_time:0.001983, sync_time:0.002385
iteration:4, F2F_time[s]:0.004773, H2H_time:0.002427, sync_time:0.002347
iteration:5, F2F_time[s]:0.004586, H2H_time:0.002215, sync_time:0.002371
iteration:6, F2F_time[s]:0.004357, H2H_time:0.002072, sync_time:0.002285
iteration:7, F2F_time[s]:0.004339, H2H_time:0.001971, sync_time:0.002368
iteration:8, F2F_time[s]:0.004106, H2H_time:0.001777, sync_time:0.002329
iteration:9, F2F_time[s]:0.004015, H2H_time:0.001719, sync_time:0.002295
iteration:10, F2F_time[s]:0.004475, H2H_time:0.002110, sync_time:0.002365
iteration:11, F2F_time[s]:0.004128, H2H_time:0.001791, sync_time:0.002336
iteration:12, F2F_time[s]:0.004287, H2H_time:0.001886, sync_time:0.002401
iteration:13, F2F_time[s]:0.004093, H2H_time:0.001751, sync_time:0.002342
iteration:14, F2F_time[s]:0.004652, H2H_time:0.002356, sync_time:0.002296
iteration:15, F2F_time[s]:0.004145, H2H_time:0.001774, sync_time:0.002371
iteration:16, F2F_time[s]:0.004348, H2H_time:0.001927, sync_time:0.002420
iteration:17, F2F_time[s]:0.004008, H2H_time:0.001705, sync_time:0.002303
iteration:18, F2F_time[s]:0.004443, H2H_time:0.002091, sync_time:0.002351
iteration:19, F2F_time[s]:0.003933, H2H_time:0.001680, sync_time:0.002253
iteration:20, F2F_time[s]:0.004105, H2H_time:0.001738, sync_time:0.002366
iteration:21, F2F_time[s]:0.004179, H2H_time:0.001766, sync_time:0.002413
iteration:22, F2F_time[s]:0.003975, H2H_time:0.001667, sync_time:0.002307
iteration:23, F2F_time[s]:0.004469, H2H_time:0.002074, sync_time:0.002395
iteration:24, F2F_time[s]:0.004243, H2H_time:0.001870, sync_time:0.002373
iteration:25, F2F_time[s]:0.004110, H2H_time:0.001719, sync_time:0.002391
iteration:26, F2F_time[s]:0.004397, H2H_time:0.002037, sync_time:0.002360
iteration:27, F2F_time[s]:0.004122, H2H_time:0.001811, sync_time:0.002311
iteration:28, F2F_time[s]:0.004213, H2H_time:0.001857, sync_time:0.002356
iteration:29, F2F_time[s]:0.004466, H2H_time:0.002110, sync_time:0.002356
iteration:30, F2F_time[s]:0.004558, H2H_time:0.002151, sync_time:0.002408
iteration:31, F2F_time[s]:0.004061, H2H_time:0.001747, sync_time:0.002314
iteration:32, F2F_time[s]:0.003945, H2H_time:0.001606, sync_time:0.002338
iteration:33, F2F_time[s]:0.004264, H2H_time:0.001895, sync_time:0.002369
iteration:34, F2F_time[s]:0.004694, H2H_time:0.002307, sync_time:0.002387
iteration:35, F2F_time[s]:0.004468, H2H_time:0.002061, sync_time:0.002406
iteration:36, F2F_time[s]:0.004533, H2H_time:0.002169, sync_time:0.002364
iteration:37, F2F_time[s]:0.004094, H2H_time:0.001799, sync_time:0.002295
iteration:38, F2F_time[s]:0.004111, H2H_time:0.001765, sync_time:0.002346
iteration:39, F2F_time[s]:0.004185, H2H_time:0.001796, sync_time:0.002389
iteration:40, F2F_time[s]:0.004741, H2H_time:0.002361, sync_time:0.002380
iteration:41, F2F_time[s]:0.004170, H2H_time:0.001760, sync_time:0.002410
iteration:42, F2F_time[s]:0.004896, H2H_time:0.002469, sync_time:0.002428
iteration:43, F2F_time[s]:0.004427, H2H_time:0.002054, sync_time:0.002374
iteration:44, F2F_time[s]:0.004141, H2H_time:0.001847, sync_time:0.002295
iteration:45, F2F_time[s]:0.004379, H2H_time:0.002036, sync_time:0.002342
iteration:46, F2F_time[s]:0.004626, H2H_time:0.002344, sync_time:0.002283
iteration:47, F2F_time[s]:0.004313, H2H_time:0.001965, sync_time:0.002348
iteration:48, F2F_time[s]:0.004339, H2H_time:0.001994, sync_time:0.002345
iteration:49, F2F_time[s]:0.004167, H2H_time:0.001800, sync_time:0.002366
iteration:50, F2F_time[s]:0.004338, H2H_time:0.001981, sync_time:0.002357
iteration:51, F2F_time[s]:0.004332, H2H_time:0.001988, sync_time:0.002344
iteration:52, F2F_time[s]:0.004315, H2H_time:0.001969, sync_time:0.002346
iteration:53, F2F_time[s]:0.004894, H2H_time:0.002460, sync_time:0.002433
iteration:54, F2F_time[s]:0.004504, H2H_time:0.002108, sync_time:0.002396
iteration:55, F2F_time[s]:0.003950, H2H_time:0.001694, sync_time:0.002256
iteration:56, F2F_time[s]:0.004678, H2H_time:0.002287, sync_time:0.002391
