alveo1a, bytes:8388608, num_elements:2097152, num_trials:100
alveo3b, bytes:8388608, num_elements:2097152, num_trials:100
alveo2a, bytes:8388608, num_elements:2097152, num_trials:100
alveo2b, bytes:8388608, num_elements:2097152, num_trials:100
alveo1b, bytes:8388608, num_elements:2097152, num_trials:100
iteration:0, time[s]:0.013882
iteration:1, time[s]:0.006977
iteration:2, time[s]:0.005553
iteration:3, time[s]:0.005108
iteration:4, time[s]:0.005464
iteration:5, time[s]:0.004846
iteration:6, time[s]:0.004531
iteration:7, time[s]:0.004845
iteration:8, time[s]:0.004615
iteration:9, time[s]:0.004702
iteration:10, time[s]:0.004600
iteration:11, time[s]:0.004696
iteration:12, time[s]:0.004523
iteration:13, time[s]:0.004689
iteration:14, time[s]:0.004917
iteration:15, time[s]:0.004727
iteration:16, time[s]:0.004417
iteration:17, time[s]:0.004395
iteration:18, time[s]:0.004924
iteration:19, time[s]:0.004380
iteration:20, time[s]:0.004742
iteration:21, time[s]:0.004623
iteration:22, time[s]:0.005099
iteration:23, time[s]:0.004701
iteration:24, time[s]:0.004466
iteration:25, time[s]:0.004723
iteration:26, time[s]:0.018399
iteration:27, time[s]:0.004427
iteration:28, time[s]:0.004820
iteration:29, time[s]:0.004589
iteration:30, time[s]:0.004840
iteration:31, time[s]:0.004565
iteration:32, time[s]:0.004820
iteration:33, time[s]:0.004676
iteration:34, time[s]:0.004548
iteration:35, time[s]:0.004761
iteration:36, time[s]:0.004599
iteration:37, time[s]:0.004647
iteration:38, time[s]:0.004834
iteration:39, time[s]:0.004649
iteration:40, time[s]:0.004972
iteration:41, time[s]:0.004834
iteration:42, time[s]:0.004911
iteration:43, time[s]:0.004436
iteration:44, time[s]:0.004515
iteration:45, time[s]:0.004796
iteration:46, time[s]:0.004890
iteration:47, time[s]:0.004594
iteration:48, time[s]:0.004469
iteration:49, time[s]:0.005343
iteration:50, time[s]:0.004719
iteration:51, time[s]:0.018168
iteration:52, time[s]:0.004693
iteration:53, time[s]:0.004971
iteration:54, time[s]:0.004667
iteration:55, time[s]:0.004378
iteration:56, time[s]:0.004815
iteration:57, time[s]:0.004611
iteration:58, time[s]:0.004908
iteration:59, time[s]:0.004962
iteration:60, time[s]:0.004494
iteration:61, time[s]:0.004731
iteration:62, time[s]:0.005025
iteration:63, time[s]:0.004554
iteration:64, time[s]:0.004862
iteration:65, time[s]:0.004609
iteration:66, time[s]:0.004621
iteration:67, time[s]:0.004671
iteration:68, time[s]:0.004691
iteration:69, time[s]:0.004742
iteration:70, time[s]:0.004605
iteration:71, time[s]:0.004993
iteration:72, time[s]:0.004603
iteration:73, time[s]:0.005182
iteration:74, time[s]:0.005058
iteration:75, time[s]:0.004661
iteration:76, time[s]:0.004546
iteration:77, time[s]:0.004969
iteration:78, time[s]:0.004747
iteration:79, time[s]:0.004978
iteration:80, time[s]:0.004845
iteration:81, time[s]:0.004957
iteration:82, time[s]:0.004269
iteration:83, time[s]:0.004533
iteration:84, time[s]:0.004686
iteration:85, time[s]:0.004491
iteration:86, time[s]:0.004782
iteration:87, time[s]:0.004756
iteration:88, time[s]:0.004650
iteration:89, time[s]:0.004896
iteration:90, time[s]:0.004684
iteration:91, time[s]:0.004646
iteration:92, time[s]:0.005087
iteration:93, time[s]:0.004911
iteration:94, time[s]:0.004747
iteration:95, time[s]:0.004871
iteration:96, time[s]:0.004643
iteration:97, time[s]:0.004518
iteration:98, time[s]:0.004803
iteration:99, time[s]:0.004929
iteration:100, time[s]:0.004516
Allgather per rank send element count:419430, byte count:1677720, trials:100, Avg MPI_Allgather time [us]= *5036.507110
