XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo2a
alveo1a
alveo4c
alveo2b
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:2097152, num_elements:524288, num_trials:200
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:2097152, num_elements:524288, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:2097152, num_elements:524288, num_trials:200
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:2097152, num_elements:524288, num_trials:200
Start All-gather test:
iteration:0, F2F_time[s]:0.005055, H2H_time:0.003453, sync_time:0.001602
iteration:1, F2F_time[s]:0.003236, H2H_time:0.001829, sync_time:0.001406
iteration:2, F2F_time[s]:0.003282, H2H_time:0.001743, sync_time:0.001539
iteration:3, F2F_time[s]:0.003056, H2H_time:0.001496, sync_time:0.001561
iteration:4, F2F_time[s]:0.003055, H2H_time:0.001625, sync_time:0.001429
iteration:5, F2F_time[s]:0.003216, H2H_time:0.001580, sync_time:0.001636
iteration:6, F2F_time[s]:0.002826, H2H_time:0.001351, sync_time:0.001475
iteration:7, F2F_time[s]:0.003217, H2H_time:0.001649, sync_time:0.001567
iteration:8, F2F_time[s]:0.003020, H2H_time:0.001370, sync_time:0.001650
iteration:9, F2F_time[s]:0.003004, H2H_time:0.001301, sync_time:0.001703
iteration:10, F2F_time[s]:0.003115, H2H_time:0.001543, sync_time:0.001572
iteration:11, F2F_time[s]:0.003002, H2H_time:0.001384, sync_time:0.001617
iteration:12, F2F_time[s]:0.003074, H2H_time:0.001366, sync_time:0.001709
iteration:13, F2F_time[s]:0.002993, H2H_time:0.001285, sync_time:0.001707
iteration:14, F2F_time[s]:0.003036, H2H_time:0.001383, sync_time:0.001652
iteration:15, F2F_time[s]:0.002973, H2H_time:0.001327, sync_time:0.001646
iteration:16, F2F_time[s]:0.002925, H2H_time:0.001363, sync_time:0.001562
iteration:17, F2F_time[s]:0.002938, H2H_time:0.001338, sync_time:0.001600
iteration:18, F2F_time[s]:0.002871, H2H_time:0.001309, sync_time:0.001562
iteration:19, F2F_time[s]:0.002819, H2H_time:0.001335, sync_time:0.001484
iteration:20, F2F_time[s]:0.002662, H2H_time:0.001285, sync_time:0.001377
iteration:21, F2F_time[s]:0.002562, H2H_time:0.001219, sync_time:0.001343
iteration:22, F2F_time[s]:0.002775, H2H_time:0.001318, sync_time:0.001458
iteration:23, F2F_time[s]:0.002803, H2H_time:0.001211, sync_time:0.001591
iteration:24, F2F_time[s]:0.002911, H2H_time:0.001306, sync_time:0.001605
iteration:25, F2F_time[s]:0.003257, H2H_time:0.001462, sync_time:0.001795
iteration:26, F2F_time[s]:0.002761, H2H_time:0.001171, sync_time:0.001590
iteration:27, F2F_time[s]:0.002749, H2H_time:0.001265, sync_time:0.001484
iteration:28, F2F_time[s]:0.002877, H2H_time:0.001283, sync_time:0.001594
iteration:29, F2F_time[s]:0.002894, H2H_time:0.001310, sync_time:0.001584
iteration:30, F2F_time[s]:0.002729, H2H_time:0.001316, sync_time:0.001413
iteration:31, F2F_time[s]:0.002888, H2H_time:0.001300, sync_time:0.001589
iteration:32, F2F_time[s]:0.002735, H2H_time:0.001226, sync_time:0.001509
iteration:33, F2F_time[s]:0.002575, H2H_time:0.001203, sync_time:0.001372
iteration:34, F2F_time[s]:0.002849, H2H_time:0.001444, sync_time:0.001405
iteration:35, F2F_time[s]:0.002764, H2H_time:0.001352, sync_time:0.001411
iteration:36, F2F_time[s]:0.002831, H2H_time:0.001273, sync_time:0.001558
iteration:37, F2F_time[s]:0.002812, H2H_time:0.001313, sync_time:0.001499
iteration:38, F2F_time[s]:0.002890, H2H_time:0.001311, sync_time:0.001580
iteration:39, F2F_time[s]:0.002974, H2H_time:0.001289, sync_time:0.001685
