XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo1a
alveo4b
alveo3b
alveo3c
alveo4c
alveo2b
alveo2a
alveo1b
alveo3c, device on u280. Finished loading bitstream
alveo3c, bytes:524288, num_elements:131072, num_trials:200
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:524288, num_elements:131072, num_trials:200
alveo1b, device on u250. Finished loading bitstream
alveo1b, bytes:524288, num_elements:131072, num_trials:200
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:524288, num_elements:131072, num_trials:200
alveo4b, device on u280. Finished loading bitstream
alveo4b, bytes:524288, num_elements:131072, num_trials:200
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:524288, num_elements:131072, num_trials:200
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:524288, num_elements:131072, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:524288, num_elements:131072, num_trials:200
Start All-gather test:
iteration:0, F2F_time[s]:0.003062, H2H_time:0.002270, sync_time:0.000792
iteration:1, F2F_time[s]:0.002719, H2H_time:0.001857, sync_time:0.000862
iteration:2, F2F_time[s]:0.002324, H2H_time:0.001568, sync_time:0.000756
iteration:3, F2F_time[s]:0.002250, H2H_time:0.001564, sync_time:0.000686
iteration:4, F2F_time[s]:0.002195, H2H_time:0.001582, sync_time:0.000613
iteration:5, F2F_time[s]:0.001898, H2H_time:0.001212, sync_time:0.000687
iteration:6, F2F_time[s]:0.001936, H2H_time:0.001282, sync_time:0.000654
iteration:7, F2F_time[s]:0.002071, H2H_time:0.001323, sync_time:0.000748
iteration:8, F2F_time[s]:0.002060, H2H_time:0.001329, sync_time:0.000731
iteration:9, F2F_time[s]:0.001747, H2H_time:0.001137, sync_time:0.000610
iteration:10, F2F_time[s]:0.001906, H2H_time:0.001132, sync_time:0.000773
iteration:11, F2F_time[s]:0.002086, H2H_time:0.001269, sync_time:0.000817
iteration:12, F2F_time[s]:0.001978, H2H_time:0.001296, sync_time:0.000681
iteration:13, F2F_time[s]:0.001834, H2H_time:0.001237, sync_time:0.000597
iteration:14, F2F_time[s]:0.001867, H2H_time:0.001196, sync_time:0.000671
iteration:15, F2F_time[s]:0.001695, H2H_time:0.001035, sync_time:0.000661
iteration:16, F2F_time[s]:0.001703, H2H_time:0.000950, sync_time:0.000753
iteration:17, F2F_time[s]:0.001718, H2H_time:0.001036, sync_time:0.000682
iteration:18, F2F_time[s]:0.001697, H2H_time:0.000932, sync_time:0.000765
iteration:19, F2F_time[s]:0.001520, H2H_time:0.000924, sync_time:0.000596
iteration:20, F2F_time[s]:0.001476, H2H_time:0.000817, sync_time:0.000659
iteration:21, F2F_time[s]:0.001493, H2H_time:0.000851, sync_time:0.000641
iteration:22, F2F_time[s]:0.001411, H2H_time:0.000793, sync_time:0.000617
iteration:23, F2F_time[s]:0.001492, H2H_time:0.000829, sync_time:0.000663
iteration:24, F2F_time[s]:0.001708, H2H_time:0.000991, sync_time:0.000718
iteration:25, F2F_time[s]:0.001400, H2H_time:0.000839, sync_time:0.000561
iteration:26, F2F_time[s]:0.001447, H2H_time:0.000772, sync_time:0.000675
iteration:27, F2F_time[s]:0.001515, H2H_time:0.000810, sync_time:0.000705
iteration:28, F2F_time[s]:0.001410, H2H_time:0.000761, sync_time:0.000649
iteration:29, F2F_time[s]:0.001358, H2H_time:0.000844, sync_time:0.000514
iteration:30, F2F_time[s]:0.001534, H2H_time:0.000885, sync_time:0.000649
iteration:31, F2F_time[s]:0.001632, H2H_time:0.000995, sync_time:0.000637
iteration:32, F2F_time[s]:0.001317, H2H_time:0.000804, sync_time:0.000514
iteration:33, F2F_time[s]:0.001683, H2H_time:0.001073, sync_time:0.000610
iteration:34, F2F_time[s]:0.001497, H2H_time:0.000907, sync_time:0.000590
iteration:35, F2F_time[s]:0.001462, H2H_time:0.000867, sync_time:0.000596
iteration:36, F2F_time[s]:0.001441, H2H_time:0.000891, sync_time:0.000550
iteration:37, F2F_time[s]:0.001757, H2H_time:0.001122, sync_time:0.000635
iteration:38, F2F_time[s]:0.001496, H2H_time:0.000933, sync_time:0.000563
iteration:39, F2F_time[s]:0.001575, H2H_time:0.000883, sync_time:0.000692
iteration:40, F2F_time[s]:0.001681, H2H_time:0.000943, sync_time:0.000738
iteration:41, F2F_time[s]:0.001758, H2H_time:0.001031, sync_time:0.000727
iteration:42, F2F_time[s]:0.001642, H2H_time:0.000985, sync_time:0.000657
iteration:43, F2F_time[s]:0.001500, H2H_time:0.000940, sync_time:0.000561
iteration:44, F2F_time[s]:0.001702, H2H_time:0.001050, sync_time:0.000652
iteration:45, F2F_time[s]:0.001717, H2H_time:0.001091, sync_time:0.000626
iteration:46, F2F_time[s]:0.001674, H2H_time:0.001031, sync_time:0.000643
iteration:47, F2F_time[s]:0.001621, H2H_time:0.001012, sync_time:0.000609
iteration:48, F2F_time[s]:0.001671, H2H_time:0.001056, sync_time:0.000615
iteration:49, F2F_time[s]:0.001699, H2H_time:0.001130, sync_time:0.000570
iteration:50, F2F_time[s]:0.001815, H2H_time:0.001091, sync_time:0.000724
iteration:51, F2F_time[s]:0.001690, H2H_time:0.001106, sync_time:0.000584
iteration:52, F2F_time[s]:0.001890, H2H_time:0.001161, sync_time:0.000729
iteration:53, F2F_time[s]:0.001659, H2H_time:0.001028, sync_time:0.000631
iteration:54, F2F_time[s]:0.001500, H2H_time:0.000822, sync_time:0.000678
iteration:55, F2F_time[s]:0.001692, H2H_time:0.001071, sync_time:0.000621
iteration:56, F2F_time[s]:0.001453, H2H_time:0.000887, sync_time:0.000566
iteration:57, F2F_time[s]:0.001491, H2H_time:0.000991, sync_time:0.000500
iteration:58, F2F_time[s]:0.001431, H2H_time:0.000906, sync_time:0.000525
iteration:59, F2F_time[s]:0.001673, H2H_time:0.001028, sync_time:0.000645
iteration:60, F2F_time[s]:0.001569, H2H_time:0.000854, sync_time:0.000716
iteration:61, F2F_time[s]:0.001694, H2H_time:0.000993, sync_time:0.000701
iteration:62, F2F_time[s]:0.001683, H2H_time:0.001040, sync_time:0.000642
iteration:63, F2F_time[s]:0.001854, H2H_time:0.001157, sync_time:0.000698
