XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
alveo3b
alveo4c
alveo3c
alveo1a
alveo2a
alveo2b
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:1048576, num_elements:262144, num_trials:200
alveo3c, device on u280. Finished loading bitstream
alveo3c, bytes:1048576, num_elements:262144, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:1048576, num_elements:262144, num_trials:200
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:1048576, num_elements:262144, num_trials:200
Start All-gather test:
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:1048576, num_elements:262144, num_trials:200
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:1048576, num_elements:262144, num_trials:200
iteration:0, F2F_time[s]:0.004908, H2H_time:0.003787, sync_time:0.001121
iteration:1, F2F_time[s]:0.002691, H2H_time:0.001696, sync_time:0.000995
iteration:2, F2F_time[s]:0.002494, H2H_time:0.001425, sync_time:0.001069
iteration:3, F2F_time[s]:0.002133, H2H_time:0.001208, sync_time:0.000925
iteration:4, F2F_time[s]:0.002074, H2H_time:0.001156, sync_time:0.000918
iteration:5, F2F_time[s]:0.001936, H2H_time:0.001062, sync_time:0.000874
iteration:6, F2F_time[s]:0.002104, H2H_time:0.001194, sync_time:0.000909
iteration:7, F2F_time[s]:0.002157, H2H_time:0.001147, sync_time:0.001010
iteration:8, F2F_time[s]:0.002074, H2H_time:0.001150, sync_time:0.000924
iteration:9, F2F_time[s]:0.002188, H2H_time:0.001224, sync_time:0.000964
iteration:10, F2F_time[s]:0.002045, H2H_time:0.001166, sync_time:0.000879
iteration:11, F2F_time[s]:0.002041, H2H_time:0.001131, sync_time:0.000910
iteration:12, F2F_time[s]:0.002218, H2H_time:0.001274, sync_time:0.000944
iteration:13, F2F_time[s]:0.002041, H2H_time:0.001046, sync_time:0.000995
iteration:14, F2F_time[s]:0.001872, H2H_time:0.000942, sync_time:0.000929
iteration:15, F2F_time[s]:0.002091, H2H_time:0.001062, sync_time:0.001028
iteration:16, F2F_time[s]:0.002104, H2H_time:0.001073, sync_time:0.001031
iteration:17, F2F_time[s]:0.002050, H2H_time:0.001024, sync_time:0.001026
iteration:18, F2F_time[s]:0.002341, H2H_time:0.001222, sync_time:0.001119
iteration:19, F2F_time[s]:0.002218, H2H_time:0.001157, sync_time:0.001061
iteration:20, F2F_time[s]:0.002170, H2H_time:0.001187, sync_time:0.000983
iteration:21, F2F_time[s]:0.002013, H2H_time:0.001064, sync_time:0.000948
iteration:22, F2F_time[s]:0.001865, H2H_time:0.000948, sync_time:0.000917
iteration:23, F2F_time[s]:0.002205, H2H_time:0.001184, sync_time:0.001022
iteration:24, F2F_time[s]:0.002062, H2H_time:0.001106, sync_time:0.000956
iteration:25, F2F_time[s]:0.001906, H2H_time:0.000971, sync_time:0.000935
iteration:26, F2F_time[s]:0.001889, H2H_time:0.000949, sync_time:0.000940
iteration:27, F2F_time[s]:0.002003, H2H_time:0.001016, sync_time:0.000987
iteration:28, F2F_time[s]:0.002111, H2H_time:0.001087, sync_time:0.001024
iteration:29, F2F_time[s]:0.002032, H2H_time:0.001059, sync_time:0.000973
iteration:30, F2F_time[s]:0.002090, H2H_time:0.001127, sync_time:0.000964
iteration:31, F2F_time[s]:0.001965, H2H_time:0.001078, sync_time:0.000887
iteration:32, F2F_time[s]:0.002125, H2H_time:0.001086, sync_time:0.001039
iteration:33, F2F_time[s]:0.002127, H2H_time:0.001089, sync_time:0.001038
iteration:34, F2F_time[s]:0.002263, H2H_time:0.001109, sync_time:0.001153
iteration:35, F2F_time[s]:0.002102, H2H_time:0.001026, sync_time:0.001076
iteration:36, F2F_time[s]:0.001862, H2H_time:0.000987, sync_time:0.000875
iteration:37, F2F_time[s]:0.001826, H2H_time:0.000895, sync_time:0.000931
iteration:38, F2F_time[s]:0.001869, H2H_time:0.000902, sync_time:0.000967
iteration:39, F2F_time[s]:0.002072, H2H_time:0.000993, sync_time:0.001079
iteration:40, F2F_time[s]:0.001776, H2H_time:0.000916, sync_time:0.000861
iteration:41, F2F_time[s]:0.002049, H2H_time:0.001139, sync_time:0.000911
iteration:42, F2F_time[s]:0.001963, H2H_time:0.001032, sync_time:0.000931
iteration:43, F2F_time[s]:0.001883, H2H_time:0.001032, sync_time:0.000851
iteration:44, F2F_time[s]:0.002123, H2H_time:0.001066, sync_time:0.001057
iteration:45, F2F_time[s]:0.001955, H2H_time:0.001057, sync_time:0.000899
iteration:46, F2F_time[s]:0.002024, H2H_time:0.001094, sync_time:0.000930
iteration:47, F2F_time[s]:0.001887, H2H_time:0.000919, sync_time:0.000968
iteration:48, F2F_time[s]:0.002008, H2H_time:0.001003, sync_time:0.001005
iteration:49, F2F_time[s]:0.002023, H2H_time:0.001044, sync_time:0.000979
iteration:50, F2F_time[s]:0.002045, H2H_time:0.000938, sync_time:0.001107
