XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo1a
alveo3b
alveo4b
alveo4c
alveo3c
alveo2b
alveo1b
alveo2a
alveo3c, device on u280. Finished loading bitstream
alveo3c, bytes:8388608, num_elements:2097152, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:8388608, num_elements:2097152, num_trials:200
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:8388608, num_elements:2097152, num_trials:200
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:8388608, num_elements:2097152, num_trials:200
Start All-gather test:
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:8388608, num_elements:2097152, num_trials:200
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:8388608, num_elements:2097152, num_trials:200
alveo4b, device on u280. Finished loading bitstream
alveo4b, bytes:8388608, num_elements:2097152, num_trials:200
alveo1b, device on u250. Finished loading bitstream
alveo1b, bytes:8388608, num_elements:2097152, num_trials:200
iteration:0, F2F_time[s]:0.015224, H2H_time:0.011127, sync_time:0.004098
iteration:1, F2F_time[s]:0.011233, H2H_time:0.007076, sync_time:0.004157
iteration:2, F2F_time[s]:0.009966, H2H_time:0.005931, sync_time:0.004035
iteration:3, F2F_time[s]:0.009364, H2H_time:0.005215, sync_time:0.004149
iteration:4, F2F_time[s]:0.009669, H2H_time:0.005501, sync_time:0.004168
iteration:5, F2F_time[s]:0.008988, H2H_time:0.004931, sync_time:0.004057
iteration:6, F2F_time[s]:0.008973, H2H_time:0.004807, sync_time:0.004166
iteration:7, F2F_time[s]:0.009370, H2H_time:0.005129, sync_time:0.004241
iteration:8, F2F_time[s]:0.008901, H2H_time:0.004755, sync_time:0.004146
iteration:9, F2F_time[s]:0.008367, H2H_time:0.004371, sync_time:0.003996
iteration:10, F2F_time[s]:0.008511, H2H_time:0.004438, sync_time:0.004073
iteration:11, F2F_time[s]:0.008460, H2H_time:0.004611, sync_time:0.003848
iteration:12, F2F_time[s]:0.008641, H2H_time:0.004440, sync_time:0.004201
iteration:13, F2F_time[s]:0.008250, H2H_time:0.004402, sync_time:0.003848
iteration:14, F2F_time[s]:0.008296, H2H_time:0.004408, sync_time:0.003889
iteration:15, F2F_time[s]:0.009249, H2H_time:0.005417, sync_time:0.003832
iteration:16, F2F_time[s]:0.023555, H2H_time:0.019382, sync_time:0.004173
iteration:17, F2F_time[s]:0.009089, H2H_time:0.005105, sync_time:0.003984
iteration:18, F2F_time[s]:0.008831, H2H_time:0.004687, sync_time:0.004144
iteration:19, F2F_time[s]:0.008381, H2H_time:0.004335, sync_time:0.004045
iteration:20, F2F_time[s]:0.008455, H2H_time:0.004452, sync_time:0.004003
iteration:21, F2F_time[s]:0.009337, H2H_time:0.005402, sync_time:0.003934
iteration:22, F2F_time[s]:0.009001, H2H_time:0.005004, sync_time:0.003997
iteration:23, F2F_time[s]:0.008965, H2H_time:0.004995, sync_time:0.003970
iteration:24, F2F_time[s]:0.009052, H2H_time:0.005131, sync_time:0.003921
iteration:25, F2F_time[s]:0.008799, H2H_time:0.004643, sync_time:0.004157
iteration:26, F2F_time[s]:0.009110, H2H_time:0.004986, sync_time:0.004123
iteration:27, F2F_time[s]:0.008671, H2H_time:0.004755, sync_time:0.003916
iteration:28, F2F_time[s]:0.009514, H2H_time:0.005277, sync_time:0.004237
iteration:29, F2F_time[s]:0.010057, H2H_time:0.005782, sync_time:0.004275
iteration:30, F2F_time[s]:0.009676, H2H_time:0.005629, sync_time:0.004047
iteration:31, F2F_time[s]:0.009402, H2H_time:0.005274, sync_time:0.004129
iteration:32, F2F_time[s]:0.009242, H2H_time:0.004978, sync_time:0.004264
iteration:33, F2F_time[s]:0.021819, H2H_time:0.017817, sync_time:0.004002
iteration:34, F2F_time[s]:0.008559, H2H_time:0.004509, sync_time:0.004049
iteration:35, F2F_time[s]:0.008470, H2H_time:0.004361, sync_time:0.004109
iteration:36, F2F_time[s]:0.008640, H2H_time:0.004433, sync_time:0.004207
iteration:37, F2F_time[s]:0.008501, H2H_time:0.004410, sync_time:0.004090
iteration:38, F2F_time[s]:0.008925, H2H_time:0.004798, sync_time:0.004127
iteration:39, F2F_time[s]:0.008844, H2H_time:0.004600, sync_time:0.004245
iteration:40, F2F_time[s]:0.009588, H2H_time:0.005191, sync_time:0.004397
iteration:41, F2F_time[s]:0.008452, H2H_time:0.004199, sync_time:0.004254
iteration:42, F2F_time[s]:0.008762, H2H_time:0.004731, sync_time:0.004031
iteration:43, F2F_time[s]:0.008440, H2H_time:0.004400, sync_time:0.004040
iteration:44, F2F_time[s]:0.008608, H2H_time:0.004591, sync_time:0.004017
iteration:45, F2F_time[s]:0.008512, H2H_time:0.004360, sync_time:0.004152
iteration:46, F2F_time[s]:0.008606, H2H_time:0.004644, sync_time:0.003962
iteration:47, F2F_time[s]:0.008782, H2H_time:0.004604, sync_time:0.004177
iteration:48, F2F_time[s]:0.009124, H2H_time:0.005028, sync_time:0.004096
iteration:49, F2F_time[s]:0.008646, H2H_time:0.004602, sync_time:0.004044
iteration:50, F2F_time[s]:0.009235, H2H_time:0.004893, sync_time:0.004342
iteration:51, F2F_time[s]:0.009304, H2H_time:0.005054, sync_time:0.004250
iteration:52, F2F_time[s]:0.009208, H2H_time:0.005032, sync_time:0.004176
iteration:53, F2F_time[s]:0.009520, H2H_time:0.005547, sync_time:0.003974
iteration:54, F2F_time[s]:0.008498, H2H_time:0.004476, sync_time:0.004022
iteration:55, F2F_time[s]:0.009334, H2H_time:0.005182, sync_time:0.004152
iteration:56, F2F_time[s]:0.009024, H2H_time:0.004944, sync_time:0.004080
iteration:57, F2F_time[s]:0.009343, H2H_time:0.005088, sync_time:0.004255
iteration:58, F2F_time[s]:0.009005, H2H_time:0.004872, sync_time:0.004132
iteration:59, F2F_time[s]:0.008780, H2H_time:0.004702, sync_time:0.004079
iteration:60, F2F_time[s]:0.008693, H2H_time:0.004558, sync_time:0.004134
iteration:61, F2F_time[s]:0.008395, H2H_time:0.004434, sync_time:0.003960
iteration:62, F2F_time[s]:0.008721, H2H_time:0.004510, sync_time:0.004211
iteration:63, F2F_time[s]:0.008540, H2H_time:0.004460, sync_time:0.004080
iteration:64, F2F_time[s]:0.008147, H2H_time:0.004176, sync_time:0.003971
iteration:65, F2F_time[s]:0.008383, H2H_time:0.004420, sync_time:0.003963
iteration:66, F2F_time[s]:0.008068, H2H_time:0.004085, sync_time:0.003983
iteration:67, F2F_time[s]:0.008609, H2H_time:0.004472, sync_time:0.004137
iteration:68, F2F_time[s]:0.008581, H2H_time:0.004385, sync_time:0.004196
iteration:69, F2F_time[s]:0.008164, H2H_time:0.004084, sync_time:0.004079
iteration:70, F2F_time[s]:0.008495, H2H_time:0.004319, sync_time:0.004176
iteration:71, F2F_time[s]:0.008280, H2H_time:0.004198, sync_time:0.004082
iteration:72, F2F_time[s]:0.009080, H2H_time:0.005048, sync_time:0.004031
iteration:73, F2F_time[s]:0.008160, H2H_time:0.004092, sync_time:0.004068
iteration:74, F2F_time[s]:0.008173, H2H_time:0.004092, sync_time:0.004081
iteration:75, F2F_time[s]:0.008309, H2H_time:0.004151, sync_time:0.004158
iteration:76, F2F_time[s]:0.008394, H2H_time:0.004315, sync_time:0.004079
iteration:77, F2F_time[s]:0.008592, H2H_time:0.004208, sync_time:0.004383
iteration:78, F2F_time[s]:0.008140, H2H_time:0.003965, sync_time:0.004175
iteration:79, F2F_time[s]:0.011300, H2H_time:0.007124, sync_time:0.004176
iteration:80, F2F_time[s]:0.008459, H2H_time:0.004146, sync_time:0.004312
iteration:81, F2F_time[s]:0.008604, H2H_time:0.004631, sync_time:0.003973
iteration:82, F2F_time[s]:0.008584, H2H_time:0.004471, sync_time:0.004114
iteration:83, F2F_time[s]:0.008436, H2H_time:0.004347, sync_time:0.004089
iteration:84, F2F_time[s]:0.008812, H2H_time:0.004691, sync_time:0.004122
iteration:85, F2F_time[s]:0.008447, H2H_time:0.004485, sync_time:0.003962
iteration:86, F2F_time[s]:0.008526, H2H_time:0.004392, sync_time:0.004134
iteration:87, F2F_time[s]:0.009459, H2H_time:0.005085, sync_time:0.004374
iteration:88, F2F_time[s]:0.009197, H2H_time:0.005029, sync_time:0.004168
iteration:89, F2F_time[s]:0.009102, H2H_time:0.005253, sync_time:0.003849
iteration:90, F2F_time[s]:0.009407, H2H_time:0.005118, sync_time:0.004289
iteration:91, F2F_time[s]:0.009096, H2H_time:0.004888, sync_time:0.004208
iteration:92, F2F_time[s]:0.009409, H2H_time:0.005192, sync_time:0.004218
iteration:93, F2F_time[s]:0.008810, H2H_time:0.004652, sync_time:0.004158
iteration:94, F2F_time[s]:0.009230, H2H_time:0.004933, sync_time:0.004296
iteration:95, F2F_time[s]:0.008797, H2H_time:0.004702, sync_time:0.004095
iteration:96, F2F_time[s]:0.009392, H2H_time:0.005354, sync_time:0.004038
iteration:97, F2F_time[s]:0.009228, H2H_time:0.005072, sync_time:0.004156
iteration:98, F2F_time[s]:0.008720, H2H_time:0.004517, sync_time:0.004203
iteration:99, F2F_time[s]:0.009319, H2H_time:0.005136, sync_time:0.004182
iteration:100, F2F_time[s]:0.008794, H2H_time:0.004546, sync_time:0.004249
iteration:101, F2F_time[s]:0.008912, H2H_time:0.004975, sync_time:0.003937
iteration:102, F2F_time[s]:0.008703, H2H_time:0.004602, sync_time:0.004101
iteration:103, F2F_time[s]:0.008610, H2H_time:0.004549, sync_time:0.004061
iteration:104, F2F_time[s]:0.008944, H2H_time:0.004781, sync_time:0.004163
iteration:105, F2F_time[s]:0.008119, H2H_time:0.003990, sync_time:0.004129
iteration:106, F2F_time[s]:0.008680, H2H_time:0.004636, sync_time:0.004043
iteration:107, F2F_time[s]:0.008789, H2H_time:0.004743, sync_time:0.004046
iteration:108, F2F_time[s]:0.008475, H2H_time:0.004509, sync_time:0.003965
iteration:109, F2F_time[s]:0.008715, H2H_time:0.004649, sync_time:0.004065
iteration:110, F2F_time[s]:0.008958, H2H_time:0.005072, sync_time:0.003886
iteration:111, F2F_time[s]:0.008660, H2H_time:0.004435, sync_time:0.004225
iteration:112, F2F_time[s]:0.008404, H2H_time:0.004379, sync_time:0.004025
iteration:113, F2F_time[s]:0.009025, H2H_time:0.004841, sync_time:0.004185
iteration:114, F2F_time[s]:0.008660, H2H_time:0.004398, sync_time:0.004263
iteration:115, F2F_time[s]:0.008458, H2H_time:0.004482, sync_time:0.003976
iteration:116, F2F_time[s]:0.008511, H2H_time:0.004706, sync_time:0.003805
iteration:117, F2F_time[s]:0.008431, H2H_time:0.004621, sync_time:0.003811
iteration:118, F2F_time[s]:0.008676, H2H_time:0.004412, sync_time:0.004264
iteration:119, F2F_time[s]:0.008366, H2H_time:0.004359, sync_time:0.004007
