XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo1a
alveo3b
alveo1b
alveo4c
alveo3c
alveo4b
alveo2b
alveo2a
alveo3c, device on u280. Finished loading bitstream
alveo3c, bytes:524288, num_elements:131072, num_trials:200
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:524288, num_elements:131072, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:524288, num_elements:131072, num_trials:200
Start All-gather test:
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:524288, num_elements:131072, num_trials:200
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:524288, num_elements:131072, num_trials:200
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:524288, num_elements:131072, num_trials:200
alveo4b, device on u280. Finished loading bitstream
alveo4b, bytes:524288, num_elements:131072, num_trials:200
alveo1b, device on u250. Finished loading bitstream
alveo1b, bytes:524288, num_elements:131072, num_trials:200
iteration:0, F2F_time[s]:0.002648, H2H_time:0.001901, sync_time:0.000747
iteration:1, F2F_time[s]:0.001925, H2H_time:0.001300, sync_time:0.000626
iteration:2, F2F_time[s]:0.001783, H2H_time:0.001146, sync_time:0.000637
iteration:3, F2F_time[s]:0.001841, H2H_time:0.001227, sync_time:0.000613
iteration:4, F2F_time[s]:0.001707, H2H_time:0.001104, sync_time:0.000603
iteration:5, F2F_time[s]:0.001712, H2H_time:0.001115, sync_time:0.000598
iteration:6, F2F_time[s]:0.001727, H2H_time:0.001106, sync_time:0.000621
iteration:7, F2F_time[s]:0.001604, H2H_time:0.000959, sync_time:0.000645
iteration:8, F2F_time[s]:0.001725, H2H_time:0.001095, sync_time:0.000631
iteration:9, F2F_time[s]:0.001509, H2H_time:0.000929, sync_time:0.000580
iteration:10, F2F_time[s]:0.001508, H2H_time:0.000940, sync_time:0.000568
iteration:11, F2F_time[s]:0.001584, H2H_time:0.000942, sync_time:0.000642
iteration:12, F2F_time[s]:0.001713, H2H_time:0.001041, sync_time:0.000672
iteration:13, F2F_time[s]:0.001663, H2H_time:0.000918, sync_time:0.000745
iteration:14, F2F_time[s]:0.001677, H2H_time:0.001018, sync_time:0.000659
iteration:15, F2F_time[s]:0.001749, H2H_time:0.001050, sync_time:0.000699
iteration:16, F2F_time[s]:0.001754, H2H_time:0.001018, sync_time:0.000736
iteration:17, F2F_time[s]:0.001549, H2H_time:0.000959, sync_time:0.000590
iteration:18, F2F_time[s]:0.001605, H2H_time:0.000972, sync_time:0.000633
iteration:19, F2F_time[s]:0.001613, H2H_time:0.000937, sync_time:0.000676
iteration:20, F2F_time[s]:0.001507, H2H_time:0.000885, sync_time:0.000622
iteration:21, F2F_time[s]:0.001347, H2H_time:0.000778, sync_time:0.000570
iteration:22, F2F_time[s]:0.001488, H2H_time:0.000920, sync_time:0.000568
iteration:23, F2F_time[s]:0.001384, H2H_time:0.000880, sync_time:0.000504
iteration:24, F2F_time[s]:0.001496, H2H_time:0.000901, sync_time:0.000596
iteration:25, F2F_time[s]:0.001663, H2H_time:0.000982, sync_time:0.000681
iteration:26, F2F_time[s]:0.001586, H2H_time:0.000890, sync_time:0.000695
iteration:27, F2F_time[s]:0.001486, H2H_time:0.000870, sync_time:0.000616
iteration:28, F2F_time[s]:0.001627, H2H_time:0.000830, sync_time:0.000797
iteration:29, F2F_time[s]:0.001463, H2H_time:0.000809, sync_time:0.000654
iteration:30, F2F_time[s]:0.001671, H2H_time:0.000934, sync_time:0.000737
iteration:31, F2F_time[s]:0.001502, H2H_time:0.000921, sync_time:0.000581
iteration:32, F2F_time[s]:0.001580, H2H_time:0.000954, sync_time:0.000626
iteration:33, F2F_time[s]:0.001477, H2H_time:0.000899, sync_time:0.000578
iteration:34, F2F_time[s]:0.001621, H2H_time:0.000989, sync_time:0.000632
iteration:35, F2F_time[s]:0.001441, H2H_time:0.000886, sync_time:0.000555
iteration:36, F2F_time[s]:0.001296, H2H_time:0.000754, sync_time:0.000542
iteration:37, F2F_time[s]:0.001457, H2H_time:0.000880, sync_time:0.000577
iteration:38, F2F_time[s]:0.001422, H2H_time:0.000843, sync_time:0.000579
iteration:39, F2F_time[s]:0.001696, H2H_time:0.000962, sync_time:0.000733
iteration:40, F2F_time[s]:0.001436, H2H_time:0.000745, sync_time:0.000690
iteration:41, F2F_time[s]:0.001538, H2H_time:0.000922, sync_time:0.000616
iteration:42, F2F_time[s]:0.001468, H2H_time:0.000860, sync_time:0.000608
iteration:43, F2F_time[s]:0.001444, H2H_time:0.000822, sync_time:0.000622
iteration:44, F2F_time[s]:0.001367, H2H_time:0.000753, sync_time:0.000614
iteration:45, F2F_time[s]:0.001637, H2H_time:0.000984, sync_time:0.000654
iteration:46, F2F_time[s]:0.001559, H2H_time:0.000985, sync_time:0.000573
iteration:47, F2F_time[s]:0.001649, H2H_time:0.001062, sync_time:0.000588
iteration:48, F2F_time[s]:0.001544, H2H_time:0.000938, sync_time:0.000606
iteration:49, F2F_time[s]:0.001524, H2H_time:0.000850, sync_time:0.000675
iteration:50, F2F_time[s]:0.001582, H2H_time:0.000816, sync_time:0.000766
iteration:51, F2F_time[s]:0.001460, H2H_time:0.000782, sync_time:0.000678
iteration:52, F2F_time[s]:0.001508, H2H_time:0.000875, sync_time:0.000633
iteration:53, F2F_time[s]:0.001519, H2H_time:0.000905, sync_time:0.000614
iteration:54, F2F_time[s]:0.001628, H2H_time:0.000916, sync_time:0.000712
iteration:55, F2F_time[s]:0.001493, H2H_time:0.001026, sync_time:0.000467
iteration:56, F2F_time[s]:0.001513, H2H_time:0.000974, sync_time:0.000539
iteration:57, F2F_time[s]:0.001488, H2H_time:0.000807, sync_time:0.000681
iteration:58, F2F_time[s]:0.001475, H2H_time:0.000873, sync_time:0.000602
iteration:59, F2F_time[s]:0.001559, H2H_time:0.000932, sync_time:0.000627
iteration:60, F2F_time[s]:0.001590, H2H_time:0.000995, sync_time:0.000595
iteration:61, F2F_time[s]:0.001493, H2H_time:0.000938, sync_time:0.000555
iteration:62, F2F_time[s]:0.001440, H2H_time:0.000839, sync_time:0.000601
iteration:63, F2F_time[s]:0.001594, H2H_time:0.000975, sync_time:0.000619
