XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo4c
alveo2b
alveo1a
alveo2a
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:262144, num_elements:65536, num_trials:200
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:262144, num_elements:65536, num_trials:200
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:262144, num_elements:65536, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:262144, num_elements:65536, num_trials:200
Start All-gather test:
iteration:0, F2F_time[s]:0.002031, H2H_time:0.001428, sync_time:0.000602
iteration:1, F2F_time[s]:0.001542, H2H_time:0.000983, sync_time:0.000559
iteration:2, F2F_time[s]:0.001303, H2H_time:0.000774, sync_time:0.000528
iteration:3, F2F_time[s]:0.001313, H2H_time:0.000872, sync_time:0.000441
iteration:4, F2F_time[s]:0.001175, H2H_time:0.000709, sync_time:0.000466
iteration:5, F2F_time[s]:0.001143, H2H_time:0.000745, sync_time:0.000398
iteration:6, F2F_time[s]:0.000944, H2H_time:0.000570, sync_time:0.000374
iteration:7, F2F_time[s]:0.001037, H2H_time:0.000606, sync_time:0.000432
iteration:8, F2F_time[s]:0.001000, H2H_time:0.000600, sync_time:0.000400
iteration:9, F2F_time[s]:0.001000, H2H_time:0.000623, sync_time:0.000377
iteration:10, F2F_time[s]:0.001042, H2H_time:0.000630, sync_time:0.000412
iteration:11, F2F_time[s]:0.000976, H2H_time:0.000603, sync_time:0.000373
iteration:12, F2F_time[s]:0.000824, H2H_time:0.000502, sync_time:0.000322
iteration:13, F2F_time[s]:0.000892, H2H_time:0.000526, sync_time:0.000366
iteration:14, F2F_time[s]:0.000909, H2H_time:0.000538, sync_time:0.000371
iteration:15, F2F_time[s]:0.000831, H2H_time:0.000509, sync_time:0.000322
iteration:16, F2F_time[s]:0.000851, H2H_time:0.000472, sync_time:0.000379
iteration:17, F2F_time[s]:0.000849, H2H_time:0.000475, sync_time:0.000374
iteration:18, F2F_time[s]:0.000715, H2H_time:0.000350, sync_time:0.000366
iteration:19, F2F_time[s]:0.000769, H2H_time:0.000451, sync_time:0.000319
iteration:20, F2F_time[s]:0.000817, H2H_time:0.000437, sync_time:0.000380
iteration:21, F2F_time[s]:0.000779, H2H_time:0.000407, sync_time:0.000372
iteration:22, F2F_time[s]:0.000707, H2H_time:0.000322, sync_time:0.000385
iteration:23, F2F_time[s]:0.000780, H2H_time:0.000459, sync_time:0.000322
iteration:24, F2F_time[s]:0.000846, H2H_time:0.000472, sync_time:0.000374
iteration:25, F2F_time[s]:0.000814, H2H_time:0.000430, sync_time:0.000385
iteration:26, F2F_time[s]:0.000726, H2H_time:0.000352, sync_time:0.000373
iteration:27, F2F_time[s]:0.000712, H2H_time:0.000390, sync_time:0.000322
iteration:28, F2F_time[s]:0.000733, H2H_time:0.000413, sync_time:0.000320
iteration:29, F2F_time[s]:0.000680, H2H_time:0.000358, sync_time:0.000322
iteration:30, F2F_time[s]:0.000668, H2H_time:0.000345, sync_time:0.000323
iteration:31, F2F_time[s]:0.000726, H2H_time:0.000410, sync_time:0.000317
iteration:32, F2F_time[s]:0.000706, H2H_time:0.000374, sync_time:0.000332
iteration:33, F2F_time[s]:0.000695, H2H_time:0.000365, sync_time:0.000330
iteration:34, F2F_time[s]:0.000681, H2H_time:0.000355, sync_time:0.000326
iteration:35, F2F_time[s]:0.000727, H2H_time:0.000390, sync_time:0.000337
iteration:36, F2F_time[s]:0.000694, H2H_time:0.000361, sync_time:0.000333
iteration:37, F2F_time[s]:0.000737, H2H_time:0.000391, sync_time:0.000347
iteration:38, F2F_time[s]:0.000760, H2H_time:0.000350, sync_time:0.000410
iteration:39, F2F_time[s]:0.000691, H2H_time:0.000359, sync_time:0.000332
