XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/xilinx/xrt/bin:/opt/xilinx/xrt/bin:/opt/tools/Xilinx/Vitis/2019.2/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2019.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vivado/2019.2/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/mnt/local/altera_pro/16.0/quartus/bin:/mnt/local/mentor/questasim/linux_x86_64:/mnt/local/aal/bin:/opt/tools/Xilinx/Vitis/2019.2/bin:/opt/Xilinx/Vitis/2020.2/bin:/home/zhe/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:/opt/xilinx/xrt/lib:/opt/tools/Xilinx/Vitis/2019.2/lib/lnx64.o/Ubuntu/18:/opt/tools/Xilinx/Vitis/2019.2/lib/lnx64.o/Ubuntu:/opt/tools/Xilinx/Vitis/2019.2/lib/lnx64.o:/opt/tools/Xilinx/Vitis/2019.2/runtime/lib/x86_64:/opt/xilinx/xrt/lib::/mnt/local/aal/lib:/home/zhe/centaur/libs
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:/opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo4b
alveo3b
alveo2b
alveo1a
alveo2a
alveo1b
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:16777216, num_elements:4194304, num_trials:1000
alveo4b, device on u280. Finished loading bitstream
alveo4b, bytes:16777216, num_elements:4194304, num_trials:1000
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:16777216, num_elements:4194304, num_trials:1000
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:16777216, num_elements:4194304, num_trials:1000
alveo1b, device on u250. Finished loading bitstream
alveo1b, bytes:16777216, num_elements:4194304, num_trials:1000
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:16777216, num_elements:4194304, num_trials:1000
Start Reduce test:
iteration:0, time[s]:0.046092
iteration:1, time[s]:0.054529
iteration:2, time[s]:0.037502
iteration:3, time[s]:0.037941
iteration:4, time[s]:0.035924
iteration:5, time[s]:0.036321
iteration:6, time[s]:0.036117
iteration:7, time[s]:0.036712
iteration:8, time[s]:0.035594
iteration:9, time[s]:0.037816
iteration:10, time[s]:0.038770
iteration:11, time[s]:0.036519
iteration:12, time[s]:0.037351
iteration:13, time[s]:0.038547
iteration:14, time[s]:0.039245
iteration:15, time[s]:0.041672
iteration:16, time[s]:0.041000
iteration:17, time[s]:0.040278
iteration:18, time[s]:0.037689
iteration:19, time[s]:0.040031
iteration:20, time[s]:0.040330
iteration:21, time[s]:0.038537
iteration:22, time[s]:0.039456
iteration:23, time[s]:0.040702
iteration:24, time[s]:0.041845
iteration:25, time[s]:0.039187
iteration:26, time[s]:0.040917
iteration:27, time[s]:0.039138
iteration:28, time[s]:0.041597
iteration:29, time[s]:0.038602
iteration:30, time[s]:0.039034
iteration:31, time[s]:0.041522
iteration:32, time[s]:0.041207
iteration:33, time[s]:0.039163
iteration:34, time[s]:0.040413
iteration:35, time[s]:0.041508
iteration:36, time[s]:0.041331
iteration:37, time[s]:0.040100
iteration:38, time[s]:0.040547
iteration:39, time[s]:0.041382
iteration:40, time[s]:0.041647
iteration:41, time[s]:0.040200
iteration:42, time[s]:0.039222
iteration:43, time[s]:0.041010
iteration:44, time[s]:0.039725
iteration:45, time[s]:0.039875
iteration:46, time[s]:0.039337
iteration:47, time[s]:0.041421
iteration:48, time[s]:0.041381
iteration:49, time[s]:0.042029
iteration:50, time[s]:0.040017
iteration:51, time[s]:0.039975
iteration:52, time[s]:0.040484
iteration:53, time[s]:0.038295
iteration:54, time[s]:0.039666
iteration:55, time[s]:0.038338
iteration:56, time[s]:0.040271
iteration:57, time[s]:0.041521
iteration:58, time[s]:0.038999
iteration:59, time[s]:0.041566
iteration:60, time[s]:0.039649
iteration:61, time[s]:0.040539
iteration:62, time[s]:0.041722
iteration:63, time[s]:0.040010
iteration:64, time[s]:0.038732
iteration:65, time[s]:0.038442
iteration:66, time[s]:0.040483
iteration:67, time[s]:0.040158
iteration:68, time[s]:0.039480
iteration:69, time[s]:0.038380
iteration:70, time[s]:0.039594
iteration:71, time[s]:0.040420
iteration:72, time[s]:0.039912
iteration:73, time[s]:0.038084
iteration:74, time[s]:0.037794
iteration:75, time[s]:0.038537
iteration:76, time[s]:0.039185
iteration:77, time[s]:0.037902
iteration:78, time[s]:0.040274
iteration:79, time[s]:0.039721
iteration:80, time[s]:0.038928
iteration:81, time[s]:0.037481
iteration:82, time[s]:0.036940
iteration:83, time[s]:0.036489
iteration:84, time[s]:0.038071
iteration:85, time[s]:0.037850
iteration:86, time[s]:0.038225
iteration:87, time[s]:0.038415
iteration:88, time[s]:0.037826
iteration:89, time[s]:0.035409
iteration:90, time[s]:0.039619
iteration:91, time[s]:0.040581
iteration:92, time[s]:0.040077
iteration:93, time[s]:0.039651
iteration:94, time[s]:0.039065
iteration:95, time[s]:0.039811
iteration:96, time[s]:0.040019
iteration:97, time[s]:0.040129
iteration:98, time[s]:0.038120
iteration:99, time[s]:0.040243
iteration:100, time[s]:0.038884
iteration:101, time[s]:0.038617
iteration:102, time[s]:0.037130
iteration:103, time[s]:0.037367
iteration:104, time[s]:0.037984
iteration:105, time[s]:0.037101
iteration:106, time[s]:0.037396
iteration:107, time[s]:0.037123
iteration:108, time[s]:0.036127
iteration:109, time[s]:0.036120
iteration:110, time[s]:0.037209
iteration:111, time[s]:0.036373
iteration:112, time[s]:0.037268
iteration:113, time[s]:0.037731
iteration:114, time[s]:0.036226
iteration:115, time[s]:0.038219
iteration:116, time[s]:0.038183
iteration:117, time[s]:0.037545
iteration:118, time[s]:0.036870
iteration:119, time[s]:0.037374
iteration:120, time[s]:0.038658
iteration:121, time[s]:0.038677
iteration:122, time[s]:0.035702
iteration:123, time[s]:0.036102
iteration:124, time[s]:0.036521
iteration:125, time[s]:0.036756
iteration:126, time[s]:0.036267
iteration:127, time[s]:0.036106
iteration:128, time[s]:0.038641
iteration:129, time[s]:0.039219
iteration:130, time[s]:0.039386
iteration:131, time[s]:0.038575
iteration:132, time[s]:0.037783
iteration:133, time[s]:0.039247
iteration:134, time[s]:0.040037
iteration:135, time[s]:0.039584
iteration:136, time[s]:0.037265
iteration:137, time[s]:0.039928
iteration:138, time[s]:0.037945
iteration:139, time[s]:0.040770
iteration:140, time[s]:0.038854
iteration:141, time[s]:0.039522
iteration:142, time[s]:0.039482
iteration:143, time[s]:0.041511
iteration:144, time[s]:0.040412
iteration:145, time[s]:0.040814
iteration:146, time[s]:0.039097
iteration:147, time[s]:0.038300
iteration:148, time[s]:0.038350
iteration:149, time[s]:0.037534
iteration:150, time[s]:0.037977
iteration:151, time[s]:0.039623
iteration:152, time[s]:0.038789
iteration:153, time[s]:0.039210
iteration:154, time[s]:0.039208
iteration:155, time[s]:0.040357
iteration:156, time[s]:0.039730
iteration:157, time[s]:0.039813
iteration:158, time[s]:0.039285
iteration:159, time[s]:0.037836
iteration:160, time[s]:0.040995
iteration:161, time[s]:0.041023
iteration:162, time[s]:0.039370
iteration:163, time[s]:0.039937
iteration:164, time[s]:0.039292
iteration:165, time[s]:0.037241
iteration:166, time[s]:0.038833
iteration:167, time[s]:0.038208
iteration:168, time[s]:0.038131
iteration:169, time[s]:0.036689
iteration:170, time[s]:0.037923
iteration:171, time[s]:0.037861
iteration:172, time[s]:0.038716
iteration:173, time[s]:0.038404
iteration:174, time[s]:0.038814
iteration:175, time[s]:0.037098
iteration:176, time[s]:0.038756
iteration:177, time[s]:0.038904
iteration:178, time[s]:0.038452
iteration:179, time[s]:0.037356
iteration:180, time[s]:0.038689
iteration:181, time[s]:0.039409
iteration:182, time[s]:0.038551
iteration:183, time[s]:0.038396
iteration:184, time[s]:0.038840
iteration:185, time[s]:0.039429
iteration:186, time[s]:0.037883
iteration:187, time[s]:0.037557
iteration:188, time[s]:0.038331
iteration:189, time[s]:0.039261
iteration:190, time[s]:0.039099
