alveo1a, bytes:131072, num_elements:32768, num_trials:100
alveo4b, bytes:131072, num_elements:32768, num_trials:100
alveo3b, bytes:131072, num_elements:32768, num_trials:100
alveo2b, bytes:131072, num_elements:32768, num_trials:100
alveo2a, bytes:131072, num_elements:32768, num_trials:100
alveo1b, bytes:131072, num_elements:32768, num_trials:100
iteration:0, time[s]:0.001487
iteration:1, time[s]:0.000755
iteration:2, time[s]:0.000580
iteration:3, time[s]:0.000524
iteration:4, time[s]:0.000533
iteration:5, time[s]:0.000483
iteration:6, time[s]:0.000503
iteration:7, time[s]:0.000497
iteration:8, time[s]:0.000505
iteration:9, time[s]:0.000503
iteration:10, time[s]:0.000497
iteration:11, time[s]:0.000472
iteration:12, time[s]:0.000424
iteration:13, time[s]:0.000477
iteration:14, time[s]:0.000447
iteration:15, time[s]:0.000450
iteration:16, time[s]:0.000451
iteration:17, time[s]:0.000405
iteration:18, time[s]:0.000456
iteration:19, time[s]:0.000445
iteration:20, time[s]:0.000426
iteration:21, time[s]:0.000391
iteration:22, time[s]:0.000431
iteration:23, time[s]:0.000460
iteration:24, time[s]:0.000477
iteration:25, time[s]:0.000422
iteration:26, time[s]:0.000464
iteration:27, time[s]:0.000466
iteration:28, time[s]:0.000451
iteration:29, time[s]:0.000407
iteration:30, time[s]:0.000474
iteration:31, time[s]:0.000469
iteration:32, time[s]:0.000525
iteration:33, time[s]:0.000419
iteration:34, time[s]:0.000447
iteration:35, time[s]:0.000463
iteration:36, time[s]:0.000529
iteration:37, time[s]:0.000417
iteration:38, time[s]:0.000453
iteration:39, time[s]:0.000434
iteration:40, time[s]:0.000509
iteration:41, time[s]:0.000380
iteration:42, time[s]:0.000433
iteration:43, time[s]:0.000433
iteration:44, time[s]:0.000455
iteration:45, time[s]:0.000424
iteration:46, time[s]:0.000434
iteration:47, time[s]:0.000461
iteration:48, time[s]:0.000458
iteration:49, time[s]:0.000432
iteration:50, time[s]:0.000442
iteration:51, time[s]:0.000461
iteration:52, time[s]:0.000466
iteration:53, time[s]:0.000350
iteration:54, time[s]:0.000399
iteration:55, time[s]:0.000462
iteration:56, time[s]:0.000448
iteration:57, time[s]:0.000432
iteration:58, time[s]:0.000382
iteration:59, time[s]:0.000387
iteration:60, time[s]:0.000405
iteration:61, time[s]:0.000317
iteration:62, time[s]:0.000383
iteration:63, time[s]:0.000392
iteration:64, time[s]:0.000391
iteration:65, time[s]:0.000332
iteration:66, time[s]:0.000364
iteration:67, time[s]:0.000363
iteration:68, time[s]:0.000395
iteration:69, time[s]:0.000321
iteration:70, time[s]:0.000375
iteration:71, time[s]:0.000372
iteration:72, time[s]:0.000402
iteration:73, time[s]:0.000331
iteration:74, time[s]:0.000354
iteration:75, time[s]:0.000309
iteration:76, time[s]:0.000325
iteration:77, time[s]:0.000310
iteration:78, time[s]:0.000324
iteration:79, time[s]:0.000301
iteration:80, time[s]:0.000326
iteration:81, time[s]:0.000307
iteration:82, time[s]:0.000311
iteration:83, time[s]:0.000304
iteration:84, time[s]:0.000328
iteration:85, time[s]:0.000317
iteration:86, time[s]:0.000313
iteration:87, time[s]:0.000304
iteration:88, time[s]:0.000318
iteration:89, time[s]:0.000299
iteration:90, time[s]:0.000302
iteration:91, time[s]:0.000300
iteration:92, time[s]:0.000319
iteration:93, time[s]:0.000304
iteration:94, time[s]:0.000310
iteration:95, time[s]:0.000339
iteration:96, time[s]:0.000334
iteration:97, time[s]:0.000319
iteration:98, time[s]:0.000309
iteration:99, time[s]:0.000318
iteration:100, time[s]:0.000311
Data size = 131072, Trials = 100
Avg MPI_reduce time [us]= *407.388650
