XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo4b
alveo4c
alveo3b
alveo1a
alveo3c
alveo1b
alveo2a
alveo2b
alveo4b, device on u280. Finished loading bitstream
alveo4b, bytes:33554432, num_elements:8388608, num_trials:200
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:33554432, num_elements:8388608, num_trials:200
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:33554432, num_elements:8388608, num_trials:200
alveo3c, device on u280. Finished loading bitstream
alveo3c, bytes:33554432, num_elements:8388608, num_trials:200
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:33554432, num_elements:8388608, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:33554432, num_elements:8388608, num_trials:200
alveo1b, device on u250. Finished loading bitstream
alveo1b, bytes:33554432, num_elements:8388608, num_trials:200
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:33554432, num_elements:8388608, num_trials:200
Start Reduce test:
iteration:0, F2F_time[s]:0.092586, H2H_time:0.079658, sync_time:0.012928
iteration:1, F2F_time[s]:0.093147, H2H_time:0.079983, sync_time:0.013163
iteration:2, F2F_time[s]:0.091643, H2H_time:0.078494, sync_time:0.013149
iteration:3, F2F_time[s]:0.092514, H2H_time:0.079353, sync_time:0.013161
iteration:4, F2F_time[s]:0.093794, H2H_time:0.080690, sync_time:0.013104
iteration:5, F2F_time[s]:0.091328, H2H_time:0.078154, sync_time:0.013174
iteration:6, F2F_time[s]:0.090729, H2H_time:0.077855, sync_time:0.012874
iteration:7, F2F_time[s]:0.093232, H2H_time:0.080313, sync_time:0.012919
iteration:8, F2F_time[s]:0.092000, H2H_time:0.078821, sync_time:0.013179
iteration:9, F2F_time[s]:0.091022, H2H_time:0.078146, sync_time:0.012876
iteration:10, F2F_time[s]:0.092427, H2H_time:0.079080, sync_time:0.013347
iteration:11, F2F_time[s]:0.090621, H2H_time:0.077394, sync_time:0.013227
iteration:12, F2F_time[s]:0.090123, H2H_time:0.077207, sync_time:0.012917
iteration:13, F2F_time[s]:0.089311, H2H_time:0.076351, sync_time:0.012961
iteration:14, F2F_time[s]:0.091015, H2H_time:0.078088, sync_time:0.012927
iteration:15, F2F_time[s]:0.091797, H2H_time:0.078580, sync_time:0.013218
iteration:16, F2F_time[s]:0.091100, H2H_time:0.077909, sync_time:0.013191
iteration:17, F2F_time[s]:0.091031, H2H_time:0.078159, sync_time:0.012872
iteration:18, F2F_time[s]:0.091153, H2H_time:0.078160, sync_time:0.012993
iteration:19, F2F_time[s]:0.091167, H2H_time:0.078012, sync_time:0.013155
iteration:20, F2F_time[s]:0.091557, H2H_time:0.078645, sync_time:0.012912
iteration:21, F2F_time[s]:0.094394, H2H_time:0.080969, sync_time:0.013425
iteration:22, F2F_time[s]:0.091607, H2H_time:0.078394, sync_time:0.013213
iteration:23, F2F_time[s]:0.091089, H2H_time:0.078199, sync_time:0.012890
iteration:24, F2F_time[s]:0.091101, H2H_time:0.077897, sync_time:0.013204
iteration:25, F2F_time[s]:0.091147, H2H_time:0.078249, sync_time:0.012898
iteration:26, F2F_time[s]:0.091653, H2H_time:0.078708, sync_time:0.012945
iteration:27, F2F_time[s]:0.091608, H2H_time:0.078471, sync_time:0.013137
iteration:28, F2F_time[s]:0.092774, H2H_time:0.079868, sync_time:0.012906
iteration:29, F2F_time[s]:0.090880, H2H_time:0.077689, sync_time:0.013191
iteration:30, F2F_time[s]:0.092501, H2H_time:0.079499, sync_time:0.013002
iteration:31, F2F_time[s]:0.092757, H2H_time:0.079522, sync_time:0.013235
iteration:32, F2F_time[s]:0.092180, H2H_time:0.078989, sync_time:0.013192
iteration:33, F2F_time[s]:0.091232, H2H_time:0.078041, sync_time:0.013191
iteration:34, F2F_time[s]:0.090000, H2H_time:0.077134, sync_time:0.012866
iteration:35, F2F_time[s]:0.091409, H2H_time:0.078487, sync_time:0.012921
iteration:36, F2F_time[s]:0.093121, H2H_time:0.080027, sync_time:0.013095
iteration:37, F2F_time[s]:0.091559, H2H_time:0.078360, sync_time:0.013198
iteration:38, F2F_time[s]:0.092737, H2H_time:0.079526, sync_time:0.013211
iteration:39, F2F_time[s]:0.090864, H2H_time:0.077666, sync_time:0.013198
iteration:40, F2F_time[s]:0.091525, H2H_time:0.078598, sync_time:0.012927
iteration:41, F2F_time[s]:0.090969, H2H_time:0.077812, sync_time:0.013157
iteration:42, F2F_time[s]:0.093357, H2H_time:0.080453, sync_time:0.012904
iteration:43, F2F_time[s]:0.091862, H2H_time:0.078674, sync_time:0.013188
iteration:44, F2F_time[s]:0.091247, H2H_time:0.078329, sync_time:0.012918
iteration:45, F2F_time[s]:0.090986, H2H_time:0.077812, sync_time:0.013174
iteration:46, F2F_time[s]:0.093323, H2H_time:0.080144, sync_time:0.013179
iteration:47, F2F_time[s]:0.091236, H2H_time:0.078118, sync_time:0.013117
iteration:48, F2F_time[s]:0.090338, H2H_time:0.077496, sync_time:0.012842
iteration:49, F2F_time[s]:0.090466, H2H_time:0.077246, sync_time:0.013220
iteration:50, F2F_time[s]:0.091283, H2H_time:0.078318, sync_time:0.012965
iteration:51, F2F_time[s]:0.092621, H2H_time:0.079416, sync_time:0.013205
iteration:52, F2F_time[s]:0.091477, H2H_time:0.078289, sync_time:0.013189
iteration:53, F2F_time[s]:0.093799, H2H_time:0.080894, sync_time:0.012905
iteration:54, F2F_time[s]:0.091929, H2H_time:0.078789, sync_time:0.013140
iteration:55, F2F_time[s]:0.092181, H2H_time:0.079251, sync_time:0.012930
iteration:56, F2F_time[s]:0.090952, H2H_time:0.077751, sync_time:0.013201
iteration:57, F2F_time[s]:0.090860, H2H_time:0.077929, sync_time:0.012931
iteration:58, F2F_time[s]:0.089957, H2H_time:0.076789, sync_time:0.013168
iteration:59, F2F_time[s]:0.092203, H2H_time:0.079334, sync_time:0.012869
iteration:60, F2F_time[s]:0.093933, H2H_time:0.080792, sync_time:0.013141
iteration:61, F2F_time[s]:0.091799, H2H_time:0.078584, sync_time:0.013215
iteration:62, F2F_time[s]:0.090534, H2H_time:0.077584, sync_time:0.012951
