XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/xilinx/xrt/bin:/opt/xilinx/xrt/bin:/opt/tools/Xilinx/Vitis/2019.2/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2019.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2019.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vivado/2019.2/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/mnt/local/altera_pro/16.0/quartus/bin:/mnt/local/mentor/questasim/linux_x86_64:/mnt/local/aal/bin:/opt/tools/Xilinx/Vitis/2019.2/bin:/opt/Xilinx/Vitis/2020.2/bin:/home/zhe/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:/opt/xilinx/xrt/lib:/opt/tools/Xilinx/Vitis/2019.2/lib/lnx64.o/Ubuntu/18:/opt/tools/Xilinx/Vitis/2019.2/lib/lnx64.o/Ubuntu:/opt/tools/Xilinx/Vitis/2019.2/lib/lnx64.o:/opt/tools/Xilinx/Vitis/2019.2/runtime/lib/x86_64:/opt/xilinx/xrt/lib::/mnt/local/aal/lib:/home/zhe/centaur/libs
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:/opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
alveo1a
alveo4b
alveo1b
alveo3b
alveo2b
alveo2a
alveo4b, device on u280. Finished loading bitstream
alveo4b, bytes:8388608, num_elements:2097152, num_trials:1000
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:8388608, num_elements:2097152, num_trials:1000
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:8388608, num_elements:2097152, num_trials:1000
Start Reduce test:
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:8388608, num_elements:2097152, num_trials:1000
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:8388608, num_elements:2097152, num_trials:1000
alveo1b, device on u250. Finished loading bitstream
alveo1b, bytes:8388608, num_elements:2097152, num_trials:1000
iteration:0, time[s]:0.023124
iteration:1, time[s]:0.020042
iteration:2, time[s]:0.017637
iteration:3, time[s]:0.018712
iteration:4, time[s]:0.019627
iteration:5, time[s]:0.018998
iteration:6, time[s]:0.020192
iteration:7, time[s]:0.018200
iteration:8, time[s]:0.018917
iteration:9, time[s]:0.017878
iteration:10, time[s]:0.018470
iteration:11, time[s]:0.018155
iteration:12, time[s]:0.018828
iteration:13, time[s]:0.018045
iteration:14, time[s]:0.019333
iteration:15, time[s]:0.019450
iteration:16, time[s]:0.018303
iteration:17, time[s]:0.020921
iteration:18, time[s]:0.017860
iteration:19, time[s]:0.018010
iteration:20, time[s]:0.017671
iteration:21, time[s]:0.018331
iteration:22, time[s]:0.018281
iteration:23, time[s]:0.018031
iteration:24, time[s]:0.018045
iteration:25, time[s]:0.018444
iteration:26, time[s]:0.017953
iteration:27, time[s]:0.018093
iteration:28, time[s]:0.018127
iteration:29, time[s]:0.017279
iteration:30, time[s]:0.017371
iteration:31, time[s]:0.017620
iteration:32, time[s]:0.017989
iteration:33, time[s]:0.017759
iteration:34, time[s]:0.017936
iteration:35, time[s]:0.018322
iteration:36, time[s]:0.018811
iteration:37, time[s]:0.018093
iteration:38, time[s]:0.017314
iteration:39, time[s]:0.017619
iteration:40, time[s]:0.017634
iteration:41, time[s]:0.017572
iteration:42, time[s]:0.019313
iteration:43, time[s]:0.019359
iteration:44, time[s]:0.018552
iteration:45, time[s]:0.018440
iteration:46, time[s]:0.018031
iteration:47, time[s]:0.018651
iteration:48, time[s]:0.018471
iteration:49, time[s]:0.023169
iteration:50, time[s]:0.034889
iteration:51, time[s]:0.032993
iteration:52, time[s]:0.020618
iteration:53, time[s]:0.019243
iteration:54, time[s]:0.017879
iteration:55, time[s]:0.016859
iteration:56, time[s]:0.016978
iteration:57, time[s]:0.017877
iteration:58, time[s]:0.017226
iteration:59, time[s]:0.016657
iteration:60, time[s]:0.017164
iteration:61, time[s]:0.018163
iteration:62, time[s]:0.017827
iteration:63, time[s]:0.019244
iteration:64, time[s]:0.018747
iteration:65, time[s]:0.018240
iteration:66, time[s]:0.018435
iteration:67, time[s]:0.018880
iteration:68, time[s]:0.018977
iteration:69, time[s]:0.017356
iteration:70, time[s]:0.018538
iteration:71, time[s]:0.017735
iteration:72, time[s]:0.017974
iteration:73, time[s]:0.018389
iteration:74, time[s]:0.017787
iteration:75, time[s]:0.017392
iteration:76, time[s]:0.016907
iteration:77, time[s]:0.017173
iteration:78, time[s]:0.017080
iteration:79, time[s]:0.017985
iteration:80, time[s]:0.017940
iteration:81, time[s]:0.018316
iteration:82, time[s]:0.018823
iteration:83, time[s]:0.018727
iteration:84, time[s]:0.018300
iteration:85, time[s]:0.018258
iteration:86, time[s]:0.018307
iteration:87, time[s]:0.018139
iteration:88, time[s]:0.017699
iteration:89, time[s]:0.017567
iteration:90, time[s]:0.017690
iteration:91, time[s]:0.018204
iteration:92, time[s]:0.018717
iteration:93, time[s]:0.018875
iteration:94, time[s]:0.018492
iteration:95, time[s]:0.019547
iteration:96, time[s]:0.019723
iteration:97, time[s]:0.020070
iteration:98, time[s]:0.018726
iteration:99, time[s]:0.017963
iteration:100, time[s]:0.018869
iteration:101, time[s]:0.018643
iteration:102, time[s]:0.018838
iteration:103, time[s]:0.018940
iteration:104, time[s]:0.018673
iteration:105, time[s]:0.019096
iteration:106, time[s]:0.018835
iteration:107, time[s]:0.018718
iteration:108, time[s]:0.018519
iteration:109, time[s]:0.018754
iteration:110, time[s]:0.019618
iteration:111, time[s]:0.019292
iteration:112, time[s]:0.019506
iteration:113, time[s]:0.019279
iteration:114, time[s]:0.018907
iteration:115, time[s]:0.019610
iteration:116, time[s]:0.019299
iteration:117, time[s]:0.018174
iteration:118, time[s]:0.018669
iteration:119, time[s]:0.018031
iteration:120, time[s]:0.019205
iteration:121, time[s]:0.018805
iteration:122, time[s]:0.018237
iteration:123, time[s]:0.018107
iteration:124, time[s]:0.018530
iteration:125, time[s]:0.018798
iteration:126, time[s]:0.018015
iteration:127, time[s]:0.019362
iteration:128, time[s]:0.018114
iteration:129, time[s]:0.017835
iteration:130, time[s]:0.018495
iteration:131, time[s]:0.019019
iteration:132, time[s]:0.019556
iteration:133, time[s]:0.019739
iteration:134, time[s]:0.019313
iteration:135, time[s]:0.019628
iteration:136, time[s]:0.018961
iteration:137, time[s]:0.019482
iteration:138, time[s]:0.019582
iteration:139, time[s]:0.019677
iteration:140, time[s]:0.018575
iteration:141, time[s]:0.018621
iteration:142, time[s]:0.019569
iteration:143, time[s]:0.018456
iteration:144, time[s]:0.018193
iteration:145, time[s]:0.017888
iteration:146, time[s]:0.018614
iteration:147, time[s]:0.018646
iteration:148, time[s]:0.018497
iteration:149, time[s]:0.018448
iteration:150, time[s]:0.018920
iteration:151, time[s]:0.018775
iteration:152, time[s]:0.018247
iteration:153, time[s]:0.018275
iteration:154, time[s]:0.018237
iteration:155, time[s]:0.018929
iteration:156, time[s]:0.019006
iteration:157, time[s]:0.019553
iteration:158, time[s]:0.018595
iteration:159, time[s]:0.018856
iteration:160, time[s]:0.018356
iteration:161, time[s]:0.018968
iteration:162, time[s]:0.019024
iteration:163, time[s]:0.018189
iteration:164, time[s]:0.018631
iteration:165, time[s]:0.018888
iteration:166, time[s]:0.018743
iteration:167, time[s]:0.018817
iteration:168, time[s]:0.018131
iteration:169, time[s]:0.018670
iteration:170, time[s]:0.018689
iteration:171, time[s]:0.018405
iteration:172, time[s]:0.018132
iteration:173, time[s]:0.018404
iteration:174, time[s]:0.019215
iteration:175, time[s]:0.019577
iteration:176, time[s]:0.018432
iteration:177, time[s]:0.018218
iteration:178, time[s]:0.018552
iteration:179, time[s]:0.018997
iteration:180, time[s]:0.018088
iteration:181, time[s]:0.017660
iteration:182, time[s]:0.017594
iteration:183, time[s]:0.018544
iteration:184, time[s]:0.017899
iteration:185, time[s]:0.018988
iteration:186, time[s]:0.019725
iteration:187, time[s]:0.018392
iteration:188, time[s]:0.019301
iteration:189, time[s]:0.018361
iteration:190, time[s]:0.018353
