XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
alveo1a
alveo4c
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:8388608, num_elements:2097152, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:8388608, num_elements:2097152, num_trials:200
Start Send/Recv test:
iteration:0, F2F_time[s]:0.006603, H2H_time:0.004109, sync_time:0.002494
iteration:1, F2F_time[s]:0.005010, H2H_time:0.002537, sync_time:0.002474
iteration:2, F2F_time[s]:0.004976, H2H_time:0.002378, sync_time:0.002598
iteration:3, F2F_time[s]:0.004739, H2H_time:0.002126, sync_time:0.002613
iteration:4, F2F_time[s]:0.004692, H2H_time:0.002116, sync_time:0.002576
iteration:5, F2F_time[s]:0.004492, H2H_time:0.001980, sync_time:0.002511
iteration:6, F2F_time[s]:0.005084, H2H_time:0.002510, sync_time:0.002573
iteration:7, F2F_time[s]:0.004957, H2H_time:0.002406, sync_time:0.002551
iteration:8, F2F_time[s]:0.004765, H2H_time:0.002174, sync_time:0.002591
iteration:9, F2F_time[s]:0.004778, H2H_time:0.002248, sync_time:0.002530
iteration:10, F2F_time[s]:0.004608, H2H_time:0.002172, sync_time:0.002437
iteration:11, F2F_time[s]:0.004777, H2H_time:0.002208, sync_time:0.002569
iteration:12, F2F_time[s]:0.004869, H2H_time:0.002347, sync_time:0.002522
iteration:13, F2F_time[s]:0.004910, H2H_time:0.002416, sync_time:0.002494
iteration:14, F2F_time[s]:0.005037, H2H_time:0.002518, sync_time:0.002519
iteration:15, F2F_time[s]:0.004915, H2H_time:0.002450, sync_time:0.002464
iteration:16, F2F_time[s]:0.004890, H2H_time:0.002387, sync_time:0.002503
iteration:17, F2F_time[s]:0.005047, H2H_time:0.002449, sync_time:0.002598
iteration:18, F2F_time[s]:0.004727, H2H_time:0.002221, sync_time:0.002506
iteration:19, F2F_time[s]:0.004733, H2H_time:0.002004, sync_time:0.002729
iteration:20, F2F_time[s]:0.004664, H2H_time:0.002179, sync_time:0.002485
iteration:21, F2F_time[s]:0.004565, H2H_time:0.002202, sync_time:0.002364
iteration:22, F2F_time[s]:0.004759, H2H_time:0.002212, sync_time:0.002547
iteration:23, F2F_time[s]:0.004926, H2H_time:0.002425, sync_time:0.002501
iteration:24, F2F_time[s]:0.004971, H2H_time:0.002435, sync_time:0.002536
iteration:25, F2F_time[s]:0.005063, H2H_time:0.002539, sync_time:0.002525
iteration:26, F2F_time[s]:0.004728, H2H_time:0.002265, sync_time:0.002463
iteration:27, F2F_time[s]:0.007332, H2H_time:0.004796, sync_time:0.002536
iteration:28, F2F_time[s]:0.005136, H2H_time:0.002562, sync_time:0.002573
iteration:29, F2F_time[s]:0.005061, H2H_time:0.002452, sync_time:0.002609
iteration:30, F2F_time[s]:0.006026, H2H_time:0.003435, sync_time:0.002591
iteration:31, F2F_time[s]:0.005701, H2H_time:0.003150, sync_time:0.002551
iteration:32, F2F_time[s]:0.005748, H2H_time:0.003244, sync_time:0.002504
iteration:33, F2F_time[s]:0.005754, H2H_time:0.003176, sync_time:0.002578
iteration:34, F2F_time[s]:0.005498, H2H_time:0.002995, sync_time:0.002503
iteration:35, F2F_time[s]:0.005273, H2H_time:0.002686, sync_time:0.002587
iteration:36, F2F_time[s]:0.005506, H2H_time:0.003152, sync_time:0.002355
iteration:37, F2F_time[s]:0.005596, H2H_time:0.003089, sync_time:0.002507
iteration:38, F2F_time[s]:0.005762, H2H_time:0.003236, sync_time:0.002526
iteration:39, F2F_time[s]:0.005843, H2H_time:0.003331, sync_time:0.002512
iteration:40, F2F_time[s]:0.005437, H2H_time:0.002980, sync_time:0.002456
iteration:41, F2F_time[s]:0.005496, H2H_time:0.002998, sync_time:0.002498
iteration:42, F2F_time[s]:0.005358, H2H_time:0.002948, sync_time:0.002410
iteration:43, F2F_time[s]:0.005364, H2H_time:0.002783, sync_time:0.002581
iteration:44, F2F_time[s]:0.005701, H2H_time:0.003140, sync_time:0.002561
iteration:45, F2F_time[s]:0.005465, H2H_time:0.003042, sync_time:0.002423
iteration:46, F2F_time[s]:0.005656, H2H_time:0.003079, sync_time:0.002577
iteration:47, F2F_time[s]:0.005815, H2H_time:0.003275, sync_time:0.002540
iteration:48, F2F_time[s]:0.005371, H2H_time:0.002863, sync_time:0.002509
iteration:49, F2F_time[s]:0.005306, H2H_time:0.002918, sync_time:0.002388
iteration:50, F2F_time[s]:0.005442, H2H_time:0.002943, sync_time:0.002499
iteration:51, F2F_time[s]:0.005425, H2H_time:0.002902, sync_time:0.002523
iteration:52, F2F_time[s]:0.005363, H2H_time:0.002879, sync_time:0.002484
iteration:53, F2F_time[s]:0.005134, H2H_time:0.002560, sync_time:0.002574
iteration:54, F2F_time[s]:0.005270, H2H_time:0.002832, sync_time:0.002438
iteration:55, F2F_time[s]:0.005658, H2H_time:0.003023, sync_time:0.002635
iteration:56, F2F_time[s]:0.005498, H2H_time:0.003062, sync_time:0.002437
iteration:57, F2F_time[s]:0.005661, H2H_time:0.003204, sync_time:0.002457
iteration:58, F2F_time[s]:0.005507, H2H_time:0.003051, sync_time:0.002456
iteration:59, F2F_time[s]:0.005567, H2H_time:0.002987, sync_time:0.002579
iteration:60, F2F_time[s]:0.005612, H2H_time:0.003069, sync_time:0.002543
iteration:61, F2F_time[s]:0.005350, H2H_time:0.002968, sync_time:0.002382
iteration:62, F2F_time[s]:0.005628, H2H_time:0.003138, sync_time:0.002491
iteration:63, F2F_time[s]:0.005663, H2H_time:0.003058, sync_time:0.002605
iteration:64, F2F_time[s]:0.005760, H2H_time:0.003234, sync_time:0.002526
iteration:65, F2F_time[s]:0.005133, H2H_time:0.002716, sync_time:0.002417
iteration:66, F2F_time[s]:0.005204, H2H_time:0.002627, sync_time:0.002576
iteration:67, F2F_time[s]:0.005427, H2H_time:0.002967, sync_time:0.002460
iteration:68, F2F_time[s]:0.005892, H2H_time:0.003377, sync_time:0.002515
iteration:69, F2F_time[s]:0.005697, H2H_time:0.003183, sync_time:0.002514
iteration:70, F2F_time[s]:0.005405, H2H_time:0.002884, sync_time:0.002521
iteration:71, F2F_time[s]:0.005209, H2H_time:0.002819, sync_time:0.002390
iteration:72, F2F_time[s]:0.005574, H2H_time:0.003044, sync_time:0.002530
iteration:73, F2F_time[s]:0.005477, H2H_time:0.002908, sync_time:0.002568
iteration:74, F2F_time[s]:0.005446, H2H_time:0.002958, sync_time:0.002489
iteration:75, F2F_time[s]:0.005410, H2H_time:0.002943, sync_time:0.002467
iteration:76, F2F_time[s]:0.005743, H2H_time:0.003303, sync_time:0.002440
iteration:77, F2F_time[s]:0.005666, H2H_time:0.003166, sync_time:0.002500
iteration:78, F2F_time[s]:0.005307, H2H_time:0.002871, sync_time:0.002436
iteration:79, F2F_time[s]:0.005738, H2H_time:0.003375, sync_time:0.002363
iteration:80, F2F_time[s]:0.005590, H2H_time:0.003173, sync_time:0.002418
iteration:81, F2F_time[s]:0.005167, H2H_time:0.002681, sync_time:0.002486
iteration:82, F2F_time[s]:0.005869, H2H_time:0.003413, sync_time:0.002456
iteration:83, F2F_time[s]:0.006004, H2H_time:0.003588, sync_time:0.002417
iteration:84, F2F_time[s]:0.005645, H2H_time:0.003136, sync_time:0.002510
iteration:85, F2F_time[s]:0.005919, H2H_time:0.003480, sync_time:0.002439
iteration:86, F2F_time[s]:0.005557, H2H_time:0.003016, sync_time:0.002541
iteration:87, F2F_time[s]:0.005068, H2H_time:0.002592, sync_time:0.002477
iteration:88, F2F_time[s]:0.005338, H2H_time:0.002805, sync_time:0.002532
iteration:89, F2F_time[s]:0.005453, H2H_time:0.003034, sync_time:0.002418
iteration:90, F2F_time[s]:0.005857, H2H_time:0.003349, sync_time:0.002509
iteration:91, F2F_time[s]:0.005724, H2H_time:0.003172, sync_time:0.002552
iteration:92, F2F_time[s]:0.005695, H2H_time:0.003173, sync_time:0.002522
iteration:93, F2F_time[s]:0.005963, H2H_time:0.003478, sync_time:0.002485
iteration:94, F2F_time[s]:0.005178, H2H_time:0.002599, sync_time:0.002578
iteration:95, F2F_time[s]:0.005309, H2H_time:0.002894, sync_time:0.002415
iteration:96, F2F_time[s]:0.005676, H2H_time:0.003215, sync_time:0.002461
iteration:97, F2F_time[s]:0.005631, H2H_time:0.003054, sync_time:0.002577
iteration:98, F2F_time[s]:0.005625, H2H_time:0.003168, sync_time:0.002457
iteration:99, F2F_time[s]:0.005746, H2H_time:0.003325, sync_time:0.002421
iteration:100, F2F_time[s]:0.005640, H2H_time:0.003053, sync_time:0.002587
iteration:101, F2F_time[s]:0.005739, H2H_time:0.003250, sync_time:0.002489
iteration:102, F2F_time[s]:0.005670, H2H_time:0.003166, sync_time:0.002504
iteration:103, F2F_time[s]:0.005693, H2H_time:0.003174, sync_time:0.002518
iteration:104, F2F_time[s]:0.005568, H2H_time:0.003222, sync_time:0.002346
iteration:105, F2F_time[s]:0.005780, H2H_time:0.003319, sync_time:0.002461
iteration:106, F2F_time[s]:0.005528, H2H_time:0.003021, sync_time:0.002507
iteration:107, F2F_time[s]:0.005410, H2H_time:0.002910, sync_time:0.002499
iteration:108, F2F_time[s]:0.005213, H2H_time:0.002626, sync_time:0.002588
iteration:109, F2F_time[s]:0.005228, H2H_time:0.002827, sync_time:0.002401
iteration:110, F2F_time[s]:0.005384, H2H_time:0.002986, sync_time:0.002398
iteration:111, F2F_time[s]:0.005428, H2H_time:0.002885, sync_time:0.002543
iteration:112, F2F_time[s]:0.005477, H2H_time:0.002876, sync_time:0.002602
iteration:113, F2F_time[s]:0.005751, H2H_time:0.003302, sync_time:0.002450
iteration:114, F2F_time[s]:0.005354, H2H_time:0.002831, sync_time:0.002523
iteration:115, F2F_time[s]:0.005347, H2H_time:0.002888, sync_time:0.002460
iteration:116, F2F_time[s]:0.005313, H2H_time:0.002770, sync_time:0.002543
iteration:117, F2F_time[s]:0.005657, H2H_time:0.003203, sync_time:0.002454
iteration:118, F2F_time[s]:0.005578, H2H_time:0.003061, sync_time:0.002517
iteration:119, F2F_time[s]:0.005941, H2H_time:0.003362, sync_time:0.002579
iteration:120, F2F_time[s]:0.005429, H2H_time:0.002998, sync_time:0.002431
iteration:121, F2F_time[s]:0.005330, H2H_time:0.002815, sync_time:0.002515
iteration:122, F2F_time[s]:0.005261, H2H_time:0.002789, sync_time:0.002472
iteration:123, F2F_time[s]:0.004999, H2H_time:0.002466, sync_time:0.002533
iteration:124, F2F_time[s]:0.005111, H2H_time:0.002498, sync_time:0.002613
iteration:125, F2F_time[s]:0.005141, H2H_time:0.002728, sync_time:0.002413
iteration:126, F2F_time[s]:0.005125, H2H_time:0.002605, sync_time:0.002520
iteration:127, F2F_time[s]:0.005112, H2H_time:0.002602, sync_time:0.002510
iteration:128, F2F_time[s]:0.005269, H2H_time:0.002670, sync_time:0.002600
iteration:129, F2F_time[s]:0.004842, H2H_time:0.002383, sync_time:0.002459
iteration:130, F2F_time[s]:0.005012, H2H_time:0.002424, sync_time:0.002588
iteration:131, F2F_time[s]:0.005123, H2H_time:0.002808, sync_time:0.002315
iteration:132, F2F_time[s]:0.005309, H2H_time:0.002864, sync_time:0.002444
iteration:133, F2F_time[s]:0.005463, H2H_time:0.002928, sync_time:0.002536
iteration:134, F2F_time[s]:0.005672, H2H_time:0.003084, sync_time:0.002588
iteration:135, F2F_time[s]:0.005079, H2H_time:0.002690, sync_time:0.002389
iteration:136, F2F_time[s]:0.005596, H2H_time:0.002999, sync_time:0.002597
iteration:137, F2F_time[s]:0.004796, H2H_time:0.002279, sync_time:0.002517
iteration:138, F2F_time[s]:0.004958, H2H_time:0.002386, sync_time:0.002572
iteration:139, F2F_time[s]:0.005440, H2H_time:0.002933, sync_time:0.002508
iteration:140, F2F_time[s]:0.005131, H2H_time:0.002510, sync_time:0.002621
iteration:141, F2F_time[s]:0.005635, H2H_time:0.003113, sync_time:0.002522
iteration:142, F2F_time[s]:0.005397, H2H_time:0.002804, sync_time:0.002594
iteration:143, F2F_time[s]:0.005269, H2H_time:0.002927, sync_time:0.002342
iteration:144, F2F_time[s]:0.005495, H2H_time:0.002913, sync_time:0.002582
iteration:145, F2F_time[s]:0.005505, H2H_time:0.002909, sync_time:0.002596
iteration:146, F2F_time[s]:0.005036, H2H_time:0.002564, sync_time:0.002472
iteration:147, F2F_time[s]:0.005477, H2H_time:0.002749, sync_time:0.002728
iteration:148, F2F_time[s]:0.005127, H2H_time:0.002565, sync_time:0.002563
iteration:149, F2F_time[s]:0.005462, H2H_time:0.002990, sync_time:0.002471
iteration:150, F2F_time[s]:0.005417, H2H_time:0.002947, sync_time:0.002470
iteration:151, F2F_time[s]:0.005315, H2H_time:0.002749, sync_time:0.002566
iteration:152, F2F_time[s]:0.005468, H2H_time:0.002912, sync_time:0.002556
iteration:153, F2F_time[s]:0.005466, H2H_time:0.002924, sync_time:0.002542
iteration:154, F2F_time[s]:0.004959, H2H_time:0.002580, sync_time:0.002379
iteration:155, F2F_time[s]:0.005421, H2H_time:0.002824, sync_time:0.002598
iteration:156, F2F_time[s]:0.005139, H2H_time:0.002618, sync_time:0.002521
iteration:157, F2F_time[s]:0.004979, H2H_time:0.002470, sync_time:0.002509
iteration:158, F2F_time[s]:0.005114, H2H_time:0.002679, sync_time:0.002435
iteration:159, F2F_time[s]:0.005602, H2H_time:0.003054, sync_time:0.002549
iteration:160, F2F_time[s]:0.005596, H2H_time:0.003086, sync_time:0.002510
iteration:161, F2F_time[s]:0.005142, H2H_time:0.002688, sync_time:0.002454
iteration:162, F2F_time[s]:0.005608, H2H_time:0.003088, sync_time:0.002520
iteration:163, F2F_time[s]:0.005378, H2H_time:0.002841, sync_time:0.002537
iteration:164, F2F_time[s]:0.005289, H2H_time:0.002687, sync_time:0.002602
iteration:165, F2F_time[s]:0.005126, H2H_time:0.002603, sync_time:0.002523
iteration:166, F2F_time[s]:0.004987, H2H_time:0.002457, sync_time:0.002531
iteration:167, F2F_time[s]:0.005009, H2H_time:0.002427, sync_time:0.002582
iteration:168, F2F_time[s]:0.005131, H2H_time:0.002681, sync_time:0.002451
iteration:169, F2F_time[s]:0.004887, H2H_time:0.002368, sync_time:0.002518
iteration:170, F2F_time[s]:0.004734, H2H_time:0.002200, sync_time:0.002534
