alveo4b, bytes:4194304, num_elements:1048576, num_trials:1000
alveo3b, bytes:4194304, num_elements:1048576, num_trials:1000
iteration:0, time[s]:0.004574
iteration:1, time[s]:0.003144
iteration:2, time[s]:0.002953
iteration:3, time[s]:0.002726
iteration:4, time[s]:0.002577
iteration:5, time[s]:0.002597
iteration:6, time[s]:0.002633
iteration:7, time[s]:0.002508
iteration:8, time[s]:0.002488
iteration:9, time[s]:0.002915
iteration:10, time[s]:0.002768
iteration:11, time[s]:0.002563
iteration:12, time[s]:0.002646
iteration:13, time[s]:0.002939
iteration:14, time[s]:0.002778
iteration:15, time[s]:0.002635
iteration:16, time[s]:0.002754
iteration:17, time[s]:0.002743
iteration:18, time[s]:0.002673
iteration:19, time[s]:0.002772
iteration:20, time[s]:0.002765
iteration:21, time[s]:0.002698
iteration:22, time[s]:0.002635
iteration:23, time[s]:0.002735
iteration:24, time[s]:0.002603
iteration:25, time[s]:0.002659
iteration:26, time[s]:0.002683
iteration:27, time[s]:0.003370
iteration:28, time[s]:0.002958
iteration:29, time[s]:0.002732
iteration:30, time[s]:0.002725
iteration:31, time[s]:0.002721
iteration:32, time[s]:0.002548
iteration:33, time[s]:0.002650
iteration:34, time[s]:0.002558
iteration:35, time[s]:0.002814
iteration:36, time[s]:0.002854
iteration:37, time[s]:0.002915
iteration:38, time[s]:0.002661
iteration:39, time[s]:0.002570
iteration:40, time[s]:0.002618
iteration:41, time[s]:0.002676
iteration:42, time[s]:0.002809
iteration:43, time[s]:0.002736
iteration:44, time[s]:0.002545
iteration:45, time[s]:0.002635
iteration:46, time[s]:0.002586
iteration:47, time[s]:0.002621
iteration:48, time[s]:0.002668
iteration:49, time[s]:0.002642
iteration:50, time[s]:0.002787
iteration:51, time[s]:0.002668
iteration:52, time[s]:0.002823
iteration:53, time[s]:0.002891
iteration:54, time[s]:0.002544
iteration:55, time[s]:0.003566
iteration:56, time[s]:0.002777
iteration:57, time[s]:0.003449
iteration:58, time[s]:0.003192
iteration:59, time[s]:0.003293
iteration:60, time[s]:0.002749
iteration:61, time[s]:0.002759
iteration:62, time[s]:0.003214
iteration:63, time[s]:0.003244
iteration:64, time[s]:0.002755
iteration:65, time[s]:0.018904
iteration:66, time[s]:0.003489
iteration:67, time[s]:0.002570
iteration:68, time[s]:0.003487
iteration:69, time[s]:0.002914
iteration:70, time[s]:0.003533
iteration:71, time[s]:0.002731
iteration:72, time[s]:0.002648
iteration:73, time[s]:0.002695
iteration:74, time[s]:0.002732
iteration:75, time[s]:0.002860
iteration:76, time[s]:0.002661
iteration:77, time[s]:0.002627
iteration:78, time[s]:0.002601
iteration:79, time[s]:0.002478
iteration:80, time[s]:0.002547
iteration:81, time[s]:0.002668
iteration:82, time[s]:0.002568
iteration:83, time[s]:0.002833
iteration:84, time[s]:0.002660
iteration:85, time[s]:0.002558
iteration:86, time[s]:0.003238
iteration:87, time[s]:0.002602
iteration:88, time[s]:0.002601
iteration:89, time[s]:0.002710
iteration:90, time[s]:0.002586
iteration:91, time[s]:0.002493
iteration:92, time[s]:0.002648
iteration:93, time[s]:0.002496
iteration:94, time[s]:0.002592
iteration:95, time[s]:0.002413
iteration:96, time[s]:0.002740
iteration:97, time[s]:0.002628
iteration:98, time[s]:0.002626
iteration:99, time[s]:0.002899
iteration:100, time[s]:0.002643
iteration:101, time[s]:0.002663
iteration:102, time[s]:0.003320
iteration:103, time[s]:0.002702
iteration:104, time[s]:0.003322
iteration:105, time[s]:0.002637
iteration:106, time[s]:0.003539
iteration:107, time[s]:0.003514
iteration:108, time[s]:0.002759
iteration:109, time[s]:0.002859
iteration:110, time[s]:0.002708
iteration:111, time[s]:0.002628
iteration:112, time[s]:0.002788
iteration:113, time[s]:0.002721
iteration:114, time[s]:0.002548
iteration:115, time[s]:0.002680
iteration:116, time[s]:0.002875
iteration:117, time[s]:0.002546
iteration:118, time[s]:0.002587
iteration:119, time[s]:0.002705
iteration:120, time[s]:0.003338
iteration:121, time[s]:0.002738
iteration:122, time[s]:0.002689
iteration:123, time[s]:0.002803
iteration:124, time[s]:0.002621
iteration:125, time[s]:0.002574
iteration:126, time[s]:0.002609
iteration:127, time[s]:0.002514
iteration:128, time[s]:0.002627
iteration:129, time[s]:0.002590
iteration:130, time[s]:0.002813
iteration:131, time[s]:0.002690
iteration:132, time[s]:0.002506
iteration:133, time[s]:0.002560
iteration:134, time[s]:0.002629
iteration:135, time[s]:0.002728
iteration:136, time[s]:0.002724
iteration:137, time[s]:0.002801
iteration:138, time[s]:0.002627
iteration:139, time[s]:0.002783
iteration:140, time[s]:0.003644
iteration:141, time[s]:0.003025
iteration:142, time[s]:0.003225
iteration:143, time[s]:0.002802
iteration:144, time[s]:0.003704
iteration:145, time[s]:0.003746
iteration:146, time[s]:0.003621
iteration:147, time[s]:0.003460
iteration:148, time[s]:0.002706
iteration:149, time[s]:0.003517
iteration:150, time[s]:0.002993
iteration:151, time[s]:0.002607
iteration:152, time[s]:0.002520
iteration:153, time[s]:0.003199
iteration:154, time[s]:0.002611
iteration:155, time[s]:0.002510
iteration:156, time[s]:0.002542
iteration:157, time[s]:0.003358
iteration:158, time[s]:0.002694
iteration:159, time[s]:0.003435
iteration:160, time[s]:0.002563
iteration:161, time[s]:0.002647
iteration:162, time[s]:0.003168
iteration:163, time[s]:0.002640
iteration:164, time[s]:0.002795
iteration:165, time[s]:0.002567
iteration:166, time[s]:0.002585
iteration:167, time[s]:0.002708
iteration:168, time[s]:0.015399
iteration:169, time[s]:0.002974
iteration:170, time[s]:0.003052
iteration:171, time[s]:0.002669
iteration:172, time[s]:0.002672
iteration:173, time[s]:0.002747
iteration:174, time[s]:0.002690
iteration:175, time[s]:0.002573
iteration:176, time[s]:0.002689
iteration:177, time[s]:0.002857
iteration:178, time[s]:0.002778
iteration:179, time[s]:0.002554
iteration:180, time[s]:0.002747
iteration:181, time[s]:0.003329
iteration:182, time[s]:0.002619
iteration:183, time[s]:0.003067
iteration:184, time[s]:0.002757
iteration:185, time[s]:0.003562
iteration:186, time[s]:0.003657
iteration:187, time[s]:0.003404
iteration:188, time[s]:0.002613
iteration:189, time[s]:0.002819
iteration:190, time[s]:0.002915
iteration:191, time[s]:0.002788
iteration:192, time[s]:0.002629
iteration:193, time[s]:0.002757
iteration:194, time[s]:0.002712
iteration:195, time[s]:0.002647
iteration:196, time[s]:0.002570
iteration:197, time[s]:0.002663
iteration:198, time[s]:0.002782
iteration:199, time[s]:0.002636
iteration:200, time[s]:0.003407
iteration:201, time[s]:0.003146
iteration:202, time[s]:0.002931
iteration:203, time[s]:0.002833
iteration:204, time[s]:0.003598
iteration:205, time[s]:0.003608
iteration:206, time[s]:0.002974
iteration:207, time[s]:0.003262
iteration:208, time[s]:0.002935
iteration:209, time[s]:0.002844
iteration:210, time[s]:0.002808
iteration:211, time[s]:0.002842
iteration:212, time[s]:0.003444
iteration:213, time[s]:0.003331
iteration:214, time[s]:0.002697
iteration:215, time[s]:0.002688
iteration:216, time[s]:0.003667
iteration:217, time[s]:0.002925
iteration:218, time[s]:0.003681
iteration:219, time[s]:0.003199
iteration:220, time[s]:0.003025
iteration:221, time[s]:0.002937
iteration:222, time[s]:0.002749
iteration:223, time[s]:0.003052
iteration:224, time[s]:0.002688
iteration:225, time[s]:0.002714
iteration:226, time[s]:0.003514
iteration:227, time[s]:0.003700
iteration:228, time[s]:0.002599
iteration:229, time[s]:0.003439
iteration:230, time[s]:0.002678
iteration:231, time[s]:0.002613
iteration:232, time[s]:0.002567
iteration:233, time[s]:0.002529
iteration:234, time[s]:0.002538
iteration:235, time[s]:0.002641
iteration:236, time[s]:0.002679
iteration:237, time[s]:0.002534
iteration:238, time[s]:0.002809
iteration:239, time[s]:0.002666
iteration:240, time[s]:0.002476
iteration:241, time[s]:0.002623
iteration:242, time[s]:0.002483
iteration:243, time[s]:0.002677
iteration:244, time[s]:0.002781
iteration:245, time[s]:0.002965
iteration:246, time[s]:0.003294
iteration:247, time[s]:0.003167
iteration:248, time[s]:0.003656
iteration:249, time[s]:0.002729
iteration:250, time[s]:0.002611
iteration:251, time[s]:0.003469
iteration:252, time[s]:0.002667
iteration:253, time[s]:0.002573
iteration:254, time[s]:0.003424
iteration:255, time[s]:0.002820
iteration:256, time[s]:0.002697
iteration:257, time[s]:0.003211
iteration:258, time[s]:0.002643
iteration:259, time[s]:0.003351
iteration:260, time[s]:0.002688
iteration:261, time[s]:0.002569
iteration:262, time[s]:0.002636
