XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo1a
alveo4b
alveo4c
alveo3c
alveo3b
alveo2b
alveo2a
alveo4b, device on u280. Finished loading bitstream
alveo4b, bytes:33554432, num_elements:8388608, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:33554432, num_elements:8388608, num_trials:200
alveo3c, device on u280. Finished loading bitstream
alveo3c, bytes:33554432, num_elements:8388608, num_trials:200
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:33554432, num_elements:8388608, num_trials:200
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:33554432, num_elements:8388608, num_trials:200
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:33554432, num_elements:8388608, num_trials:200
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:33554432, num_elements:8388608, num_trials:200
Start All-reduce test:
iteration:0, F2F_time[s]:0.110594, H2H_time:0.097467, sync_time:0.013126
iteration:1, F2F_time[s]:0.100760, H2H_time:0.087619, sync_time:0.013140
iteration:2, F2F_time[s]:0.116453, H2H_time:0.103269, sync_time:0.013185
iteration:3, F2F_time[s]:0.102909, H2H_time:0.089831, sync_time:0.013077
iteration:4, F2F_time[s]:0.103042, H2H_time:0.089875, sync_time:0.013168
iteration:5, F2F_time[s]:0.102840, H2H_time:0.089699, sync_time:0.013141
iteration:6, F2F_time[s]:0.102933, H2H_time:0.089777, sync_time:0.013156
iteration:7, F2F_time[s]:0.098994, H2H_time:0.085844, sync_time:0.013150
iteration:8, F2F_time[s]:0.100226, H2H_time:0.087176, sync_time:0.013051
iteration:9, F2F_time[s]:0.100507, H2H_time:0.087360, sync_time:0.013147
iteration:10, F2F_time[s]:0.104746, H2H_time:0.091594, sync_time:0.013152
iteration:11, F2F_time[s]:0.105594, H2H_time:0.092487, sync_time:0.013107
iteration:12, F2F_time[s]:0.104025, H2H_time:0.090885, sync_time:0.013140
iteration:13, F2F_time[s]:0.104479, H2H_time:0.091376, sync_time:0.013104
iteration:14, F2F_time[s]:0.103418, H2H_time:0.090300, sync_time:0.013118
iteration:15, F2F_time[s]:0.106138, H2H_time:0.093014, sync_time:0.013124
iteration:16, F2F_time[s]:0.105960, H2H_time:0.092867, sync_time:0.013093
iteration:17, F2F_time[s]:0.105907, H2H_time:0.092797, sync_time:0.013110
iteration:18, F2F_time[s]:0.106725, H2H_time:0.093646, sync_time:0.013078
iteration:19, F2F_time[s]:0.107530, H2H_time:0.094436, sync_time:0.013093
iteration:20, F2F_time[s]:0.104659, H2H_time:0.091533, sync_time:0.013126
iteration:21, F2F_time[s]:0.106088, H2H_time:0.093044, sync_time:0.013044
iteration:22, F2F_time[s]:0.104643, H2H_time:0.091516, sync_time:0.013127
iteration:23, F2F_time[s]:0.105259, H2H_time:0.092113, sync_time:0.013146
iteration:24, F2F_time[s]:0.106476, H2H_time:0.093327, sync_time:0.013148
iteration:25, F2F_time[s]:0.105396, H2H_time:0.092224, sync_time:0.013172
iteration:26, F2F_time[s]:0.103353, H2H_time:0.090204, sync_time:0.013149
iteration:27, F2F_time[s]:0.104668, H2H_time:0.091461, sync_time:0.013207
iteration:28, F2F_time[s]:0.104189, H2H_time:0.091140, sync_time:0.013049
iteration:29, F2F_time[s]:0.104819, H2H_time:0.091661, sync_time:0.013158
iteration:30, F2F_time[s]:0.106331, H2H_time:0.093254, sync_time:0.013077
iteration:31, F2F_time[s]:0.106156, H2H_time:0.093002, sync_time:0.013154
iteration:32, F2F_time[s]:0.105719, H2H_time:0.092802, sync_time:0.012917
iteration:33, F2F_time[s]:0.101459, H2H_time:0.088029, sync_time:0.013430
iteration:34, F2F_time[s]:0.103633, H2H_time:0.090452, sync_time:0.013180
iteration:35, F2F_time[s]:0.105335, H2H_time:0.092187, sync_time:0.013148
iteration:36, F2F_time[s]:0.103877, H2H_time:0.090792, sync_time:0.013086
iteration:37, F2F_time[s]:0.104254, H2H_time:0.091116, sync_time:0.013138
iteration:38, F2F_time[s]:0.105059, H2H_time:0.091913, sync_time:0.013146
iteration:39, F2F_time[s]:0.105821, H2H_time:0.092691, sync_time:0.013130
iteration:40, F2F_time[s]:0.109493, H2H_time:0.096404, sync_time:0.013089
iteration:41, F2F_time[s]:0.104611, H2H_time:0.091492, sync_time:0.013120
iteration:42, F2F_time[s]:0.104500, H2H_time:0.091433, sync_time:0.013066
iteration:43, F2F_time[s]:0.106123, H2H_time:0.092983, sync_time:0.013139
iteration:44, F2F_time[s]:0.106621, H2H_time:0.093455, sync_time:0.013166
iteration:45, F2F_time[s]:0.108963, H2H_time:0.095891, sync_time:0.013072
iteration:46, F2F_time[s]:0.107101, H2H_time:0.093967, sync_time:0.013134
iteration:47, F2F_time[s]:0.107245, H2H_time:0.093918, sync_time:0.013326
iteration:48, F2F_time[s]:0.107998, H2H_time:0.094817, sync_time:0.013181
iteration:49, F2F_time[s]:0.107322, H2H_time:0.094168, sync_time:0.013154
iteration:50, F2F_time[s]:0.105739, H2H_time:0.092567, sync_time:0.013172
iteration:51, F2F_time[s]:0.107582, H2H_time:0.094446, sync_time:0.013136
iteration:52, F2F_time[s]:0.105520, H2H_time:0.092409, sync_time:0.013111
iteration:53, F2F_time[s]:0.105083, H2H_time:0.091932, sync_time:0.013151
iteration:54, F2F_time[s]:0.104266, H2H_time:0.091185, sync_time:0.013082
iteration:55, F2F_time[s]:0.103544, H2H_time:0.090404, sync_time:0.013140
iteration:56, F2F_time[s]:0.103717, H2H_time:0.090643, sync_time:0.013074
