XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo2a
alveo3b
alveo1a
alveo4c
alveo2b
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:2097152, num_elements:524288, num_trials:200
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:2097152, num_elements:524288, num_trials:200
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:2097152, num_elements:524288, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:2097152, num_elements:524288, num_trials:200
Start All-reduce test:
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:2097152, num_elements:524288, num_trials:200
iteration:0, F2F_time[s]:0.011854, H2H_time:0.010266, sync_time:0.001588
iteration:1, F2F_time[s]:0.008288, H2H_time:0.006840, sync_time:0.001448
iteration:2, F2F_time[s]:0.007323, H2H_time:0.005890, sync_time:0.001434
iteration:3, F2F_time[s]:0.006742, H2H_time:0.005371, sync_time:0.001371
iteration:4, F2F_time[s]:0.007220, H2H_time:0.005750, sync_time:0.001470
iteration:5, F2F_time[s]:0.006886, H2H_time:0.005378, sync_time:0.001508
iteration:6, F2F_time[s]:0.007078, H2H_time:0.005526, sync_time:0.001551
iteration:7, F2F_time[s]:0.006657, H2H_time:0.005183, sync_time:0.001474
iteration:8, F2F_time[s]:0.006289, H2H_time:0.004793, sync_time:0.001497
iteration:9, F2F_time[s]:0.005830, H2H_time:0.004390, sync_time:0.001440
iteration:10, F2F_time[s]:0.006204, H2H_time:0.004705, sync_time:0.001499
iteration:11, F2F_time[s]:0.006066, H2H_time:0.004672, sync_time:0.001394
iteration:12, F2F_time[s]:0.005468, H2H_time:0.004119, sync_time:0.001349
iteration:13, F2F_time[s]:0.005849, H2H_time:0.004399, sync_time:0.001450
iteration:14, F2F_time[s]:0.005911, H2H_time:0.004391, sync_time:0.001519
iteration:15, F2F_time[s]:0.005855, H2H_time:0.004356, sync_time:0.001499
iteration:16, F2F_time[s]:0.005883, H2H_time:0.004435, sync_time:0.001447
iteration:17, F2F_time[s]:0.006092, H2H_time:0.004592, sync_time:0.001500
iteration:18, F2F_time[s]:0.005919, H2H_time:0.004504, sync_time:0.001414
iteration:19, F2F_time[s]:0.006476, H2H_time:0.004996, sync_time:0.001480
iteration:20, F2F_time[s]:0.005802, H2H_time:0.004353, sync_time:0.001449
iteration:21, F2F_time[s]:0.006377, H2H_time:0.004867, sync_time:0.001510
iteration:22, F2F_time[s]:0.005944, H2H_time:0.004379, sync_time:0.001565
iteration:23, F2F_time[s]:0.006122, H2H_time:0.004641, sync_time:0.001482
iteration:24, F2F_time[s]:0.006026, H2H_time:0.004541, sync_time:0.001486
iteration:25, F2F_time[s]:0.006412, H2H_time:0.004931, sync_time:0.001481
iteration:26, F2F_time[s]:0.006003, H2H_time:0.004487, sync_time:0.001516
iteration:27, F2F_time[s]:0.006248, H2H_time:0.004742, sync_time:0.001506
iteration:28, F2F_time[s]:0.005987, H2H_time:0.004467, sync_time:0.001520
iteration:29, F2F_time[s]:0.005896, H2H_time:0.004396, sync_time:0.001500
iteration:30, F2F_time[s]:0.005999, H2H_time:0.004517, sync_time:0.001481
iteration:31, F2F_time[s]:0.006359, H2H_time:0.004858, sync_time:0.001501
iteration:32, F2F_time[s]:0.006321, H2H_time:0.004860, sync_time:0.001461
iteration:33, F2F_time[s]:0.005966, H2H_time:0.004502, sync_time:0.001464
iteration:34, F2F_time[s]:0.006174, H2H_time:0.004702, sync_time:0.001471
iteration:35, F2F_time[s]:0.006043, H2H_time:0.004586, sync_time:0.001457
iteration:36, F2F_time[s]:0.006053, H2H_time:0.004619, sync_time:0.001434
iteration:37, F2F_time[s]:0.005854, H2H_time:0.004392, sync_time:0.001462
iteration:38, F2F_time[s]:0.006265, H2H_time:0.004791, sync_time:0.001474
iteration:39, F2F_time[s]:0.005861, H2H_time:0.004469, sync_time:0.001392
iteration:40, F2F_time[s]:0.006164, H2H_time:0.004682, sync_time:0.001482
iteration:41, F2F_time[s]:0.005983, H2H_time:0.004566, sync_time:0.001417
iteration:42, F2F_time[s]:0.006239, H2H_time:0.004761, sync_time:0.001478
iteration:43, F2F_time[s]:0.006143, H2H_time:0.004685, sync_time:0.001458
iteration:44, F2F_time[s]:0.005864, H2H_time:0.004460, sync_time:0.001404
