experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,731.0,11.47552393980848
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,402.0,20.86718407960199
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,442.0,18.97875113122172
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,471.0,17.81020806794055
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,376.0,22.31012765957447
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,362.0,23.172950276243093
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,397.0,21.129994962216625
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,409.0,20.51004400977995
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,402.0,20.86718407960199
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,405.0,20.712612345679013
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,400.0,20.97152
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,417.0,20.116565947242208
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,399.0,21.024080200501253
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,392.0,21.399510204081633
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,398.0,21.076904522613066
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,400.0,20.97152
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,388.0,21.620123711340206
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,390.0,21.50925128205128
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,403.0,20.815404466501242
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,377.0,22.250949602122017
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,404.0,20.763881188118813
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,410.0,20.46001951219512
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,414.0,20.262338164251208
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,428.0,19.59955140186916
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,384.0,21.845333333333333
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,395.0,21.236982278481012
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,397.0,21.129994962216625
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,356.0,23.56350561797753
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,399.0,21.024080200501253
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,444.0,18.893261261261262
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,431.0,19.463127610208815
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,424.0,19.78445283018868
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,373.0,22.489565683646113
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,335.0,25.040620895522387
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,360.0,23.30168888888889
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,334.0,25.115592814371258
converted from log,OpenMPI,2,0,0,1024,0,Send/recv,0,0,341.0,24.600023460410558
