XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo2a
alveo1a
alveo4c
alveo2b
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:4194304, num_elements:1048576, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:4194304, num_elements:1048576, num_trials:200
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:4194304, num_elements:1048576, num_trials:200
Start Gather test:
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:4194304, num_elements:1048576, num_trials:200
iteration:0, F2F_time[s]:0.005229, H2H_time:0.003466, sync_time:0.001763
iteration:1, F2F_time[s]:0.003904, H2H_time:0.002126, sync_time:0.001778
iteration:2, F2F_time[s]:0.003842, H2H_time:0.001952, sync_time:0.001889
iteration:3, F2F_time[s]:0.003591, H2H_time:0.001874, sync_time:0.001716
iteration:4, F2F_time[s]:0.003581, H2H_time:0.001806, sync_time:0.001775
iteration:5, F2F_time[s]:0.003597, H2H_time:0.001800, sync_time:0.001796
iteration:6, F2F_time[s]:0.003517, H2H_time:0.001745, sync_time:0.001773
iteration:7, F2F_time[s]:0.003224, H2H_time:0.001488, sync_time:0.001736
iteration:8, F2F_time[s]:0.003596, H2H_time:0.001800, sync_time:0.001796
iteration:9, F2F_time[s]:0.003361, H2H_time:0.001544, sync_time:0.001817
iteration:10, F2F_time[s]:0.003230, H2H_time:0.001484, sync_time:0.001746
iteration:11, F2F_time[s]:0.003406, H2H_time:0.001527, sync_time:0.001880
iteration:12, F2F_time[s]:0.003441, H2H_time:0.001547, sync_time:0.001894
iteration:13, F2F_time[s]:0.003195, H2H_time:0.001491, sync_time:0.001704
iteration:14, F2F_time[s]:0.003610, H2H_time:0.001717, sync_time:0.001893
iteration:15, F2F_time[s]:0.003348, H2H_time:0.001625, sync_time:0.001723
iteration:16, F2F_time[s]:0.003494, H2H_time:0.001753, sync_time:0.001741
iteration:17, F2F_time[s]:0.003101, H2H_time:0.001391, sync_time:0.001710
iteration:18, F2F_time[s]:0.003351, H2H_time:0.001539, sync_time:0.001812
iteration:19, F2F_time[s]:0.003309, H2H_time:0.001584, sync_time:0.001725
iteration:20, F2F_time[s]:0.003176, H2H_time:0.001443, sync_time:0.001733
iteration:21, F2F_time[s]:0.003231, H2H_time:0.001504, sync_time:0.001727
iteration:22, F2F_time[s]:0.003363, H2H_time:0.001594, sync_time:0.001769
iteration:23, F2F_time[s]:0.003325, H2H_time:0.001578, sync_time:0.001748
iteration:24, F2F_time[s]:0.003219, H2H_time:0.001544, sync_time:0.001675
iteration:25, F2F_time[s]:0.003542, H2H_time:0.001642, sync_time:0.001900
iteration:26, F2F_time[s]:0.003208, H2H_time:0.001453, sync_time:0.001755
iteration:27, F2F_time[s]:0.003054, H2H_time:0.001407, sync_time:0.001647
iteration:28, F2F_time[s]:0.003271, H2H_time:0.001363, sync_time:0.001908
iteration:29, F2F_time[s]:0.003404, H2H_time:0.001666, sync_time:0.001737
iteration:30, F2F_time[s]:0.003193, H2H_time:0.001485, sync_time:0.001708
iteration:31, F2F_time[s]:0.003483, H2H_time:0.001618, sync_time:0.001865
iteration:32, F2F_time[s]:0.003319, H2H_time:0.001522, sync_time:0.001797
iteration:33, F2F_time[s]:0.003303, H2H_time:0.001571, sync_time:0.001733
iteration:34, F2F_time[s]:0.003332, H2H_time:0.001580, sync_time:0.001752
iteration:35, F2F_time[s]:0.003069, H2H_time:0.001326, sync_time:0.001744
iteration:36, F2F_time[s]:0.003147, H2H_time:0.001394, sync_time:0.001754
iteration:37, F2F_time[s]:0.003251, H2H_time:0.001419, sync_time:0.001833
iteration:38, F2F_time[s]:0.003273, H2H_time:0.001521, sync_time:0.001753
iteration:39, F2F_time[s]:0.003366, H2H_time:0.001566, sync_time:0.001800
iteration:40, F2F_time[s]:0.003230, H2H_time:0.001433, sync_time:0.001797
iteration:41, F2F_time[s]:0.003205, H2H_time:0.001458, sync_time:0.001747
iteration:42, F2F_time[s]:0.003175, H2H_time:0.001426, sync_time:0.001749
iteration:43, F2F_time[s]:0.003458, H2H_time:0.001595, sync_time:0.001862
iteration:44, F2F_time[s]:0.003402, H2H_time:0.001555, sync_time:0.001847
iteration:45, F2F_time[s]:0.003182, H2H_time:0.001450, sync_time:0.001732
iteration:46, F2F_time[s]:0.003233, H2H_time:0.001509, sync_time:0.001724
iteration:47, F2F_time[s]:0.003114, H2H_time:0.001427, sync_time:0.001687
iteration:48, F2F_time[s]:0.003189, H2H_time:0.001443, sync_time:0.001746
iteration:49, F2F_time[s]:0.003120, H2H_time:0.001367, sync_time:0.001753
iteration:50, F2F_time[s]:0.003292, H2H_time:0.001550, sync_time:0.001742
iteration:51, F2F_time[s]:0.003316, H2H_time:0.001582, sync_time:0.001733
iteration:52, F2F_time[s]:0.003589, H2H_time:0.001680, sync_time:0.001909
iteration:53, F2F_time[s]:0.003429, H2H_time:0.001626, sync_time:0.001803
iteration:54, F2F_time[s]:0.003073, H2H_time:0.001338, sync_time:0.001735
iteration:55, F2F_time[s]:0.003488, H2H_time:0.001628, sync_time:0.001860
iteration:56, F2F_time[s]:0.003318, H2H_time:0.001541, sync_time:0.001778
iteration:57, F2F_time[s]:0.003197, H2H_time:0.001499, sync_time:0.001698
iteration:58, F2F_time[s]:0.003489, H2H_time:0.001649, sync_time:0.001841
iteration:59, F2F_time[s]:0.003171, H2H_time:0.001420, sync_time:0.001751
iteration:60, F2F_time[s]:0.003081, H2H_time:0.001339, sync_time:0.001742
iteration:61, F2F_time[s]:0.003589, H2H_time:0.001721, sync_time:0.001867
iteration:62, F2F_time[s]:0.003434, H2H_time:0.001490, sync_time:0.001944
iteration:63, F2F_time[s]:0.003004, H2H_time:0.001351, sync_time:0.001653
iteration:64, F2F_time[s]:0.003479, H2H_time:0.001618, sync_time:0.001862
iteration:65, F2F_time[s]:0.003332, H2H_time:0.001371, sync_time:0.001961
iteration:66, F2F_time[s]:0.003314, H2H_time:0.001601, sync_time:0.001712
iteration:67, F2F_time[s]:0.003425, H2H_time:0.001540, sync_time:0.001885
iteration:68, F2F_time[s]:0.003234, H2H_time:0.001466, sync_time:0.001768
iteration:69, F2F_time[s]:0.003371, H2H_time:0.001549, sync_time:0.001822
iteration:70, F2F_time[s]:0.003341, H2H_time:0.001440, sync_time:0.001901
iteration:71, F2F_time[s]:0.003161, H2H_time:0.001476, sync_time:0.001685
iteration:72, F2F_time[s]:0.003171, H2H_time:0.001421, sync_time:0.001750
iteration:73, F2F_time[s]:0.003236, H2H_time:0.001490, sync_time:0.001746
iteration:74, F2F_time[s]:0.003282, H2H_time:0.001529, sync_time:0.001753
iteration:75, F2F_time[s]:0.003290, H2H_time:0.001389, sync_time:0.001901
iteration:76, F2F_time[s]:0.003221, H2H_time:0.001388, sync_time:0.001834
iteration:77, F2F_time[s]:0.003361, H2H_time:0.001474, sync_time:0.001887
iteration:78, F2F_time[s]:0.003568, H2H_time:0.001659, sync_time:0.001909
iteration:79, F2F_time[s]:0.003385, H2H_time:0.001571, sync_time:0.001814
iteration:80, F2F_time[s]:0.003333, H2H_time:0.001545, sync_time:0.001788
iteration:81, F2F_time[s]:0.003217, H2H_time:0.001460, sync_time:0.001757
iteration:82, F2F_time[s]:0.003410, H2H_time:0.001583, sync_time:0.001827
iteration:83, F2F_time[s]:0.003670, H2H_time:0.001803, sync_time:0.001868
iteration:84, F2F_time[s]:0.003160, H2H_time:0.001424, sync_time:0.001736
iteration:85, F2F_time[s]:0.003436, H2H_time:0.001511, sync_time:0.001925
iteration:86, F2F_time[s]:0.003523, H2H_time:0.001659, sync_time:0.001865
iteration:87, F2F_time[s]:0.003682, H2H_time:0.001781, sync_time:0.001902
