XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo3b
alveo4c
alveo1a
alveo2a
alveo2b
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:524288, num_elements:131072, num_trials:200
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:524288, num_elements:131072, num_trials:200
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:524288, num_elements:131072, num_trials:200
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:524288, num_elements:131072, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:524288, num_elements:131072, num_trials:200
Start Gather test:
iteration:0, F2F_time[s]:0.001921, H2H_time:0.001197, sync_time:0.000724
iteration:1, F2F_time[s]:0.001053, H2H_time:0.000519, sync_time:0.000534
iteration:2, F2F_time[s]:0.001106, H2H_time:0.000548, sync_time:0.000557
iteration:3, F2F_time[s]:0.001083, H2H_time:0.000494, sync_time:0.000589
iteration:4, F2F_time[s]:0.001104, H2H_time:0.000530, sync_time:0.000574
iteration:5, F2F_time[s]:0.001148, H2H_time:0.000500, sync_time:0.000648
iteration:6, F2F_time[s]:0.001187, H2H_time:0.000530, sync_time:0.000657
iteration:7, F2F_time[s]:0.001281, H2H_time:0.000520, sync_time:0.000761
iteration:8, F2F_time[s]:0.001149, H2H_time:0.000539, sync_time:0.000610
iteration:9, F2F_time[s]:0.001073, H2H_time:0.000525, sync_time:0.000548
iteration:10, F2F_time[s]:0.001187, H2H_time:0.000540, sync_time:0.000647
iteration:11, F2F_time[s]:0.001146, H2H_time:0.000520, sync_time:0.000627
iteration:12, F2F_time[s]:0.001073, H2H_time:0.000524, sync_time:0.000549
iteration:13, F2F_time[s]:0.001088, H2H_time:0.000484, sync_time:0.000605
iteration:14, F2F_time[s]:0.001058, H2H_time:0.000520, sync_time:0.000538
iteration:15, F2F_time[s]:0.000912, H2H_time:0.000436, sync_time:0.000476
iteration:16, F2F_time[s]:0.001086, H2H_time:0.000503, sync_time:0.000583
iteration:17, F2F_time[s]:0.001100, H2H_time:0.000466, sync_time:0.000635
iteration:18, F2F_time[s]:0.001095, H2H_time:0.000512, sync_time:0.000583
iteration:19, F2F_time[s]:0.001016, H2H_time:0.000483, sync_time:0.000533
iteration:20, F2F_time[s]:0.001009, H2H_time:0.000484, sync_time:0.000525
iteration:21, F2F_time[s]:0.001120, H2H_time:0.000499, sync_time:0.000621
iteration:22, F2F_time[s]:0.001089, H2H_time:0.000480, sync_time:0.000609
iteration:23, F2F_time[s]:0.001088, H2H_time:0.000508, sync_time:0.000580
iteration:24, F2F_time[s]:0.001201, H2H_time:0.000532, sync_time:0.000668
iteration:25, F2F_time[s]:0.001157, H2H_time:0.000486, sync_time:0.000670
iteration:26, F2F_time[s]:0.001103, H2H_time:0.000488, sync_time:0.000615
iteration:27, F2F_time[s]:0.001081, H2H_time:0.000523, sync_time:0.000558
iteration:28, F2F_time[s]:0.001202, H2H_time:0.000562, sync_time:0.000640
iteration:29, F2F_time[s]:0.001135, H2H_time:0.000567, sync_time:0.000567
iteration:30, F2F_time[s]:0.001111, H2H_time:0.000533, sync_time:0.000578
iteration:31, F2F_time[s]:0.001079, H2H_time:0.000486, sync_time:0.000593
iteration:32, F2F_time[s]:0.001073, H2H_time:0.000479, sync_time:0.000594
iteration:33, F2F_time[s]:0.000994, H2H_time:0.000450, sync_time:0.000544
iteration:34, F2F_time[s]:0.001015, H2H_time:0.000502, sync_time:0.000513
iteration:35, F2F_time[s]:0.001027, H2H_time:0.000447, sync_time:0.000580
iteration:36, F2F_time[s]:0.001001, H2H_time:0.000515, sync_time:0.000486
iteration:37, F2F_time[s]:0.001010, H2H_time:0.000453, sync_time:0.000558
iteration:38, F2F_time[s]:0.001061, H2H_time:0.000481, sync_time:0.000581
iteration:39, F2F_time[s]:0.001088, H2H_time:0.000489, sync_time:0.000599
iteration:40, F2F_time[s]:0.001089, H2H_time:0.000469, sync_time:0.000620
iteration:41, F2F_time[s]:0.001101, H2H_time:0.000481, sync_time:0.000620
iteration:42, F2F_time[s]:0.001037, H2H_time:0.000481, sync_time:0.000556
iteration:43, F2F_time[s]:0.001077, H2H_time:0.000493, sync_time:0.000584
iteration:44, F2F_time[s]:0.001051, H2H_time:0.000464, sync_time:0.000587
iteration:45, F2F_time[s]:0.000963, H2H_time:0.000448, sync_time:0.000515
