XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo3b
alveo4b
alveo3c
alveo4c
alveo2b
alveo1a
alveo2a
alveo1b
alveo3c, device on u280. Finished loading bitstream
alveo3c, bytes:2097152, num_elements:524288, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:2097152, num_elements:524288, num_trials:200
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:2097152, num_elements:524288, num_trials:200
Start Gather test:
alveo4b, device on u280. Finished loading bitstream
alveo4b, bytes:2097152, num_elements:524288, num_trials:200
alveo3b, device on u280. Finished loading bitstream
alveo3b, bytes:2097152, num_elements:524288, num_trials:200
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:2097152, num_elements:524288, num_trials:200
alveo2b, device on u250. Finished loading bitstream
alveo2b, bytes:2097152, num_elements:524288, num_trials:200
alveo1b, device on u250. Finished loading bitstream
alveo1b, bytes:2097152, num_elements:524288, num_trials:200
iteration:0, F2F_time[s]:0.006976, H2H_time:0.002187, sync_time:0.004790
iteration:1, F2F_time[s]:0.002768, H2H_time:0.001398, sync_time:0.001371
iteration:2, F2F_time[s]:0.002063, H2H_time:0.000882, sync_time:0.001181
iteration:3, F2F_time[s]:0.002121, H2H_time:0.000999, sync_time:0.001122
iteration:4, F2F_time[s]:0.001874, H2H_time:0.000905, sync_time:0.000968
iteration:5, F2F_time[s]:0.001926, H2H_time:0.000897, sync_time:0.001029
iteration:6, F2F_time[s]:0.001841, H2H_time:0.000844, sync_time:0.000997
iteration:7, F2F_time[s]:0.001881, H2H_time:0.000775, sync_time:0.001106
iteration:8, F2F_time[s]:0.001956, H2H_time:0.000819, sync_time:0.001137
iteration:9, F2F_time[s]:0.001711, H2H_time:0.000742, sync_time:0.000970
iteration:10, F2F_time[s]:0.001804, H2H_time:0.000761, sync_time:0.001043
iteration:11, F2F_time[s]:0.001821, H2H_time:0.000771, sync_time:0.001049
iteration:12, F2F_time[s]:0.001831, H2H_time:0.000727, sync_time:0.001104
iteration:13, F2F_time[s]:0.001852, H2H_time:0.000781, sync_time:0.001071
iteration:14, F2F_time[s]:0.001874, H2H_time:0.000769, sync_time:0.001106
iteration:15, F2F_time[s]:0.001797, H2H_time:0.000813, sync_time:0.000984
iteration:16, F2F_time[s]:0.001875, H2H_time:0.000839, sync_time:0.001036
iteration:17, F2F_time[s]:0.001785, H2H_time:0.000812, sync_time:0.000974
iteration:18, F2F_time[s]:0.001828, H2H_time:0.000716, sync_time:0.001112
iteration:19, F2F_time[s]:0.001932, H2H_time:0.000820, sync_time:0.001112
iteration:20, F2F_time[s]:0.001752, H2H_time:0.000741, sync_time:0.001011
iteration:21, F2F_time[s]:0.001793, H2H_time:0.000745, sync_time:0.001048
iteration:22, F2F_time[s]:0.001733, H2H_time:0.000728, sync_time:0.001005
iteration:23, F2F_time[s]:0.001832, H2H_time:0.000793, sync_time:0.001039
iteration:24, F2F_time[s]:0.001836, H2H_time:0.000749, sync_time:0.001087
iteration:25, F2F_time[s]:0.001936, H2H_time:0.000808, sync_time:0.001128
iteration:26, F2F_time[s]:0.001841, H2H_time:0.000754, sync_time:0.001086
iteration:27, F2F_time[s]:0.001900, H2H_time:0.000803, sync_time:0.001097
iteration:28, F2F_time[s]:0.001589, H2H_time:0.000615, sync_time:0.000975
iteration:29, F2F_time[s]:0.001734, H2H_time:0.000806, sync_time:0.000928
iteration:30, F2F_time[s]:0.001773, H2H_time:0.000799, sync_time:0.000974
iteration:31, F2F_time[s]:0.001979, H2H_time:0.000868, sync_time:0.001111
iteration:32, F2F_time[s]:0.001783, H2H_time:0.000745, sync_time:0.001038
iteration:33, F2F_time[s]:0.001787, H2H_time:0.000798, sync_time:0.000989
iteration:34, F2F_time[s]:0.001852, H2H_time:0.000759, sync_time:0.001094
iteration:35, F2F_time[s]:0.001826, H2H_time:0.000724, sync_time:0.001102
iteration:36, F2F_time[s]:0.001804, H2H_time:0.000721, sync_time:0.001083
iteration:37, F2F_time[s]:0.002105, H2H_time:0.000929, sync_time:0.001175
iteration:38, F2F_time[s]:0.001919, H2H_time:0.000718, sync_time:0.001200
iteration:39, F2F_time[s]:0.002041, H2H_time:0.000738, sync_time:0.001303
iteration:40, F2F_time[s]:0.002007, H2H_time:0.000700, sync_time:0.001308
iteration:41, F2F_time[s]:0.001962, H2H_time:0.000753, sync_time:0.001209
iteration:42, F2F_time[s]:0.001904, H2H_time:0.000805, sync_time:0.001098
iteration:43, F2F_time[s]:0.001785, H2H_time:0.000711, sync_time:0.001075
iteration:44, F2F_time[s]:0.001912, H2H_time:0.000817, sync_time:0.001095
iteration:45, F2F_time[s]:0.001840, H2H_time:0.000728, sync_time:0.001112
iteration:46, F2F_time[s]:0.001790, H2H_time:0.000866, sync_time:0.000925
iteration:47, F2F_time[s]:0.001757, H2H_time:0.000712, sync_time:0.001045
iteration:48, F2F_time[s]:0.001803, H2H_time:0.000743, sync_time:0.001060
iteration:49, F2F_time[s]:0.001914, H2H_time:0.000797, sync_time:0.001117
iteration:50, F2F_time[s]:0.001622, H2H_time:0.000693, sync_time:0.000929
iteration:51, F2F_time[s]:0.001787, H2H_time:0.000805, sync_time:0.000982
iteration:52, F2F_time[s]:0.001662, H2H_time:0.000676, sync_time:0.000986
iteration:53, F2F_time[s]:0.001774, H2H_time:0.000697, sync_time:0.001077
iteration:54, F2F_time[s]:0.002029, H2H_time:0.000877, sync_time:0.001152
iteration:55, F2F_time[s]:0.002034, H2H_time:0.000870, sync_time:0.001163
iteration:56, F2F_time[s]:0.002189, H2H_time:0.000880, sync_time:0.001309
iteration:57, F2F_time[s]:0.002045, H2H_time:0.000734, sync_time:0.001311
iteration:58, F2F_time[s]:0.002039, H2H_time:0.000831, sync_time:0.001209
iteration:59, F2F_time[s]:0.001788, H2H_time:0.000774, sync_time:0.001014
iteration:60, F2F_time[s]:0.001740, H2H_time:0.000706, sync_time:0.001035
iteration:61, F2F_time[s]:0.002052, H2H_time:0.000893, sync_time:0.001159
iteration:62, F2F_time[s]:0.001848, H2H_time:0.000758, sync_time:0.001091
