XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/opt/tools/external/anaconda/envs/pynq-dask/bin:/opt/tools/external/anaconda/condabin:/opt/tools/Xilinx/Vitis/2020.2/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/arm/lin/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/microblaze/linux_toolchain/lin64_le/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-linux-gnueabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch32/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-linux/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/aarch64/lin/aarch64-none/bin:/opt/tools/Xilinx/Vitis/2020.2/gnu/armr5/lin/gcc-arm-none-eabi/bin:/opt/tools/Xilinx/Vitis/2020.2/tps/lnx64/cmake-3.3.2/bin:/opt/tools/Xilinx/Vitis/2020.2/aietools/bin:/opt/xilinx/xrt/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/home/dparravicini/bin
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/opt/xilinx/xrt/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:/opt/xilinx/xrt/python:
XILINX_XRT        : /opt/xilinx/xrt
PATH              : /opt/xilinx/xrt/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games
LD_LIBRARY_PATH   : /opt/xilinx/xrt/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:/mnt/scratch/zhe/openmpi/openmpi-4.1.1/lib:
PYTHONPATH        : /opt/xilinx/xrt/python:
alveo1a
alveo4c
alveo2a
alveo2a, device on u250. Finished loading bitstream
alveo2a, bytes:4194304, num_elements:1048576, num_trials:200
alveo4c, device on u280. Finished loading bitstream
alveo4c, bytes:4194304, num_elements:1048576, num_trials:200
alveo1a, device on u250. Finished loading bitstream
alveo1a, bytes:4194304, num_elements:1048576, num_trials:200
Start Gather test:
iteration:0, F2F_time[s]:0.004037, H2H_time:0.002160, sync_time:0.001877
iteration:1, F2F_time[s]:0.003171, H2H_time:0.001442, sync_time:0.001729
iteration:2, F2F_time[s]:0.003308, H2H_time:0.001529, sync_time:0.001779
iteration:3, F2F_time[s]:0.003000, H2H_time:0.001292, sync_time:0.001708
iteration:4, F2F_time[s]:0.003048, H2H_time:0.001393, sync_time:0.001655
iteration:5, F2F_time[s]:0.003050, H2H_time:0.001420, sync_time:0.001630
iteration:6, F2F_time[s]:0.003079, H2H_time:0.001435, sync_time:0.001645
iteration:7, F2F_time[s]:0.003056, H2H_time:0.001370, sync_time:0.001686
iteration:8, F2F_time[s]:0.003013, H2H_time:0.001388, sync_time:0.001625
iteration:9, F2F_time[s]:0.003231, H2H_time:0.001410, sync_time:0.001821
iteration:10, F2F_time[s]:0.003050, H2H_time:0.001244, sync_time:0.001806
iteration:11, F2F_time[s]:0.002884, H2H_time:0.001262, sync_time:0.001621
iteration:12, F2F_time[s]:0.003112, H2H_time:0.001357, sync_time:0.001755
iteration:13, F2F_time[s]:0.003032, H2H_time:0.001238, sync_time:0.001793
iteration:14, F2F_time[s]:0.003055, H2H_time:0.001314, sync_time:0.001741
iteration:15, F2F_time[s]:0.002997, H2H_time:0.001310, sync_time:0.001687
iteration:16, F2F_time[s]:0.003119, H2H_time:0.001304, sync_time:0.001815
iteration:17, F2F_time[s]:0.003465, H2H_time:0.001527, sync_time:0.001938
iteration:18, F2F_time[s]:0.003312, H2H_time:0.001573, sync_time:0.001738
iteration:19, F2F_time[s]:0.003067, H2H_time:0.001326, sync_time:0.001741
iteration:20, F2F_time[s]:0.003455, H2H_time:0.001489, sync_time:0.001966
iteration:21, F2F_time[s]:0.003408, H2H_time:0.001394, sync_time:0.002015
iteration:22, F2F_time[s]:0.002911, H2H_time:0.001305, sync_time:0.001606
iteration:23, F2F_time[s]:0.003371, H2H_time:0.001407, sync_time:0.001963
iteration:24, F2F_time[s]:0.003031, H2H_time:0.001243, sync_time:0.001788
iteration:25, F2F_time[s]:0.003049, H2H_time:0.001347, sync_time:0.001703
iteration:26, F2F_time[s]:0.003395, H2H_time:0.001458, sync_time:0.001936
iteration:27, F2F_time[s]:0.002960, H2H_time:0.001252, sync_time:0.001709
iteration:28, F2F_time[s]:0.003203, H2H_time:0.001374, sync_time:0.001829
iteration:29, F2F_time[s]:0.003264, H2H_time:0.001362, sync_time:0.001901
iteration:30, F2F_time[s]:0.003018, H2H_time:0.001232, sync_time:0.001786
iteration:31, F2F_time[s]:0.003209, H2H_time:0.001380, sync_time:0.001829
iteration:32, F2F_time[s]:0.003218, H2H_time:0.001268, sync_time:0.001950
iteration:33, F2F_time[s]:0.003205, H2H_time:0.001372, sync_time:0.001833
