u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,4,1024,Allreduce,692.0600000057675,193.93943877536842,1062.4730000188265,126.3257776881123
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,745.6459999843901,360.00388388809114,942.1559999793772,284.916145527785
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,696.4310000228124,385.44443884779264,991.9320000051357,270.618808545959
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,602.0250000062788,445.88755615996075,980.3819999945063,273.80700176207256
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,602.2229999871342,445.7409564326417,881.2209999859988,304.6176339468363
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,589.6739999968759,455.22688129614363,986.3010000117356,272.16382828041947
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,643.6639999947147,417.0428298028229,820.669999995971,327.09305323859513
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,586.5079999978207,457.6842191427865,1022.3660000008294,262.5629725556036
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,739.5959999882962,362.94876662968414,867.0900000140591,309.5819995567329
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,670.3539999932673,400.4383594379926,926.4770000072531,289.7378520976759
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,598.6410000105025,448.4080709394956,932.7450000000681,287.7908281470074
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,671.3239999953657,799.719527387232,1051.5140000109113,510.5694379669971
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,633.7460000054307,847.1389357808956,1104.1429999920638,486.2331346608717
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,631.652000009808,849.9473000824247,1096.6760000030717,489.5437777415538
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,632.825999986153,848.3705031268428,979.525000019521,548.0931185924818
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,566.7450000146346,947.2883077682853,969.7890000097686,553.5955883131198
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,645.08400001273,832.2496170877056,897.7919999892947,597.990305111208
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,730.7279999793082,734.7069114844409,1050.8319999757987,510.9008024235696
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,620.042000008425,865.8621706153859,932.4549999973897,575.7606661999806
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,740.6349999996564,724.8792077072364,902.571000011676,594.8240215928219
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,657.8329999911148,816.1203709866356,955.6200000133686,561.8037629941708
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,644.6130000199446,1665.7154354112902,1031.5009999999347,1040.9508318460844
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,632.8870000231746,1696.5774679534934,970.5040000085319,1106.3754750011958
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,695.0739999922462,1544.7877837639992,1001.4599999976781,1072.1764463907589
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,658.099999981232,1631.5785200282958,910.8060000073692,1178.8919089150845
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,710.4449999815188,1511.3651641266133,1008.8979999807179,1064.271932366326
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,671.57300000531,1598.846028639493,908.4789999747045,1181.911551097931
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,608.2940000169401,1765.1691845885343,1044.0079999796126,1028.4804561085434
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,691.662000008364,1552.4082918925944,978.3879999929468,1097.4601323889303
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,689.5880000001853,1557.0773041290038,1044.5489999995061,1027.9477784196888
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,629.6459999930448,1705.3103235974827,1048.7739999973655,1023.8066771322489
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,600.181000010025,3578.060031830614,909.9840000033055,2359.9136336377337
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,774.4030000083058,2773.0828108581286,1038.4020000060445,2068.065785685601
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,643.2139999787978,3338.6767826427713,1094.6449999948982,1961.8083013305763
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,634.3599999922844,3385.2759442999545,1082.0809999927405,1984.586780485386
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,721.1410000138585,2977.8970381086788,1067.2450000015488,2012.1749438946854
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,637.1370000124443,3370.52101503767,931.1109999998735,2306.3669616192824
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,643.8100000139002,3335.586039287421,976.5639999841369,2199.019877893188
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,860.4719999993904,2495.704273935144,992.31499999064,2164.1148708023725
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,582.0289999860506,3689.6505982544995,1063.0529999957616,2020.10967280894
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,686.9659999892974,3126.0406599940266,973.929999986467,2204.9671414063023
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,728.4769999955643,5895.8172955716545,1003.871999984085,4278.401326133302
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,722.4400000040987,5945.085122606213,976.2269999953332,4399.557988070942
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,803.686000011794,5344.086242558626,1158.5029999992003,3707.3424030865394
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,680.3840000202399,6312.563634465587,1128.7250000009408,3805.1494349787768
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,759.5120000019051,5654.903801374076,1074.5299999825875,3997.065969372283
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,671.7800000046736,6393.413462696299,1090.8589999871765,3937.2341393805145
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,696.4650000043093,6166.809955953889,1100.4030000094644,3903.0857749052475
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,693.7440000172046,6190.9973936978,1173.1230000009418,3661.1397918176967
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,762.3429999910059,5633.904024895188,993.1959999960327,4324.390448629632
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,688.2259999940743,6240.635047262062,1075.6519999972625,3992.896676630482
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allreduce,582.2749999992993,57.62643424505668,1574.0810000011152,21.316839476479437
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allreduce,711.0010000133116,47.19322757544895,1064.6169999972699,31.517843506243135
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allreduce,744.151000048987,45.09089149620323,944.2870000384573,35.5341458673406
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allreduce,673.2030000193845,49.842962671042486,1011.6159999711272,33.16913927909176
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allreduce,611.0559999683574,54.91220444891723,1092.526999968868,30.712679870571755
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allreduce,765.1220000184367,43.85500874264687,1184.04800002736,28.33874302327663
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allreduce,741.4570000037202,45.254724144261424,1245.9020000505916,26.93183893968986
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allreduce,831.7500000316613,40.34196813792933,1031.2200000157645,32.53857760660872
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allreduce,793.4879999993427,42.28725828245392,1139.3369999836978,29.45084026980614
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,1,1024,Allreduce,767.1989999948892,43.73628224257791,1103.4620000032191,30.408325796359197
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,2,1024,Allreduce,754.9409999683121,88.89285918080596,1121.4310000013938,59.84216951369866
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,2,1024,Allreduce,747.8080000282716,89.74076768029076,1014.736999991328,66.13424365187582
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,2,1024,Allreduce,840.4610000525281,79.84768358770455,1142.5270000131604,58.73722371482423
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,2,1024,Allreduce,691.5989999924932,97.03435661521839,1096.0810000142374,61.22619039936674
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,2,1024,Allreduce,803.5579999727815,83.51464860317878,1202.0830000096794,55.82714671071766
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,2,1024,Allreduce,767.2790000015084,87.463444196789,949.9249999862514,70.64648682892997
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,2,1024,Allreduce,852.7969999931884,78.69265956673866,1007.6739999931306,66.59779254050169
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,2,1024,Allreduce,824.164999983168,81.4264910562455,1159.784000037689,57.86324349863352
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,2,1024,Allreduce,887.4180000475462,75.62260850738258,967.2049999949195,69.38432286883598
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,2,1024,Allreduce,646.8379999660101,103.74910565477974,1206.8230000181757,55.60787621630453
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,4,1024,Allreduce,751.9689999639922,178.48837918375222,1076.7549999854964,124.6502017653114
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,4,1024,Allreduce,684.3589999903088,196.12181326160783,1059.5630000125311,126.67272073337087
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,4,1024,Allreduce,768.4189999963564,174.667372879427,1055.473000008078,127.16358258238037
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,4,1024,Allreduce,852.2610000341047,157.48430116434878,1218.1900000314272,110.1779919360177
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,4,1024,Allreduce,825.3519999925629,162.6187711439597,1144.3519999829732,117.28710047432699
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,4,1024,Allreduce,716.0060000046542,187.45335653489994,1183.4250000219981,113.41464646893981
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,4,1024,Allreduce,848.025999971469,158.2707700053013,1087.2400000039306,123.44811449129426
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,4,1024,Allreduce,886.6360000183704,151.37861309175256,1141.0539999587854,117.62609657811804
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,4,1024,Allreduce,608.2230000288291,220.67190486653453,1098.947999992106,122.13291984785825
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,4,1024,Allreduce,725.1459999793042,185.09062727206742,1012.8300000360468,132.51752810957728
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,780.2210000136256,344.05053952061286,1172.9550000154632,228.85401059414997
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,770.5409999516633,348.37270958565375,1126.562000024478,238.27845781605222
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,714.1500000216183,375.8810557892237,1135.3749999898355,236.4288944202604
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,783.7759999915761,342.49001755971744,984.2080000339593,272.7426072443405
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,712.8130000069177,376.5860835834853,1061.821999996937,252.80645531998243
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,738.9769999690543,363.2527886676326,1077.6350000014645,249.09682406346786
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,723.0189999631875,371.270265392289,1135.5450000110068,236.3934991545012
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,780.302999999094,344.0143841562978,1102.7189999595066,243.4305167588999
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,835.8800000110023,321.14113987231025,1164.2970000025343,230.55582553198684
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,8,1024,Allreduce,800.9189999711452,335.1593057595973,1225.2589999661723,219.08466373836973
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,743.6779999920873,721.9131290769826,1135.6389999832572,472.747864425152
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,735.8889999977691,729.5542017907966,1090.639999972609,492.2530917749975
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,698.9539999722183,768.1062158902292,1198.3249999616419,448.01778483899204
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,670.5060000058438,800.6951645403932,1111.5519999975731,482.9921695081941
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,762.8919999547179,703.7312123234566,1124.6409999898788,477.3709228143306
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,793.2980000191492,676.7581816505785,1060.8989999809637,506.05280239648954
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,795.1960000127656,675.1428729412388,1148.9030000007006,467.2900253543359
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,833.3420000212755,644.2383943042514,1052.5479999614618,510.0678658072193
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,627.45799999675,855.6284436612184,1055.9810000358993,508.40963235299546
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,16,1024,Allreduce,861.5280000299208,623.1613040799074,1100.9360000002744,487.64952004464044
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,658.3190000242212,1631.0357500854366,1115.3269999795157,962.7148128035282
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,829.3380000168327,1294.697486402657,1001.7939999897862,1071.818980759465
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,735.1010000320457,1460.6725116047887,1143.5549999987416,938.9507491998038
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,696.4840000023287,1541.6604315338327,1199.2080000027272,895.3758013601962
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,776.2319999642386,1383.2743613371617,1037.1040000336507,1035.3270491340893
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,771.5340000231663,1391.6973509498732,1239.40000003131,866.340022569691
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,754.1260000039074,1423.822841268484,1190.896000025532,901.6251830361172
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,754.1030000197679,1423.8662675680287,1017.3379999969256,1055.4425608826612
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,753.8670000144521,1424.3120125690816,1095.4929999797969,980.1448516967265
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,32,1024,Allreduce,674.7369999970942,1591.348664745855,1002.0689999805654,1071.5248391286675
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,771.0269999847696,2785.2249636425445,1138.3840000007694,1886.4316856162318
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,664.8350000091341,3230.100172178805,1003.6219999847162,2139.733533175541
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,902.3899999647256,2379.773322049164,1035.2670000202124,2074.3283113999314
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,765.589000025102,2805.0084940217125,1165.6769999603966,1842.2630351915323
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,745.746000006875,2879.6448763790922,1031.742000009217,2081.415361573742
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,822.9739999592312,2609.4185820042712,1144.279000016013,1876.7133260069863
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,724.5219999845176,2964.000607360287,1025.0599999608312,2094.9833649562543
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,756.393999949978,2839.107195644093,1125.9929999596352,1907.1909399765218
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,832.0430000026136,2580.976762010202,1103.027999988626,1946.8985810171125
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,64,1024,Allreduce,741.7819999773201,2895.033376471334,1240.5290000288005,1731.1031406360862
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,800.1239999657628,5367.877099279339,1110.4959999670427,3867.61167633874
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,838.5500000258617,5121.897675591842,1198.5130000198296,3583.580066239531
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,847.0149999766363,5070.709841169838,1191.5999999700944,3604.3700034472904
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,797.597999962818,5384.877214085567,1137.938999988819,3774.3387791807827
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,828.3380000193574,5185.0419706685325,1186.5669999906459,3619.658473591343
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,803.0529999700775,5348.298675380123,1203.6499999794614,3568.285877184636
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,742.7360000065164,5782.629758032892,1149.2209999914849,3737.285775348539
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,831.3990000488047,5165.951962593023,1197.5639999945997,3586.419845636114
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,864.7249999853557,4966.859170340555,1125.5869999899915,3815.757730000604
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,4,2,6,128,1024,Allreduce,800.9460000266699,5362.368119519901,1155.6620000305884,3716.4562786405713
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_dual_path_allreduce,xilinx_u280_xdma_201920_3,3,2,6,12,1024,Allreduce,447.0899999660105,675.4565926837067,668.1439999738359,451.98323716418275
