experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,191.60959999453553,0.12826079695746392,303.95820000421736,0.08085322258014101
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,193.2139000018651,0.12719581769097754,298.2139999971878,0.08241061787921344
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,196.64889999830848,0.12497400188972019,303.74990000154867,0.08090866861149484
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,206.0520999975779,0.11927080578304655,303.4968000065419,0.08097614208607888
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,204.62859999952343,0.12010051380919987,292.93559999814534,0.08389557295240181
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,184.01209999865387,0.1335564346050058,343.5664999983601,0.07153200326608476
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,200.24910000984164,0.12272714333693467,307.898899995962,0.07981840792650545
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,183.40320000334032,0.13399984296649348,303.224100002808,0.08104896675354108
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,188.84900000557536,0.13013571689166714,288.72839999394273,0.08511805558620346
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,240.4492999971808,0.10220865687813667,336.7981999986114,0.07296951112001587
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,235.53690000426286,0.1043403390277923,309.9218999977893,0.07929739718353335
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,201.84779999681268,0.12175510459062755,351.1215000003176,0.0699928657173593
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,208.84520000663542,0.11767567556840747,341.9592999989618,0.07186820185932832
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,227.63520000808057,0.10796221322153869,307.2566000014376,0.07998526313148363
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,191.50869999293718,0.12832837359820395,313.8669000009031,0.07830070644572361
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,206.02580000286252,0.11928603116531299,287.87470000679605,0.08537047541663029
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,200.64670000010665,0.12248394815358009,292.01600000305916,0.08415977206640232
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,192.11439999935465,0.1279237787489254,328.3226000007744,0.0748532083991234
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,205.90090000496275,0.11935839036841342,342.1591000005719,0.07182623522203244
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,195.48600000689476,0.1257174426768833,306.56450001060875,0.08016583785516437
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,202.00630000317688,0.12165957200153413,274.96850000261475,0.08937751051399087
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,202.3008999913145,0.12148240566925374,313.41659999952753,0.0784132046612625
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,197.1166000089397,0.12467747515371826,291.40269999743396,0.08433689873229182
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,203.43899999488713,0.1208027959271214,290.61230000024807,0.08456627610042322
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,197.63289999445988,0.12435176532191211,297.9102000040257,0.08249465778502348
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,188.86729999394447,0.13012310760405832,282.39099999609607,0.08702826931573511
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,193.11590000370416,0.1272603654050682,332.98690000265196,0.0738047052295579
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,203.8780000020779,0.12054267748236458,322.3928000011256,0.07622999024765503
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,188.15660000655043,0.1306146050637842,338.42589999721895,0.07261855549531508
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,187.1599999958562,0.13131010900055634,280.1821999923959,0.08771435159216748
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,195.44110000424553,0.12574632459327204,361.6847999978745,0.067948666905948
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,204.60189999766953,0.12011618660569587,293.1472999989637,0.08383498671175507
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,228.00790000019333,0.10778573900281158,288.05990000364545,0.08531558887470622
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,214.9735999978475,0.11432101430243563,293.9419999961501,0.08360833089630566
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,215.32560000423473,0.11413412989220359,343.5020000097211,0.07154543495905265
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,198.3438000024762,0.12390606613210589,317.8499999989981,0.077319490325869
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,231.6495000059149,0.10609131467744365,302.43689999451817,0.08125992562562788
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,201.98710000158826,0.12167113642310204,366.61159999766824,0.06703552206246696
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,208.1342999986191,0.11807760662304605,295.2492999952483,0.08323813130258233
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,1,1024,Broadcast,230.09220000176356,0.10680935729160587,309.57710000620864,0.07938571683599052
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,198.5446999924534,0.24756138039377656,317.1618000010312,0.15497452719665541
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,222.5225999950453,0.22088542917031537,307.20099999825834,0.1599994791692692
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,193.2302999989588,0.25437004445092126,303.0924000086088,0.1621683684533295
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,194.6792000012465,0.25247689532156126,308.5940000005394,0.15927723805360472
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,226.23280000289014,0.21726292562074145,315.82079999452617,0.15563256125262143
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,225.42939999539158,0.21803722141390966,293.7171999974453,0.1673446430798997
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,199.41470000048866,0.24648132760463273,320.8618000030583,0.15318744705518547
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,195.84929999609813,0.25096847423493085,301.0130999996363,0.16328857448416495
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,200.58829999243244,0.24503921715201907,342.2438000029615,0.14361691869823404
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,202.72439999189373,0.2424572473859359,293.12170000821425,0.1676846169990915
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,199.76510000105918,0.24604898453102864,317.4423999894316,0.15483753903585779
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,205.16369999086237,0.2395745446304056,323.8016999944193,0.15179660885303295
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,220.8485999972254,0.22255970832786587,324.2233000037231,0.15159922189255237
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,194.55280000784114,0.2526409283136455,309.9144999964665,0.15859858122340328
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,187.28259999534203,0.2624483000621653,275.56119999871953,0.17837053983009366
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,185.9989999957179,0.26425948527213367,290.0496000052044,0.16946067155106592
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,199.77030000291052,0.24604257989943396,343.9877999994678,0.14288878849795267
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,223.19470000411457,0.22022028300445257,317.4669000031827,0.15482558968984558
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,188.46259999918402,0.26080506158894556,360.7582999961778,0.1362463455463693
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,202.93520000222998,0.24220539364023536,310.6923000018469,0.1582015389493329
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,199.66129999602344,0.24617690058603714,306.6827999987254,0.16026982928356034
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,186.88019999899552,0.26301341715315046,306.4871999981733,0.16037211342037433
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,187.86599999884857,0.2616332918159819,341.38359999360546,0.14397879687518872
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,191.66100000802544,0.25645279946333294,304.9120000014227,0.16120060869946298
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,209.87390000755113,0.23419777303529188,289.22430000193344,0.16994422667691275
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,185.561700004655,0.26488224670698196,336.1098000027596,0.14623792581946865
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,192.4617999975453,0.25538574408338116,323.52020000416815,0.15192868945854615
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,197.31090000050244,0.24910940044303095,323.21229999752177,0.1520734204743349
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,199.43710000234205,0.24645364377752582,311.8373999996038,0.1576206061237762
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,194.18800000039482,0.25311553751982646,314.12729999829025,0.15647159607034322
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,201.52340000549884,0.24390219695905696,302.8519000054075,0.16229714919775104
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,192.0657000027859,0.25591242996165925,342.76089999139003,0.14340025364980272
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,196.23559999217832,0.2504744297261003,321.3066000057552,0.15297538238903152
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,188.5805000028995,0.260642006990353,356.0995999919214,0.13802879868754436
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,203.8685999991685,0.24109647096316192,307.39960000119027,0.159896109168033
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,188.36179999652813,0.26094462890514936,379.92110000004686,0.12937423059681058
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,196.6728999946099,0.24991750262159698,329.71290000887166,0.14907514992187887
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,196.29700000223238,0.25039608348289083,302.06990001033773,0.1627173048301664
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,233.54869999820949,0.21045717659904262,305.6880000031015,0.16079139514636265
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,2,1024,Broadcast,193.6589000024469,0.25380708038401,318.518699998549,0.15431433068207273
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,203.5472999978083,0.48295408487883895,301.4384000039172,0.3261163806559567
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,216.0508999963895,0.45500389029456856,297.53119999895716,0.3303989632023282
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,198.68929999802276,0.494762425560804,325.8017000007385,0.3017295489857087
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,199.45249999864245,0.49286922951915413,312.69979999706266,0.31437180324683106
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,189.56189999244089,0.5185852220510558,292.89079999443857,0.3356336218203734
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,202.31279999052276,0.4859010403919327,290.2712000036445,0.33866260241720764
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,197.7901000032034,0.49701173111499447,359.7585000079562,0.27324997185007716
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,204.19940000238057,0.48141179650309435,359.8551999971278,0.27317654434557187
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,204.16160000422678,0.48150092866613897,374.540200004958,0.2624658180849444
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,221.56080000286238,0.4436885947276323,348.4482999965621,0.28211932731762474
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,201.8439000039507,0.48702982848664683,329.477599996153,0.29836322712423485
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,199.38479999837,0.49303658052571536,311.57800000300995,0.3155036620013299
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,200.34069999610438,0.4906841196117989,348.1570999952055,0.2823552930598105
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,197.84150000532463,0.4968826055067025,382.05910000215226,0.2573005066479145
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,223.9916999997149,0.43887340468475,330.7631999973637,0.2972035583184088
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,204.6416999974099,0.4803713026291524,334.8193999954674,0.29360305884704047
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,207.51260000224647,0.473725450883155,332.6590000028773,0.2955098163559372
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,219.34610000471366,0.4481684424655259,339.6661000010681,0.2894136329757102
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,207.51140000356827,0.47372819034669716,321.72909999417243,0.30554898516105816
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,220.7384000030288,0.445341635160222,360.4884999958813,0.2726966324893115
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,193.48060000083933,0.5080819472317821,339.51039999919885,0.28954635852165933
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,216.54280000120707,0.45397030055698934,350.62950000792625,0.28036431617356145
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,231.1112000029425,0.42535368255086037,351.80520000039905,0.279427364916404
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,210.01909999540658,0.46807171348772586,391.515600006187,0.251085780486005
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,176.95970000204397,0.5555163124647281,330.86700000239944,0.297110319249992
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,191.39409999979762,0.5136208482921049,323.21449999699325,0.30414477073557805
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,178.62040000409252,0.5503514715998155,323.2567999930325,0.30410497165757644
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,183.08319999960077,0.5369362126083352,327.42920000146114,0.3002297901334436
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,194.4530999935523,0.5055409247950254,327.2030000061932,0.30043734317270726
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,204.86549999532144,0.4798465334682755,353.22239999686644,0.278306245585988
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,171.76160000644813,0.5723281571451917,332.98430000741064,0.2952211260345074
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,188.73980000080337,0.5208440403114848,352.0362000017485,0.27924400956353845
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,199.77389999894513,0.49207629225098515,337.5935000008212,0.2911904405735326
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,186.680100000558,0.5265906757051564,352.8722999931233,0.27858236535402675
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,178.50360000011278,0.5507115822870681,334.3762999975297,0.29399212803277697
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,192.64689999545226,0.510280726045011,355.5536000021675,0.2764815206466781
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,189.32319999294123,0.5192390578844283,348.3670999912647,0.28218508579732404
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,205.78610000256958,0.4776999029515235,350.4473999896618,0.2805099995117669
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,187.2566999963965,0.5249692000440664,326.61689999713417,0.30097646509063847
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,4,1024,Broadcast,175.9236999987479,0.5587877017178451,335.08430000210865,0.29337095172582356
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,188.18779999492108,1.044743601898243,344.124700006887,0.5713277773901881
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,187.52849999827959,1.0484166406802364,374.6309000007386,0.5248045476217055
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,194.66470000679692,1.0099828062978815,324.84909999084266,0.6052287046679283
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,212.92490000632824,0.9233678165125672,337.4908999944637,0.5825579297196612
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,195.1611999970737,1.007413358817982,329.147100001137,0.5973256334305265
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,186.87320000481122,1.052093076989842,327.3033000027681,0.6006905521525058
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,208.28919999758,0.9439183596762784,366.465000001881,0.5364987106517426
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,227.73700000016106,0.8633116270077368,302.15049999924304,0.6506955970633592
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,189.21180000006643,1.0390895282425883,343.57119999413044,0.5722481977632551
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,183.16360000198983,1.0734010469212447,354.0880999935325,0.555251645010355
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,184.60359999608045,1.0650279843089432,374.58130000231904,0.5248740393574981
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,182.47589999873526,1.077446391558352,318.4693999969568,0.6173528759807967
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,177.59250000608517,1.1070737784155482,380.57530000514816,0.5166073573280778
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,227.09480000457916,0.8657529806760682,370.7811000026595,0.5302535647005465
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,195.31640000423067,1.0066128599326085,331.3967999929446,0.593270665269507
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,192.17529999195904,1.0230659195444287,320.42110000247703,0.6135925505482632
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,190.81130000131452,1.0303792280574868,323.4088999988671,0.6079239006740034
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,191.60929999770815,1.026087982171803,327.0889999953397,0.6010841086150902
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,205.72349999383732,0.9556905263904688,335.2013000039733,0.5865371047119134
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,196.04909999770825,1.0028508164653562,356.74890000336745,0.5511103187652272
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,215.8194999992702,0.9109834838866036,347.78919999780555,0.5653079509117608
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,212.84450000393917,0.9237166099963181,315.3016999931424,0.6235551536965265
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,174.2927000009331,1.1280334747178018,332.6684000057867,0.59100293263977
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,209.5170000075086,0.9383868611757232,351.77929999008484,0.5588958759243126
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,219.4968000026165,0.8957214865895828,314.11429999934626,0.6259122873438401
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,198.9663000017572,0.9881472389960694,315.5782000021645,0.623008813659028
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,181.02100000305654,1.0861060318785127,297.50699999340213,0.6608516774541782
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,179.9455000082162,1.092597480854053,317.9820000013933,0.6182991490057252
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,181.8295000020953,1.0812766905135547,383.6356000078922,0.5124863281612951
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,197.49489999867365,0.9955092511316515,339.67800000027637,0.578806987793852
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,201.90829999364723,0.9737489741936611,388.4847999984231,0.506089298733948
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,182.10169999974823,1.0796604315076237,331.1542999995254,0.5937051096732906
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,186.32889999707913,1.055166428842128,340.84149999671354,0.576831166398152
bcast_rr,xilinx_u280_xdma_201920_3,4,3,6,8,1024,Broadcast,195.8286999979464,1.0039794984190866,342.4590999998145,0.5741065137416599
